season,date,team1,team2,true_home_team_result,simulated_home_team_result
2009,2009-09-27,FRE,M'G,1,-1
2009,2009-09-27,HOF,HERT,1,-1
2009,2009-09-26,DOR,SCH,-1,1
2009,2009-09-26,EINF,STU,-1,1
2009,2009-09-26,KOL,LEVK,-1,-1
2009,2009-09-26,HAM,BAY,1,0
2009,2009-09-26,WERB,MAI,1,1
2009,2009-09-26,WOB,HAN,1,-1
2009,2009-09-25,NUR,BOC,-1,-1
2009,2009-09-20,EINF,HAM,0,1
2009,2009-09-20,HERT,FRE,-1,-1
2009,2009-09-20,LEVK,WERB,0,1
2009,2009-09-19,BAY,NUR,1,-1
2009,2009-09-19,BOC,MAI,-1,1
2009,2009-09-19,HAN,DOR,0,1
2009,2009-09-19,M'G,HOF,-1,0
2009,2009-09-19,STU,KOL,-1,-1
2009,2009-09-18,SCH,WOB,-1,1
2009,2009-09-13,KOL,SCH,-1,-1
2009,2009-09-13,WERB,HAN,0,-1
2009,2009-09-12,DOR,BAY,-1,0
2009,2009-09-12,FRE,EINF,-1,-1
2009,2009-09-12,HAM,STU,1,0
2009,2009-09-12,HOF,BOC,1,-1
2009,2009-09-12,MAI,HERT,1,0
2009,2009-09-12,NUR,M'G,1,-1
2009,2009-09-12,WOB,LEVK,-1,-1
2009,2009-08-30,HAM,KOL,1,1
2009,2009-08-30,HERT,WERB,-1,0
2009,2009-08-29,BAY,WOB,1,-1
2009,2009-08-29,EINF,DOR,0,1
2009,2009-08-29,HAN,HOF,-1,0
2009,2009-08-29,LEVK,BOC,1,1
2009,2009-08-29,SCH,FRE,-1,0
2009,2009-08-29,STU,NUR,0,1
2009,2009-08-28,M'G,MAI,1,1
2009,2009-08-23,BOC,HERT,1,1
2009,2009-08-23,WERB,M'G,1,0
2009,2009-08-23,WOB,HAM,-1,1
2009,2009-08-22,DOR,STU,0,-1
2009,2009-08-22,KOL,EINF,0,0
2009,2009-08-22,FRE,LEVK,-1,0
2009,2009-08-22,MAI,BAY,1,1
2009,2009-08-22,NUR,HAN,-1,-1
2009,2009-08-21,HOF,SCH,0,1
2009,2009-08-16,M'G,HERT,1,-1
2009,2009-08-16,SCH,BOC,1,0
2009,2009-08-15,BAY,WERB,0,0
2009,2009-08-15,EINF,NUR,0,1
2009,2009-08-15,KOL,WOB,-1,0
2009,2009-08-15,HAM,DOR,1,-1
2009,2009-08-15,HAN,MAI,0,0
2009,2009-08-15,LEVK,HOF,1,1
2009,2009-08-15,STU,FRE,1,-1
2009,2009-08-09,BOC,M'G,0,1
2009,2009-08-09,FRE,HAM,0,0
2009,2009-08-08,DOR,KOL,1,-1
2009,2009-08-08,HERT,HAN,1,0
2009,2009-08-08,HOF,BAY,0,0
2009,2009-08-08,MAI,LEVK,0,-1
2009,2009-08-08,NUR,SCH,-1,0
2009,2009-08-08,WERB,EINF,-1,0
2009,2009-08-07,WOB,STU,1,-1
2008,2009-05-23,BAY,STU,1,0
2008,2009-05-23,BIE,HAN,0,-1
2008,2009-05-23,COT,LEVK,1,1
2008,2009-05-23,EINF,HAM,-1,-1
2008,2009-05-23,KOL,BOC,0,-1
2008,2009-05-23,KAR,HERT,1,-1
2008,2009-05-23,M'G,DOR,0,0
2008,2009-05-23,SCH,HOF,-1,1
2008,2009-05-23,WOB,WERB,1,0
2008,2009-05-16,BOC,EINF,1,1
2008,2009-05-16,DOR,BIE,1,1
2008,2009-05-16,HAM,KOL,-1,0
2008,2009-05-16,HAN,WOB,-1,1
2008,2009-05-16,HERT,SCH,0,0
2008,2009-05-16,HOF,BAY,0,0
2008,2009-05-16,LEVK,M'G,1,1
2008,2009-05-16,STU,COT,1,0
2008,2009-05-16,WERB,KAR,-1,-1
2008,2009-05-13,BIE,HOF,-1,1
2008,2009-05-13,COT,M'G,-1,-1
2008,2009-05-13,EINF,WERB,-1,0
2008,2009-05-13,HAM,BOC,1,-1
2008,2009-05-13,SCH,STU,-1,1
2008,2009-05-12,BAY,LEVK,1,-1
2008,2009-05-12,KOL,HERT,-1,0
2008,2009-05-12,KAR,HAN,-1,1
2008,2009-05-12,WOB,DOR,1,1
2008,2009-05-10,M'G,SCH,1,0
2008,2009-05-10,WERB,HAM,1,-1
2008,2009-05-09,COT,BAY,-1,0
2008,2009-05-09,DOR,KAR,1,0
2008,2009-05-09,HAN,EINF,0,0
2008,2009-05-09,HERT,BOC,1,0
2008,2009-05-09,HOF,KOL,1,-1
2008,2009-05-09,STU,WOB,1,-1
2008,2009-05-08,LEVK,BIE,0,-1
2008,2009-05-03,KOL,WERB,1,0
2008,2009-05-03,HAM,HERT,0,0
2008,2009-05-02,BAY,M'G,1,0
2008,2009-05-02,BIE,STU,0,0
2008,2009-05-02,EINF,DOR,-1,0
2008,2009-05-02,KAR,COT,0,0
2008,2009-05-02,SCH,LEVK,-1,-1
2008,2009-05-02,WOB,HOF,1,1
2008,2009-05-01,BOC,HAN,-1,0
2008,2009-04-26,COT,WOB,1,-1
2008,2009-04-26,M'G,BIE,0,1
2008,2009-04-25,BAY,SCH,-1,0
2008,2009-04-25,DOR,HAM,1,-1
2008,2009-04-25,HAN,KOL,1,-1
2008,2009-04-25,LEVK,KAR,-1,0
2008,2009-04-25,STU,EINF,1,-1
2008,2009-04-25,WERB,BOC,1,1
2008,2009-04-24,HOF,HERT,-1,0
2008,2009-04-19,HAM,HAN,1,0
2008,2009-04-19,HERT,WERB,1,-1
2008,2009-04-18,BIE,BAY,-1,1
2008,2009-04-18,BOC,DOR,-1,-1
2008,2009-04-18,EINF,M'G,1,0
2008,2009-04-18,KOL,STU,-1,0
2008,2009-04-18,KAR,HOF,0,1
2008,2009-04-18,WOB,LEVK,1,1
2008,2009-04-17,SCH,COT,1,1
2008,2009-04-12,LEVK,WERB,0,-1
2008,2009-04-12,STU,HAM,1,-1
2008,2009-04-11,BAY,EINF,1,0
2008,2009-04-11,COT,BIE,1,0
2008,2009-04-11,DOR,KOL,1,0
2008,2009-04-11,HAN,HERT,1,0
2008,2009-04-11,HOF,BOC,-1,1
2008,2009-04-11,M'G,WOB,-1,1
2008,2009-04-11,SCH,KAR,1,-1
2008,2009-04-05,KOL,LEVK,-1,1
2008,2009-04-05,KAR,M'G,0,-1
2008,2009-04-05,WERB,HAN,1,1
2008,2009-04-04,BOC,STU,-1,-1
2008,2009-04-04,EINF,COT,1,1
2008,2009-04-04,HAM,HOF,1,1
2008,2009-04-04,HERT,DOR,-1,1
2008,2009-04-04,WOB,BAY,1,-1
2008,2009-04-03,BIE,SCH,-1,-1
2008,2009-03-22,SCH,HAM,-1,0
2008,2009-03-21,BAY,KAR,1,0
2008,2009-03-21,BIE,WOB,-1,-1
2008,2009-03-21,COT,KOL,-1,0
2008,2009-03-21,DOR,WERB,1,0
2008,2009-03-21,HOF,HAN,0,0
2008,2009-03-21,LEVK,EINF,0,-1
2008,2009-03-21,STU,HERT,1,-1
2008,2009-03-20,M'G,BOC,-1,0
2008,2009-03-15,HAM,COT,1,0
2008,2009-03-15,WERB,STU,1,0
2008,2009-03-14,BOC,BAY,-1,0
2008,2009-03-14,EINF,HOF,0,1
2008,2009-03-14,KOL,M'G,-1,0
2008,2009-03-14,HAN,DOR,0,-1
2008,2009-03-14,HERT,LEVK,1,1
2008,2009-03-14,KAR,BIE,-1,0
2008,2009-03-13,WOB,SCH,1,-1
2008,2009-03-08,BIE,EINF,0,1
2008,2009-03-08,LEVK,BOC,0,1
2008,2009-03-07,BAY,HAN,1,0
2008,2009-03-07,COT,HERT,-1,1
2008,2009-03-07,HOF,WERB,0,1
2008,2009-03-07,M'G,HAM,1,0
2008,2009-03-07,STU,DOR,1,0
2008,2009-03-07,WOB,KAR,1,0
2008,2009-03-06,SCH,KOL,1,0
2008,2009-03-01,HAM,WOB,-1,-1
2008,2009-03-01,KAR,STU,-1,-1
2008,2009-03-01,WERB,BAY,0,0
2008,2009-02-28,BOC,COT,1,-1
2008,2009-02-28,DOR,HOF,0,-1
2008,2009-02-28,EINF,SCH,-1,-1
2008,2009-02-28,HAN,LEVK,1,-1
2008,2009-02-28,HERT,M'G,1,0
2008,2009-02-27,KOL,BIE,0,-1
2008,2009-02-22,LEVK,HAM,-1,1
2008,2009-02-21,BAY,KOL,-1,0
2008,2009-02-21,BIE,BOC,0,1
2008,2009-02-21,COT,WERB,1,-1
2008,2009-02-21,KAR,EINF,-1,-1
2008,2009-02-21,M'G,HAN,1,1
2008,2009-02-21,STU,HOF,0,-1
2008,2009-02-21,WOB,HERT,1,0
2008,2009-02-20,SCH,DOR,0,1
2008,2009-02-15,DOR,COT,0,0
2008,2009-02-15,HAM,BIE,1,1
2008,2009-02-14,BOC,SCH,1,-1
2008,2009-02-14,EINF,WOB,-1,1
2008,2009-02-14,KOL,KAR,0,0
2008,2009-02-14,HAN,STU,0,-1
2008,2009-02-14,HERT,BAY,1,0
2008,2009-02-14,WERB,M'G,0,1
2008,2009-02-13,HOF,LEVK,-1,1
2008,2009-02-08,BAY,DOR,1,-1
2008,2009-02-08,COT,HAN,1,1
2008,2009-02-07,EINF,KOL,0,-1
2008,2009-02-07,KAR,HAM,1,1
2008,2009-02-07,LEVK,STU,-1,-1
2008,2009-02-07,M'G,HOF,0,-1
2008,2009-02-07,SCH,WERB,1,0
2008,2009-02-07,WOB,BOC,1,0
2008,2009-02-06,BIE,HERT,0,-1
2008,2009-02-01,BOC,KAR,1,-1
2008,2009-02-01,WERB,BIE,-1,-1
2008,2009-01-31,DOR,LEVK,0,0
2008,2009-01-31,KOL,WOB,0,-1
2008,2009-01-31,HAN,SCH,1,1
2008,2009-01-31,HERT,EINF,1,1
2008,2009-01-31,HOF,COT,1,0
2008,2009-01-31,STU,M'G,1,-1
2008,2009-01-30,HAM,BAY,1,0
2008,2008-12-14,HOF,SCH,0,1
2008,2008-12-13,BOC,KOL,-1,0
2008,2008-12-13,HAM,EINF,1,1
2008,2008-12-13,HAN,BIE,0,-1
2008,2008-12-13,HERT,KAR,1,0
2008,2008-12-13,LEVK,COT,0,0
2008,2008-12-13,STU,BAY,0,0
2008,2008-12-13,WERB,WOB,1,1
2008,2008-12-12,DOR,M'G,1,-1
2008,2008-12-07,KOL,HAM,-1,0
2008,2008-12-07,WOB,HAN,1,0
2008,2008-12-06,BIE,DOR,0,1
2008,2008-12-06,COT,STU,-1,0
2008,2008-12-06,EINF,BOC,1,-1
2008,2008-12-06,KAR,WERB,1,0
2008,2008-12-06,M'G,LEVK,-1,0
2008,2008-12-06,SCH,HERT,1,1
2008,2008-12-05,BAY,HOF,1,1
2008,2008-11-30,BOC,HAM,0,-1
2008,2008-11-30,DOR,WOB,0,-1
2008,2008-11-30,STU,SCH,1,0
2008,2008-11-29,HAN,KAR,1,-1
2008,2008-11-29,HOF,BIE,1,0
2008,2008-11-29,LEVK,BAY,-1,-1
2008,2008-11-29,M'G,COT,-1,1
2008,2008-11-29,WERB,EINF,1,0
2008,2008-11-28,HERT,KOL,1,0
2008,2008-11-23,HAM,WERB,1,-1
2008,2008-11-22,BAY,COT,1,-1
2008,2008-11-22,BIE,LEVK,1,0
2008,2008-11-22,BOC,HERT,-1,-1
2008,2008-11-22,EINF,HAN,1,1
2008,2008-11-22,KOL,HOF,-1,1
2008,2008-11-22,SCH,M'G,1,-1
2008,2008-11-22,WOB,STU,1,0
2008,2008-11-21,KAR,DOR,-1,1
2008,2008-11-16,WERB,KOL,1,1
2008,2008-11-15,COT,KAR,1,0
2008,2008-11-15,DOR,EINF,1,1
2008,2008-11-15,HERT,HAM,1,1
2008,2008-11-15,HOF,WOB,1,-1
2008,2008-11-15,LEVK,SCH,1,1
2008,2008-11-15,M'G,BAY,0,1
2008,2008-11-15,STU,BIE,0,1
2008,2008-11-14,HAN,BOC,0,0
2008,2008-11-09,EINF,STU,0,1
2008,2008-11-09,HERT,HOF,1,1
2008,2008-11-09,SCH,BAY,-1,0
2008,2008-11-08,BIE,M'G,-1,0
2008,2008-11-08,BOC,WERB,0,0
2008,2008-11-08,HAM,DOR,1,0
2008,2008-11-08,KAR,LEVK,0,0
2008,2008-11-08,WOB,COT,1,-1
2008,2008-11-07,KOL,HAN,1,0
2008,2008-11-02,DOR,BOC,0,0
2008,2008-11-02,M'G,EINF,-1,1
2008,2008-11-01,BAY,BIE,1,0
2008,2008-11-01,COT,SCH,-1,-1
2008,2008-11-01,HAN,HAM,1,0
2008,2008-11-01,HOF,KAR,1,0
2008,2008-11-01,STU,KOL,-1,0
2008,2008-11-01,WERB,HERT,1,1
2008,2008-10-31,LEVK,WOB,1,-1
2008,2008-10-29,BOC,HOF,-1,0
2008,2008-10-29,EINF,BAY,-1,-1
2008,2008-10-29,KOL,DOR,-1,0
2008,2008-10-29,HAM,STU,1,0
2008,2008-10-29,HERT,HAN,1,-1
2008,2008-10-28,BIE,COT,0,-1
2008,2008-10-28,KAR,SCH,-1,0
2008,2008-10-28,WERB,LEVK,-1,1
2008,2008-10-28,WOB,M'G,1,-1
2008,2008-10-26,DOR,HERT,0,-1
2008,2008-10-26,HOF,HAM,1,-1
2008,2008-10-26,STU,BOC,1,-1
2008,2008-10-25,BAY,WOB,1,0
2008,2008-10-25,COT,EINF,-1,-1
2008,2008-10-25,HAN,WERB,0,-1
2008,2008-10-25,M'G,KAR,1,1
2008,2008-10-25,SCH,BIE,0,-1
2008,2008-10-24,LEVK,KOL,1,1
2008,2008-10-22,EINF,KAR,1,1
2008,2008-10-19,HAM,SCH,0,1
2008,2008-10-18,EINF,LEVK,-1,-1
2008,2008-10-18,KOL,COT,1,0
2008,2008-10-18,HAN,HOF,-1,0
2008,2008-10-18,HERT,STU,1,0
2008,2008-10-18,KAR,BAY,-1,0
2008,2008-10-18,WERB,DOR,0,0
2008,2008-10-18,WOB,BIE,1,0
2008,2008-10-17,BOC,M'G,0,0
2008,2008-10-05,COT,HAM,-1,0
2008,2008-10-05,DOR,HAN,0,0
2008,2008-10-05,SCH,WOB,0,-1
2008,2008-10-04,BAY,BOC,0,0
2008,2008-10-04,HOF,EINF,1,1
2008,2008-10-04,LEVK,HERT,-1,0
2008,2008-10-04,M'G,KOL,-1,-1
2008,2008-10-04,STU,WERB,1,0
2008,2008-10-03,BIE,KAR,-1,1
2008,2008-09-28,EINF,BIE,0,0
2008,2008-09-28,KAR,WOB,1,0
2008,2008-09-27,BOC,LEVK,-1,-1
2008,2008-09-27,DOR,STU,1,-1
2008,2008-09-27,HAM,M'G,1,1
2008,2008-09-27,HAN,BAY,1,1
2008,2008-09-27,HERT,COT,-1,1
2008,2008-09-27,WERB,HOF,1,1
2008,2008-09-26,KOL,SCH,1,1
2008,2008-09-21,HOF,DOR,1,0
2008,2008-09-21,STU,KAR,1,-1
2008,2008-09-21,WOB,HAM,1,1
2008,2008-09-20,BAY,WERB,-1,1
2008,2008-09-20,BIE,KOL,1,-1
2008,2008-09-20,COT,BOC,0,1
2008,2008-09-20,M'G,HERT,-1,0
2008,2008-09-20,SCH,EINF,1,1
2008,2008-09-19,LEVK,HAN,1,-1
2008,2008-09-14,BOC,BIE,1,0
2008,2008-09-14,HAN,M'G,1,1
2008,2008-09-13,DOR,SCH,0,1
2008,2008-09-13,KOL,BAY,-1,0
2008,2008-09-13,HAM,LEVK,1,0
2008,2008-09-13,HERT,WOB,0,0
2008,2008-09-13,HOF,STU,0,-1
2008,2008-09-13,WERB,COT,1,-1
2008,2008-08-31,BAY,HERT,1,1
2008,2008-08-31,STU,HAN,1,1
2008,2008-08-30,BIE,HAM,-1,0
2008,2008-08-30,COT,DOR,-1,1
2008,2008-08-30,LEVK,HOF,1,1
2008,2008-08-30,M'G,WERB,1,-1
2008,2008-08-30,SCH,BOC,1,-1
2008,2008-08-30,WOB,EINF,0,1
2008,2008-08-29,KAR,KOL,-1,1
2008,2008-08-24,BOC,WOB,0,-1
2008,2008-08-24,KOL,EINF,0,0
2008,2008-08-23,DOR,BAY,0,1
2008,2008-08-23,HAM,KAR,1,-1
2008,2008-08-23,HERT,BIE,0,0
2008,2008-08-23,HOF,M'G,1,1
2008,2008-08-23,STU,LEVK,-1,1
2008,2008-08-23,WERB,SCH,0,1
2008,2008-08-22,HAN,COT,0,1
2008,2008-08-17,EINF,HERT,-1,0
2008,2008-08-17,M'G,STU,-1,-1
2008,2008-08-16,BIE,WERB,0,0
2008,2008-08-16,COT,HOF,-1,0
2008,2008-08-16,KAR,BOC,1,-1
2008,2008-08-16,LEVK,DOR,-1,1
2008,2008-08-16,SCH,HAN,1,0
2008,2008-08-16,WOB,KOL,1,-1
2008,2008-08-15,BAY,HAM,0,0
2007,2008-05-17,BAY,HERT,1,0
2007,2008-05-17,BOC,HANR,-1,-1
2007,2008-05-17,DOR,WOB,-1,0
2007,2008-05-17,EINF,DUI,1,-1
2007,2008-05-17,HAM,KAR,1,-1
2007,2008-05-17,HAN,COT,1,1
2007,2008-05-17,LEVK,WERB,-1,1
2007,2008-05-17,NUR,SCH,-1,1
2007,2008-05-17,STU,BIE,0,0
2007,2008-05-10,BIE,DOR,0,0
2007,2008-05-10,COT,HAM,1,0
2007,2008-05-10,DUI,BAY,-1,0
2007,2008-05-10,HANR,LEVK,-1,0
2007,2008-05-10,HERT,NUR,1,1
2007,2008-05-10,KAR,BOC,-1,1
2007,2008-05-10,SCH,EINF,1,1
2007,2008-05-10,WERB,HAN,1,0
2007,2008-05-10,WOB,STU,1,1
2007,2008-05-07,BAY,BIE,1,0
2007,2008-05-07,EINF,WOB,-1,0
2007,2008-05-07,HAM,WERB,-1,-1
2007,2008-05-07,LEVK,HERT,-1,-1
2007,2008-05-07,NUR,DUI,1,0
2007,2008-05-06,BOC,SCH,-1,0
2007,2008-05-06,DOR,STU,1,0
2007,2008-05-06,HAN,HANR,1,0
2007,2008-05-06,KAR,COT,0,1
2007,2008-05-04,DUI,LEVK,1,-1
2007,2008-05-04,WOB,BAY,0,1
2007,2008-05-03,BIE,BOC,1,0
2007,2008-05-03,HANR,HAM,-1,-1
2007,2008-05-03,HERT,KAR,1,-1
2007,2008-05-03,SCH,HAN,0,0
2007,2008-05-03,STU,EINF,1,1
2007,2008-05-03,WERB,COT,1,-1
2007,2008-05-02,DOR,NUR,0,0
2007,2008-04-27,BAY,STU,1,-1
2007,2008-04-27,LEVK,WOB,0,0
2007,2008-04-26,BOC,DUI,0,-1
2007,2008-04-26,COT,HANR,1,0
2007,2008-04-26,HAM,SCH,-1,0
2007,2008-04-26,HAN,HERT,0,-1
2007,2008-04-26,KAR,WERB,0,1
2007,2008-04-26,NUR,BIE,0,1
2007,2008-04-25,EINF,DOR,0,1
2007,2008-04-20,NUR,WOB,1,0
2007,2008-04-16,BIE,LEVK,1,1
2007,2008-04-16,DOR,HAN,-1,0
2007,2008-04-16,DUI,KAR,-1,0
2007,2008-04-16,EINF,BAY,-1,-1
2007,2008-04-16,STU,NUR,1,-1
2007,2008-04-15,HANR,WERB,-1,-1
2007,2008-04-15,HERT,HAM,0,-1
2007,2008-04-15,SCH,COT,1,-1
2007,2008-04-15,WOB,BOC,-1,0
2007,2008-04-13,BAY,DOR,1,1
2007,2008-04-13,LEVK,STU,1,-1
2007,2008-04-12,BOC,HERT,0,-1
2007,2008-04-12,COT,BIE,1,0
2007,2008-04-12,HAM,DUI,-1,0
2007,2008-04-12,HAN,EINF,1,1
2007,2008-04-12,KAR,HANR,-1,0
2007,2008-04-12,WERB,SCH,1,1
2007,2008-04-06,BAY,BOC,1,-1
2007,2008-04-06,DOR,LEVK,1,-1
2007,2008-04-05,BIE,KAR,1,1
2007,2008-04-05,EINF,NUR,-1,-1
2007,2008-04-05,HERT,WERB,-1,-1
2007,2008-04-05,SCH,HANR,1,1
2007,2008-04-05,STU,HAM,1,1
2007,2008-04-05,WOB,HAN,1,1
2007,2008-04-04,DUI,COT,-1,1
2007,2008-03-30,COT,HERT,1,-1
2007,2008-03-30,HAN,STU,0,-1
2007,2008-03-29,BOC,DOR,0,-1
2007,2008-03-29,HAM,BIE,0,1
2007,2008-03-29,KAR,SCH,0,0
2007,2008-03-29,LEVK,EINF,-1,-1
2007,2008-03-29,NUR,BAY,0,-1
2007,2008-03-29,WERB,DUI,-1,0
2007,2008-03-28,HANR,WOB,-1,1
2007,2008-03-23,BIE,WERB,0,-1
2007,2008-03-23,HERT,SCH,-1,0
2007,2008-03-22,BAY,LEVK,1,-1
2007,2008-03-22,DOR,KAR,0,-1
2007,2008-03-22,DUI,HAN,0,1
2007,2008-03-22,NUR,BOC,0,1
2007,2008-03-22,STU,HANR,1,-1
2007,2008-03-22,WOB,HAM,0,0
2007,2008-03-20,EINF,COT,1,-1
2007,2008-03-16,LEVK,NUR,1,0
2007,2008-03-16,WERB,WOB,-1,-1
2007,2008-03-15,BOC,STU,0,1
2007,2008-03-15,COT,BAY,1,1
2007,2008-03-15,HAM,DOR,1,-1
2007,2008-03-15,HAN,BIE,0,1
2007,2008-03-15,HANR,HERT,0,1
2007,2008-03-15,KAR,EINF,-1,0
2007,2008-03-14,SCH,DUI,1,1
2007,2008-03-11,COT,STU,-1,0
2007,2008-03-09,LEVK,HAN,1,1
2007,2008-03-09,NUR,HAM,0,0
2007,2008-03-08,BAY,KAR,1,-1
2007,2008-03-08,BIE,SCH,-1,1
2007,2008-03-08,DUI,HANR,0,-1
2007,2008-03-08,EINF,BOC,0,-1
2007,2008-03-08,STU,WERB,1,1
2007,2008-03-08,WOB,COT,1,-1
2007,2008-03-07,DOR,HERT,0,1
2007,2008-03-02,BOC,LEVK,1,0
2007,2008-03-02,HAM,EINF,1,-1
2007,2008-03-01,HAN,NUR,1,-1
2007,2008-03-01,HANR,BIE,0,0
2007,2008-03-01,KAR,WOB,1,-1
2007,2008-03-01,SCH,BAY,-1,-1
2007,2008-03-01,WERB,DOR,1,0
2007,2008-02-29,HERT,DUI,1,1
2007,2008-02-24,BAY,HAM,0,-1
2007,2008-02-24,NUR,COT,0,1
2007,2008-02-23,BIE,DUI,-1,-1
2007,2008-02-23,DOR,HANR,1,-1
2007,2008-02-23,EINF,WERB,1,1
2007,2008-02-23,LEVK,SCH,1,-1
2007,2008-02-23,STU,KAR,1,-1
2007,2008-02-23,WOB,HERT,0,0
2007,2008-02-22,BOC,HAN,1,0
2007,2008-02-17,HAM,BOC,1,1
2007,2008-02-17,HAN,BAY,-1,1
2007,2008-02-16,COT,DOR,-1,1
2007,2008-02-16,DUI,STU,-1,0
2007,2008-02-16,HANR,EINF,1,1
2007,2008-02-16,HERT,BIE,1,-1
2007,2008-02-16,KAR,LEVK,0,0
2007,2008-02-16,WERB,NUR,1,-1
2007,2008-02-15,SCH,WOB,-1,1
2007,2008-02-10,BAY,WERB,0,1
2007,2008-02-10,DOR,SCH,-1,0
2007,2008-02-09,BOC,COT,0,-1
2007,2008-02-09,HAN,KAR,0,0
2007,2008-02-09,LEVK,HAM,0,0
2007,2008-02-09,NUR,HANR,0,0
2007,2008-02-09,STU,HERT,-1,0
2007,2008-02-09,WOB,DUI,1,-1
2007,2008-02-08,EINF,BIE,1,1
2007,2008-02-03,SCH,STU,1,-1
2007,2008-02-03,WERB,BOC,-1,-1
2007,2008-02-02,BIE,WOB,-1,-1
2007,2008-02-02,COT,LEVK,-1,-1
2007,2008-02-02,DUI,DOR,0,0
2007,2008-02-02,HAM,HAN,0,0
2007,2008-02-02,HERT,EINF,-1,-1
2007,2008-02-02,KAR,NUR,1,1
2007,2008-02-01,HANR,BAY,-1,1
2007,2007-12-16,DUI,EINF,-1,0
2007,2007-12-16,HANR,BOC,1,0
2007,2007-12-15,BIE,STU,1,-1
2007,2007-12-15,HERT,BAY,0,1
2007,2007-12-15,KAR,HAM,0,0
2007,2007-12-15,SCH,NUR,1,1
2007,2007-12-15,WERB,LEVK,1,0
2007,2007-12-15,WOB,DOR,1,1
2007,2007-12-14,COT,HAN,1,-1
2007,2007-12-09,LEVK,HANR,1,0
2007,2007-12-09,NUR,HERT,1,0
2007,2007-12-08,BAY,DUI,0,0
2007,2007-12-08,BOC,KAR,0,0
2007,2007-12-08,EINF,SCH,0,1
2007,2007-12-08,HAM,COT,0,0
2007,2007-12-08,HAN,WERB,1,1
2007,2007-12-08,STU,WOB,1,1
2007,2007-12-07,DOR,BIE,1,1
2007,2007-12-02,BIE,BAY,-1,0
2007,2007-12-02,DUI,NUR,1,-1
2007,2007-12-01,COT,KAR,1,1
2007,2007-12-01,HERT,LEVK,-1,-1
2007,2007-12-01,SCH,BOC,1,1
2007,2007-12-01,STU,DOR,-1,-1
2007,2007-12-01,WERB,HAM,1,-1
2007,2007-12-01,WOB,EINF,0,0
2007,2007-11-30,HANR,HAN,-1,1
2007,2007-11-25,HAM,HANR,1,-1
2007,2007-11-25,NUR,DOR,1,0
2007,2007-11-24,BAY,WOB,1,1
2007,2007-11-24,BOC,BIE,1,1
2007,2007-11-24,COT,WERB,-1,0
2007,2007-11-24,EINF,STU,-1,0
2007,2007-11-24,HAN,SCH,-1,-1
2007,2007-11-24,LEVK,DUI,1,1
2007,2007-11-23,KAR,HERT,1,1
2007,2007-11-11,BIE,NUR,1,-1
2007,2007-11-11,WOB,LEVK,-1,0
2007,2007-11-10,DOR,EINF,0,-1
2007,2007-11-10,HANR,COT,1,-1
2007,2007-11-10,HERT,HAN,1,0
2007,2007-11-10,SCH,HAM,0,-1
2007,2007-11-10,STU,BAY,1,0
2007,2007-11-10,WERB,KAR,1,0
2007,2007-11-09,DUI,BOC,-1,1
2007,2007-11-04,BOC,WOB,1,1
2007,2007-11-04,KAR,DUI,1,0
2007,2007-11-03,BAY,EINF,0,0
2007,2007-11-03,HAM,HERT,1,1
2007,2007-11-03,HAN,DOR,1,-1
2007,2007-11-03,LEVK,BIE,1,0
2007,2007-11-03,NUR,STU,-1,-1
2007,2007-11-03,WERB,HANR,1,1
2007,2007-11-02,COT,SCH,1,1
2007,2007-10-28,DOR,BAY,0,1
2007,2007-10-28,DUI,HAM,-1,-1
2007,2007-10-27,BIE,COT,0,-1
2007,2007-10-27,HANR,KAR,0,0
2007,2007-10-27,HERT,BOC,1,-1
2007,2007-10-27,SCH,WERB,0,0
2007,2007-10-27,STU,LEVK,1,0
2007,2007-10-27,WOB,NUR,1,-1
2007,2007-10-26,EINF,HAN,0,-1
2007,2007-10-21,HAN,WOB,0,0
2007,2007-10-21,KAR,BIE,0,1
2007,2007-10-20,BOC,BAY,-1,0
2007,2007-10-20,HAM,STU,1,-1
2007,2007-10-20,HANR,SCH,0,0
2007,2007-10-20,LEVK,DOR,0,0
2007,2007-10-20,NUR,EINF,1,0
2007,2007-10-20,WERB,HERT,1,-1
2007,2007-10-19,COT,DUI,-1,-1
2007,2007-10-07,BAY,NUR,1,1
2007,2007-10-07,EINF,LEVK,1,0
2007,2007-10-06,BIE,HAM,-1,0
2007,2007-10-06,DUI,WERB,-1,1
2007,2007-10-06,HERT,COT,0,1
2007,2007-10-06,SCH,KAR,-1,1
2007,2007-10-06,STU,HAN,-1,-1
2007,2007-10-06,WOB,HANR,1,-1
2007,2007-10-05,DOR,BOC,1,-1
2007,2007-09-30,COT,EINF,0,0
2007,2007-09-30,HAN,DUI,1,1
2007,2007-09-29,BOC,NUR,0,-1
2007,2007-09-29,HAM,WOB,0,-1
2007,2007-09-29,HANR,STU,1,1
2007,2007-09-29,KAR,DOR,1,1
2007,2007-09-29,LEVK,BAY,-1,-1
2007,2007-09-29,WERB,BIE,1,-1
2007,2007-09-28,SCH,HERT,1,1
2007,2007-09-26,BAY,COT,1,-1
2007,2007-09-26,BIE,HAN,-1,-1
2007,2007-09-26,EINF,KAR,-1,-1
2007,2007-09-26,NUR,LEVK,-1,1
2007,2007-09-26,STU,BOC,1,0
2007,2007-09-25,DOR,HAM,-1,-1
2007,2007-09-25,DUI,SCH,-1,1
2007,2007-09-25,HERT,HANR,-1,-1
