season,date,team1,team2,true_home_team_result,simulated_home_team_result
2007,2007-12-22,SEV,SAN,1,0
2007,2007-12-22,ZAR,VLC,0,0
2007,2007-12-16,BET,ALM,1,0
2007,2007-12-16,GET,VIL,-1,-1
2007,2007-12-16,LAC,ZAR,0,0
2007,2007-12-16,MALL,ATHB,0,0
2007,2007-12-16,MUR,SAN,1,1
2007,2007-12-16,RMA,OSA,1,1
2007,2007-12-16,REC,ATHM,0,-1
2007,2007-12-16,VLLD,SEV,0,1
2007,2007-12-15,ESP,LEVA,1,1
2007,2007-12-15,VLC,BARC,-1,0
2007,2007-12-09,ALM,VLLD,1,0
2007,2007-12-09,ATHM,GET,1,0
2007,2007-12-09,BARC,LAC,1,-1
2007,2007-12-09,LEVA,REC,-1,-1
2007,2007-12-09,SAN,MALL,1,1
2007,2007-12-09,SEV,MUR,1,0
2007,2007-12-09,VIL,BET,-1,-1
2007,2007-12-09,ZAR,ESP,0,0
2007,2007-12-08,ATHB,RMA,-1,0
2007,2007-12-08,OSA,VLC,0,0
2007,2007-12-05,OSA,SEV,0,0
2007,2007-12-02,BET,ATHM,-1,-1
2007,2007-12-02,GET,LEVA,1,-1
2007,2007-12-02,LAC,OSA,-1,0
2007,2007-12-02,MALL,MUR,0,-1
2007,2007-12-02,REC,ZAR,1,1
2007,2007-12-02,VLC,ATHB,-1,0
2007,2007-12-02,VLLD,VIL,1,1
2007,2007-12-01,ALM,SEV,1,1
2007,2007-12-01,ESP,BARC,0,-1
2007,2007-12-01,RMA,SAN,1,-1
2007,2007-11-25,ATHB,LAC,0,1
2007,2007-11-25,ATHM,VLLD,1,1
2007,2007-11-25,LEVA,BET,1,1
2007,2007-11-25,OSA,ESP,-1,0
2007,2007-11-25,SAN,VLC,1,1
2007,2007-11-25,VIL,ALM,0,1
2007,2007-11-25,ZAR,GET,0,0
2007,2007-11-24,BARC,REC,1,-1
2007,2007-11-24,MUR,RMA,0,-1
2007,2007-11-24,SEV,MALL,-1,1
2007,2007-11-11,ALM,ATHM,0,1
2007,2007-11-11,BET,ZAR,1,-1
2007,2007-11-11,ESP,ATHB,1,0
2007,2007-11-11,LAC,SAN,-1,0
2007,2007-11-11,RMA,MALL,1,0
2007,2007-11-11,REC,OSA,1,-1
2007,2007-11-11,VLLD,LEVA,1,0
2007,2007-11-11,VIL,SEV,1,-1
2007,2007-11-10,GET,BARC,1,1
2007,2007-11-10,VLC,MUR,1,-1
2007,2007-11-04,ATHB,REC,1,-1
2007,2007-11-04,ATHM,VIL,-1,1
2007,2007-11-04,BARC,BET,1,1
2007,2007-11-04,LEVA,ALM,1,1
2007,2007-11-04,MUR,LAC,-1,0
2007,2007-11-04,OSA,GET,-1,-1
2007,2007-11-04,SAN,ESP,0,-1
2007,2007-11-04,ZAR,VLLD,-1,1
2007,2007-11-03,MALL,VLC,-1,-1
2007,2007-11-03,SEV,RMA,1,0
2007,2007-11-01,ESP,MUR,0,1
2007,2007-11-01,VLLD,BARC,0,1
2007,2007-10-31,ALM,ZAR,-1,-1
2007,2007-10-31,ATHM,SEV,1,0
2007,2007-10-31,BET,OSA,-1,0
2007,2007-10-31,GET,ATHB,1,-1
2007,2007-10-31,LAC,MALL,0,0
2007,2007-10-31,REC,SAN,0,-1
2007,2007-10-31,VLC,RMA,-1,1
2007,2007-10-31,VIL,LEVA,1,1
2007,2007-10-28,BARC,ALM,1,1
2007,2007-10-28,LEVA,ATHM,-1,-1
2007,2007-10-28,MUR,REC,1,-1
2007,2007-10-28,OSA,VLLD,0,0
2007,2007-10-28,SAN,GET,1,0
2007,2007-10-28,SEV,VLC,1,-1
2007,2007-10-28,ZAR,VIL,1,0
2007,2007-10-27,ATHB,BET,0,-1
2007,2007-10-27,MALL,ESP,0,0
2007,2007-10-27,RMA,LAC,1,1
2007,2007-10-21,ALM,OSA,1,1
2007,2007-10-21,ATHM,ZAR,1,-1
2007,2007-10-21,BET,SAN,0,1
2007,2007-10-21,GET,MUR,1,-1
2007,2007-10-21,REC,MALL,-1,0
2007,2007-10-21,VLLD,ATHB,-1,0
2007,2007-10-20,ESP,RMA,1,1
2007,2007-10-20,LAC,VLC,-1,0
2007,2007-10-20,LEVA,SEV,-1,1
2007,2007-10-20,VIL,BARC,1,0
2007,2007-10-07,ATHB,ALM,0,-1
2007,2007-10-07,BARC,ATHM,1,1
2007,2007-10-07,MALL,GET,1,1
2007,2007-10-07,MUR,BET,0,0
2007,2007-10-07,OSA,VIL,1,-1
2007,2007-10-07,RMA,REC,1,1
2007,2007-10-07,SAN,VLLD,1,0
2007,2007-10-07,SEV,LAC,-1,0
2007,2007-10-07,ZAR,LEVA,1,-1
2007,2007-10-06,VLC,ESP,-1,1
2007,2007-09-30,ALM,SAN,-1,1
2007,2007-09-30,ATHM,OSA,1,1
2007,2007-09-30,BET,MALL,1,0
2007,2007-09-30,ESP,LAC,1,0
2007,2007-09-30,GET,RMA,-1,-1
2007,2007-09-30,REC,VLC,-1,0
2007,2007-09-30,VLLD,MUR,-1,0
2007,2007-09-30,VIL,ATHB,1,0
2007,2007-09-29,LEVA,BARC,-1,1
2007,2007-09-29,ZAR,SEV,1,-1
2007,2007-09-27,RMA,BET,1,1
2007,2007-09-26,ATHB,ATHM,-1,1
2007,2007-09-26,BARC,ZAR,1,-1
2007,2007-09-26,LAC,REC,-1,1
2007,2007-09-26,MALL,VLLD,1,1
2007,2007-09-26,MUR,ALM,-1,1
2007,2007-09-26,OSA,LEVA,1,1
2007,2007-09-26,SAN,VIL,-1,1
2007,2007-09-26,VLC,GET,1,-1
2007,2007-09-25,SEV,ESP,-1,1
2007,2007-09-23,ALM,MALL,0,0
2007,2007-09-23,ATHM,SAN,1,0
2007,2007-09-23,BET,VLC,-1,-1
2007,2007-09-23,GET,LAC,0,1
2007,2007-09-23,LEVA,ATHB,-1,0
2007,2007-09-23,VLLD,RMA,0,0
2007,2007-09-23,VIL,MUR,1,1
2007,2007-09-23,ZAR,OSA,1,1
2007,2007-09-22,BARC,SEV,1,-1
2007,2007-09-22,REC,ESP,1,1
2007,2007-09-16,ESP,GET,1,0
2007,2007-09-16,LAC,BET,1,1
2007,2007-09-16,MALL,VIL,-1,-1
2007,2007-09-16,MUR,ATHM,0,0
2007,2007-09-16,OSA,BARC,0,-1
2007,2007-09-16,SAN,LEVA,1,0
2007,2007-09-16,SEV,REC,1,1
2007,2007-09-15,ATHB,ZAR,0,-1
2007,2007-09-15,RMA,ALM,1,0
2007,2007-09-15,VLC,VLLD,1,1
2007,2007-09-02,ALM,VLC,-1,0
2007,2007-09-02,ATHM,MALL,0,1
2007,2007-09-02,BARC,ATHB,1,-1
2007,2007-09-02,BET,ESP,0,-1
2007,2007-09-02,GET,REC,0,0
2007,2007-09-02,VLLD,LAC,0,-1
2007,2007-09-02,VIL,RMA,-1,0
2007,2007-09-01,LEVA,MUR,0,1
2007,2007-09-01,ZAR,SAN,0,1
2007,2007-08-26,ATHB,OSA,0,0
2007,2007-08-26,ESP,VLLD,-1,-1
2007,2007-08-26,LAC,ALM,-1,-1
2007,2007-08-26,MALL,LEVA,1,0
2007,2007-08-26,MUR,ZAR,1,-1
2007,2007-08-26,REC,BET,0,-1
2007,2007-08-26,SAN,BARC,0,1
2007,2007-08-26,VLC,VIL,-1,0
2007,2007-08-25,RMA,ATHM,1,-1
2007,2007-08-25,SEV,GET,1,0
2005,2006-05-20,ATHB,BARC,1,0
2005,2006-05-16,OSA,VLC,1,1
2005,2006-05-16,SEV,RMA,1,1
2005,2006-05-13,ALA,LAC,1,1
2005,2006-05-13,ATHM,BET,0,-1
2005,2006-05-13,CAD,MLG,1,0
2005,2006-05-13,CEL,GET,1,0
2005,2006-05-13,ESP,RSO,1,-1
2005,2006-05-13,MALL,ZAR,1,1
2005,2006-05-13,SEV,BARC,1,-1
2005,2006-05-13,VIL,SAN,1,-1
2005,2006-05-07,BET,MALL,1,0
2005,2006-05-07,GET,CAD,1,0
2005,2006-05-07,LAC,ATHB,-1,0
2005,2006-05-07,RMA,VIL,0,0
2005,2006-05-07,SAN,OSA,1,-1
2005,2006-05-07,RSO,CEL,0,0
2005,2006-05-07,ZAR,ALA,1,0
2005,2006-05-06,BARC,ESP,1,-1
2005,2006-05-06,MLG,SEV,-1,-1
2005,2006-05-06,VLC,ATHM,0,1
2005,2006-05-04,SAN,RMA,-1,1
2005,2006-05-03,ALA,BET,1,1
2005,2006-05-03,ATHB,ZAR,1,1
2005,2006-05-03,ATHM,OSA,-1,1
2005,2006-05-03,CAD,RSO,0,0
2005,2006-05-03,CEL,BARC,-1,1
2005,2006-05-03,ESP,LAC,-1,0
2005,2006-05-03,MALL,VLC,1,-1
2005,2006-05-03,SEV,GET,1,-1
2005,2006-05-03,VIL,MLG,1,0
2005,2006-04-30,ATHM,MALL,-1,-1
2005,2006-04-30,GET,VIL,0,0
2005,2006-04-30,MLG,SAN,-1,-1
2005,2006-04-30,OSA,RMA,-1,1
2005,2006-04-30,RSO,SEV,-1,-1
2005,2006-04-30,VLC,ALA,1,1
2005,2006-04-30,ZAR,ESP,0,-1
2005,2006-04-29,BARC,CAD,1,1
2005,2006-04-29,BET,ATHB,0,-1
2005,2006-04-29,LAC,CEL,-1,1
2005,2006-04-23,ATHB,VLC,-1,0
2005,2006-04-23,CAD,LAC,0,0
2005,2006-04-23,ESP,BET,1,0
2005,2006-04-23,MALL,OSA,-1,0
2005,2006-04-23,RMA,MLG,1,0
2005,2006-04-23,SAN,GET,-1,-1
2005,2006-04-22,ALA,ATHM,-1,-1
2005,2006-04-22,CEL,ZAR,1,0
2005,2006-04-22,VIL,RSO,-1,1
2005,2006-04-16,ATHM,ATHB,1,-1
2005,2006-04-16,BET,CEL,-1,-1
2005,2006-04-16,GET,RMA,0,0
2005,2006-04-16,OSA,MLG,0,0
2005,2006-04-16,VLC,ESP,1,1
2005,2006-04-16,ZAR,CAD,-1,1
2005,2006-04-15,LAC,SEV,0,0
2005,2006-04-15,MALL,ALA,0,1
2005,2006-04-15,RSO,SAN,1,1
2005,2006-04-14,BARC,VIL,1,1
2005,2006-04-09,ALA,OSA,-1,1
2005,2006-04-09,ATHB,MALL,0,0
2005,2006-04-09,ESP,ATHM,0,-1
2005,2006-04-09,SAN,BARC,0,1
2005,2006-04-09,SEV,ZAR,0,1
2005,2006-04-09,VIL,LAC,0,1
2005,2006-04-08,CAD,BET,0,1
2005,2006-04-08,CEL,VLC,-1,-1
2005,2006-04-08,MLG,GET,-1,1
2005,2006-04-08,RMA,RSO,0,0
2005,2006-04-02,ALA,ATHB,0,0
2005,2006-04-02,ATHM,CEL,-1,-1
2005,2006-04-02,BET,SEV,1,0
2005,2006-04-02,LAC,SAN,1,0
2005,2006-04-02,MALL,ESP,0,0
2005,2006-04-02,OSA,GET,-1,1
2005,2006-04-02,VLC,CAD,1,0
2005,2006-04-01,BARC,RMA,0,-1
2005,2006-04-01,RSO,MLG,1,0
2005,2006-04-01,ZAR,VIL,-1,1
2005,2006-03-26,CAD,ATHM,0,1
2005,2006-03-26,CEL,MALL,1,-1
2005,2006-03-26,ESP,ALA,0,-1
2005,2006-03-26,GET,RSO,1,1
2005,2006-03-26,RMA,LAC,1,0
2005,2006-03-26,SAN,ZAR,0,-1
2005,2006-03-26,SEV,VLC,1,0
2005,2006-03-25,ATHB,OSA,1,1
2005,2006-03-25,MLG,BARC,0,-1
2005,2006-03-25,VIL,BET,-1,1
2005,2006-03-23,ATHM,SEV,-1,1
2005,2006-03-22,ALA,CEL,1,1
2005,2006-03-22,ATHB,ESP,0,1
2005,2006-03-22,BET,SAN,1,1
2005,2006-03-22,LAC,MLG,1,1
2005,2006-03-22,MALL,CAD,1,1
2005,2006-03-22,OSA,RSO,1,1
2005,2006-03-22,VLC,VIL,0,1
2005,2006-03-22,ZAR,RMA,0,0
2005,2006-03-21,BARC,GET,1,-1
2005,2006-03-19,CAD,ALA,0,0
2005,2006-03-19,CEL,ATHB,-1,0
2005,2006-03-19,ESP,OSA,-1,-1
2005,2006-03-19,MLG,ZAR,-1,0
2005,2006-03-19,RMA,BET,0,-1
2005,2006-03-19,SAN,VLC,1,0
2005,2006-03-19,SEV,MALL,0,0
2005,2006-03-18,GET,LAC,-1,1
2005,2006-03-18,RSO,BARC,-1,1
2005,2006-03-18,VIL,ATHM,0,1
2005,2006-03-12,ALA,SEV,1,-1
2005,2006-03-12,ATHB,CAD,1,0
2005,2006-03-12,ATHM,SAN,1,1
2005,2006-03-12,BET,MLG,0,0
2005,2006-03-12,MALL,VIL,0,-1
2005,2006-03-12,OSA,BARC,1,0
2005,2006-03-12,ZAR,GET,-1,0
2005,2006-03-11,ESP,CEL,1,0
2005,2006-03-11,LAC,RSO,-1,-1
2005,2006-03-11,VLC,RMA,0,1
2005,2006-03-05,CEL,OSA,1,0
2005,2006-03-05,GET,BET,1,1
2005,2006-03-05,MLG,VLC,0,1
2005,2006-03-05,SAN,MALL,0,0
2005,2006-03-05,SEV,ATHB,1,0
2005,2006-03-05,RSO,ZAR,-1,0
2005,2006-03-04,BARC,LAC,1,1
2005,2006-03-04,CAD,ESP,1,1
2005,2006-03-04,RMA,ATHM,1,-1
2005,2006-03-04,VIL,ALA,1,0
2005,2006-02-26,ALA,SAN,0,-1
2005,2006-02-26,ATHB,VIL,0,0
2005,2006-02-26,BET,RSO,1,-1
2005,2006-02-26,CEL,CAD,1,-1
2005,2006-02-26,ESP,SEV,1,-1
2005,2006-02-26,MALL,RMA,1,-1
2005,2006-02-26,OSA,LAC,-1,1
2005,2006-02-26,VLC,GET,0,-1
2005,2006-02-25,ATHM,MLG,1,0
2005,2006-02-25,ZAR,BARC,-1,-1
2005,2006-02-19,CAD,OSA,-1,1
2005,2006-02-19,GET,ATHM,-1,-1
2005,2006-02-19,LAC,ZAR,0,1
2005,2006-02-19,MLG,MALL,-1,0
2005,2006-02-19,SAN,ATHB,-1,1
2005,2006-02-19,RSO,VLC,-1,1
2005,2006-02-18,BARC,BET,1,-1
2005,2006-02-18,RMA,ALA,1,1
2005,2006-02-18,SEV,CEL,1,-1
2005,2006-02-18,VIL,ESP,1,1
2005,2006-02-12,ALA,MLG,1,0
2005,2006-02-12,ATHM,RSO,1,-1
2005,2006-02-12,BET,LAC,-1,0
2005,2006-02-12,CEL,VIL,1,-1
2005,2006-02-12,ESP,SAN,-1,0
2005,2006-02-12,MALL,GET,0,-1
2005,2006-02-12,VLC,BARC,1,-1
2005,2006-02-11,ATHB,RMA,-1,0
2005,2006-02-11,CAD,SEV,-1,-1
2005,2006-02-11,OSA,ZAR,0,-1
2005,2006-02-05,BARC,ATHM,-1,-1
2005,2006-02-05,GET,ALA,0,-1
2005,2006-02-05,SAN,CEL,-1,0
2005,2006-02-05,SEV,OSA,-1,1
2005,2006-02-05,RSO,MALL,1,-1
2005,2006-02-05,VIL,CAD,0,0
2005,2006-02-05,ZAR,BET,1,0
2005,2006-02-04,LAC,VLC,-1,1
2005,2006-02-04,MLG,ATHB,1,-1
2005,2006-02-04,RMA,ESP,1,-1
2005,2006-01-29,ALA,RSO,1,0
2005,2006-01-29,CEL,RMA,-1,-1
2005,2006-01-29,ESP,MLG,1,-1
2005,2006-01-29,MALL,BARC,-1,0
2005,2006-01-29,OSA,BET,-1,1
2005,2006-01-29,SEV,VIL,1,1
2005,2006-01-29,VLC,ZAR,0,0
2005,2006-01-28,ATHB,GET,1,0
2005,2006-01-28,ATHM,LAC,1,0
2005,2006-01-28,CAD,SAN,0,-1
2005,2006-01-22,BARC,ALA,1,-1
2005,2006-01-22,BET,VLC,-1,-1
2005,2006-01-22,GET,ESP,1,-1
2005,2006-01-22,LAC,MALL,0,1
2005,2006-01-22,MLG,CEL,-1,-1
2005,2006-01-22,SAN,SEV,-1,0
2005,2006-01-22,RSO,ATHB,0,0
2005,2006-01-22,VIL,OSA,1,-1
2005,2006-01-21,RMA,CAD,1,1
2005,2006-01-21,ZAR,ATHM,-1,0
2005,2006-01-15,BARC,ATHB,1,0
2005,2006-01-15,GET,CEL,0,-1
2005,2006-01-15,LAC,ALA,-1,1
2005,2006-01-15,MLG,CAD,-1,0
2005,2006-01-15,RMA,SEV,1,-1
2005,2006-01-15,SAN,VIL,1,-1
2005,2006-01-15,RSO,ESP,-1,-1
2005,2006-01-15,ZAR,MALL,1,0
2005,2006-01-14,BET,ATHM,1,0
2005,2006-01-14,VLC,OSA,1,1
2005,2006-01-08,ALA,ZAR,-1,-1
2005,2006-01-08,ATHM,VLC,0,0
2005,2006-01-08,CAD,GET,1,0
2005,2006-01-08,CEL,RSO,1,1
2005,2006-01-08,MALL,BET,0,1
2005,2006-01-08,OSA,SAN,0,0
2005,2006-01-08,SEV,MLG,1,0
2005,2006-01-08,VIL,RMA,0,0
2005,2006-01-07,ATHB,LAC,-1,0
2005,2006-01-07,ESP,BARC,-1,0
2005,2005-12-22,OSA,ATHM,1,0
2005,2005-12-21,BET,ALA,1,0
2005,2005-12-21,GET,SEV,1,-1
2005,2005-12-21,LAC,ESP,-1,1
2005,2005-12-21,MLG,VIL,0,-1
2005,2005-12-21,RMA,SAN,-1,-1
2005,2005-12-21,RSO,CAD,1,0
2005,2005-12-21,VLC,MALL,1,0
2005,2005-12-21,ZAR,ATHB,1,1
2005,2005-12-20,BARC,CEL,1,0
2005,2005-12-18,ALA,VLC,-1,-1
2005,2005-12-18,ESP,ZAR,0,-1
2005,2005-12-18,MALL,ATHM,0,-1
2005,2005-12-18,RMA,OSA,0,0
2005,2005-12-18,SAN,MLG,0,0
2005,2005-12-18,SEV,RSO,1,1
2005,2005-12-18,VIL,GET,1,0
2005,2005-12-17,ATHB,BET,1,-1
2005,2005-12-17,CAD,BARC,-1,1
2005,2005-12-17,CEL,LAC,-1,0
2005,2005-12-11,ATHM,ALA,0,-1
2005,2005-12-11,BARC,SEV,1,0
2005,2005-12-11,BET,ESP,0,0
2005,2005-12-11,GET,SAN,-1,0
2005,2005-12-11,LAC,CAD,1,0
2005,2005-12-11,MLG,RMA,-1,-1
2005,2005-12-11,OSA,MALL,1,-1
2005,2005-12-11,ZAR,CEL,1,1
2005,2005-12-10,RSO,VIL,-1,1
2005,2005-12-10,VLC,ATHB,0,-1
2005,2005-12-04,ALA,MALL,-1,1
2005,2005-12-04,CAD,ZAR,-1,0
2005,2005-12-04,ESP,VLC,-1,-1
2005,2005-12-04,MLG,OSA,-1,-1
2005,2005-12-04,SAN,RSO,0,0
2005,2005-12-04,SEV,LAC,-1,1
2005,2005-12-04,VIL,BARC,-1,0
2005,2005-12-03,ATHB,ATHM,0,-1
2005,2005-12-03,CEL,BET,1,0
2005,2005-12-03,RMA,GET,1,-1
2005,2005-11-27,ATHM,ESP,0,1
2005,2005-11-27,BARC,SAN,1,-1
2005,2005-11-27,BET,CAD,0,-1
2005,2005-11-27,GET,MLG,1,-1
2005,2005-11-27,LAC,VIL,-1,-1
2005,2005-11-27,OSA,ALA,1,1
2005,2005-11-27,RSO,RMA,0,1
2005,2005-11-27,ZAR,SEV,-1,1
2005,2005-11-26,MALL,ATHB,-1,1
2005,2005-11-26,VLC,CEL,1,0
2005,2005-11-20,ATHB,ALA,-1,1
2005,2005-11-20,CAD,VLC,-1,1
2005,2005-11-20,CEL,ATHM,1,0
2005,2005-11-20,ESP,MALL,1,-1
2005,2005-11-20,MLG,RSO,1,0
2005,2005-11-20,SAN,LAC,-1,-1
2005,2005-11-19,GET,OSA,0,0
2005,2005-11-19,RMA,BARC,-1,1
2005,2005-11-19,SEV,BET,1,-1
2005,2005-11-19,VIL,ZAR,0,0
2005,2005-11-06,CAD,MALL,-1,1
2005,2005-11-06,CEL,ALA,1,0
2005,2005-11-06,GET,BARC,-1,1
2005,2005-11-06,MLG,LAC,0,-1
2005,2005-11-06,RMA,ZAR,1,0
2005,2005-11-06,SAN,BET,0,0
2005,2005-11-06,SEV,ATHM,0,0
2005,2005-11-05,ESP,ATHB,0,0
2005,2005-11-05,RSO,OSA,-1,-1
2005,2005-11-05,VIL,VLC,1,-1
2005,2005-10-30,ALA,CAD,0,-1
2005,2005-10-30,ATHM,VIL,0,1
2005,2005-10-30,BARC,RSO,1,-1
2005,2005-10-30,LAC,GET,1,0
2005,2005-10-30,MALL,SEV,0,0
2005,2005-10-30,OSA,ESP,1,-1
2005,2005-10-30,VLC,SAN,0,0
2005,2005-10-30,ZAR,MLG,0,1
2005,2005-10-29,ATHB,CEL,0,0
2005,2005-10-29,BET,RMA,-1,0
2005,2005-10-27,ALA,ESP,0,1
2005,2005-10-27,ATHM,CAD,1,-1
2005,2005-10-27,RSO,GET,1,1
2005,2005-10-27,VLC,SEV,-1,0
2005,2005-10-27,ZAR,SAN,0,0
2005,2005-10-26,BARC,MLG,1,0
2005,2005-10-26,BET,VIL,-1,0
2005,2005-10-26,LAC,RMA,1,-1
2005,2005-10-26,MALL,CEL,1,1
2005,2005-10-26,OSA,ATHB,1,0
2005,2005-10-23,CAD,ATHB,1,-1
2005,2005-10-23,CEL,ESP,1,1
2005,2005-10-23,GET,ZAR,1,0
2005,2005-10-23,MLG,BET,1,1
2005,2005-10-23,RMA,VLC,-1,1
2005,2005-10-23,SAN,ATHM,-1,0
2005,2005-10-23,RSO,LAC,1,0
2005,2005-10-23,VIL,MALL,1,-1
2005,2005-10-22,BARC,OSA,1,1
2005,2005-10-22,SEV,ALA,1,1
2005,2005-10-16,ATHB,SEV,-1,0
2005,2005-10-16,BET,GET,1,-1
2005,2005-10-16,ESP,CAD,-1,0
2005,2005-10-16,MALL,SAN,0,0
2005,2005-10-16,OSA,CEL,1,0
2005,2005-10-16,VLC,MLG,1,-1
2005,2005-10-16,ZAR,RSO,-1,1
2005,2005-10-15,ALA,VIL,0,1
2005,2005-10-15,ATHM,RMA,-1,-1
2005,2005-10-15,LAC,BARC,0,0
2005,2005-10-02,CAD,CEL,0,0
2005,2005-10-02,LAC,OSA,-1,0
2005,2005-10-02,MLG,ATHM,-1,1
2005,2005-10-02,RMA,MALL,1,0
2005,2005-10-02,SAN,ALA,-1,0
2005,2005-10-02,SEV,ESP,0,1
2005,2005-10-02,RSO,BET,0,-1
2005,2005-10-02,VIL,ATHB,1,0
2005,2005-10-01,BARC,ZAR,0,1
2005,2005-10-01,GET,VLC,1,1
2005,2005-09-25,ALA,RMA,-1,-1
2005,2005-09-25,ATHB,SAN,0,-1
2005,2005-09-25,CEL,SEV,1,-1
2005,2005-09-25,MALL,MLG,-1,-1
2005,2005-09-25,OSA,CAD,1,-1
2005,2005-09-24,ATHM,GET,-1,-1
2005,2005-09-24,BET,BARC,-1,0
2005,2005-09-24,ESP,VIL,-1,-1
2005,2005-09-24,VLC,RSO,1,1
2005,2005-09-24,ZAR,LAC,0,-1
2005,2005-09-22,RMA,ATHB,1,0
2005,2005-09-21,BARC,VLC,0,-1
2005,2005-09-21,GET,MALL,0,-1
2005,2005-09-21,LAC,BET,0,1
2005,2005-09-21,MLG,ALA,0,1
2005,2005-09-21,SAN,ESP,1,-1
2005,2005-09-21,SEV,CAD,0,1
2005,2005-09-21,RSO,ATHM,1,1
2005,2005-09-21,VIL,CEL,-1,0
2005,2005-09-21,ZAR,OSA,1,1
2005,2005-09-18,ALA,GET,-1,0
2005,2005-09-18,ATHB,MLG,-1,1
2005,2005-09-18,ATHM,BARC,1,1
2005,2005-09-18,BET,ZAR,0,1
2005,2005-09-18,CAD,VIL,0,-1
2005,2005-09-18,CEL,SAN,-1,0
2005,2005-09-18,ESP,RMA,1,1
2005,2005-09-18,OSA,SEV,1,1
2005,2005-09-17,MALL,RSO,1,1
2005,2005-09-17,VLC,LAC,0,1
2005,2005-09-11,BARC,MALL,1,0
2005,2005-09-11,GET,ATHB,0,0
2005,2005-09-11,MLG,ESP,-1,1
2005,2005-09-11,SAN,CAD,-1,-1
2005,2005-09-11,RSO,ALA,1,0
2005,2005-09-11,VIL,SEV,0,0
2005,2005-09-11,ZAR,VLC,0,1
2005,2005-09-10,BET,OSA,1,-1
2005,2005-09-10,LAC,ATHM,1,-1
2005,2005-09-10,RMA,CEL,-1,1
2005,2005-08-28,ATHM,ZAR,0,0
2005,2005-08-28,CAD,RMA,-1,0
2005,2005-08-28,CEL,MLG,1,1
2005,2005-08-28,ESP,GET,-1,1
2005,2005-08-28,MALL,LAC,-1,1
2005,2005-08-28,OSA,VIL,1,1
2005,2005-08-28,SEV,SAN,1,0
2005,2005-08-27,ALA,BARC,0,-1
2005,2005-08-27,ATHB,RSO,1,-1
2005,2005-08-27,VLC,BET,1,0
2003,2004-05-23,ATHB,ATHM,-1,1
2003,2004-05-23,CEL,MALL,-1,-1
2003,2004-05-23,ESP,MUR,1,0
2003,2004-05-23,MLG,BET,-1,-1
2003,2004-05-23,RMA,RSO,-1,1
2003,2004-05-23,SAN,LAC,-1,0
2003,2004-05-23,SEV,OSA,1,-1
2003,2004-05-23,VLC,ALB,-1,0
2003,2004-05-23,VLLD,VIL,1,0
2003,2004-05-23,ZAR,BARC,1,0
2003,2004-05-16,ALB,SEV,-1,0
2003,2004-05-16,ATHM,ZAR,-1,-1
2003,2004-05-16,BARC,SAN,1,-1
2003,2004-05-16,MALL,ESP,1,1
2003,2004-05-16,MUR,RMA,1,1
2003,2004-05-16,OSA,ATHB,-1,1
2003,2004-05-16,RSO,MLG,0,0
2003,2004-05-15,BET,VLLD,1,0
2003,2004-05-15,LAC,CEL,1,0
2003,2004-05-14,VIL,VLC,1,1
2003,2004-05-09,ATHB,ALB,0,-1
2003,2004-05-09,ESP,LAC,1,-1
2003,2004-05-09,MLG,MUR,1,1
2003,2004-05-09,SAN,ATHM,0,1
2003,2004-05-09,SEV,VLC,-1,-1
2003,2004-05-09,VLLD,RSO,0,-1
2003,2004-05-09,VIL,BET,1,1
2003,2004-05-09,ZAR,OSA,1,-1
2003,2004-05-08,CEL,BARC,1,0
2003,2004-05-08,RMA,MALL,-1,-1
2003,2004-05-02,ALB,ZAR,1,1
2003,2004-05-02,BARC,ESP,1,1
2003,2004-05-02,MALL,MLG,1,1
2003,2004-05-02,MUR,VLLD,1,1
2003,2004-05-02,OSA,SAN,-1,0
2003,2004-05-02,SEV,ATHB,1,-1
2003,2004-05-02,RSO,VIL,0,1
2003,2004-05-02,VLC,BET,1,-1
2003,2004-05-01,ATHM,CEL,1,-1
2003,2004-05-01,LAC,RMA,1,-1
2003,2004-04-25,ATHB,VLC,0,0
2003,2004-04-25,BET,RSO,1,1
2003,2004-04-25,CEL,OSA,1,0
2003,2004-04-25,RMA,BARC,-1,-1
2003,2004-04-25,SAN,ALB,-1,1
2003,2004-04-25,VLLD,MALL,-1,0
2003,2004-04-25,VIL,MUR,1,-1
2003,2004-04-25,ZAR,SEV,0,0
2003,2004-04-24,ESP,ATHM,1,1
2003,2004-04-24,MLG,LAC,0,-1
2003,2004-04-18,ALB,CEL,-1,0
2003,2004-04-18,BARC,MLG,1,1
2003,2004-04-18,MALL,VIL,-1,1
2003,2004-04-18,MUR,BET,-1,0
2003,2004-04-18,OSA,ESP,-1,-1
2003,2004-04-18,SEV,SAN,1,1
2003,2004-04-18,VLC,RSO,0,-1
2003,2004-04-17,ATHB,ZAR,1,0
2003,2004-04-17,ATHM,RMA,-1,1
2003,2004-04-17,LAC,VLLD,0,0
2003,2004-04-14,BET,BARC,0,-1
2003,2004-04-11,BET,MALL,-1,0
2003,2004-04-11,ESP,ALB,0,-1
2003,2004-04-11,RMA,OSA,-1,-1
2003,2004-04-11,SAN,ATHB,-1,0
2003,2004-04-11,RSO,MUR,1,0
2003,2004-04-11,VIL,LAC,-1,0
2003,2004-04-11,ZAR,VLC,-1,1
2003,2004-04-10,CEL,SEV,0,1
2003,2004-04-10,MLG,ATHM,1,-1
2003,2004-04-10,VLLD,BARC,-1,-1
