league,season,date,home_team,away_team,actual_home_team_result,skilled_league_home_team_result
Serie A,2011,2012-02-21,BOLG,FIO,1,1
Serie A,2011,2012-02-22,SIE,CAT,-1,-1
Serie A,2011,2012-02-25,GEN,PAR,0,-1
Serie A,2011,2012-02-25,MIL,JUV,0,-1
Serie A,2011,2012-02-26,ATA,ROM,1,-1
Serie A,2011,2012-02-26,BOLG,UDI,-1,-1
Serie A,2011,2012-02-26,CAG,LEC,-1,1
Serie A,2011,2012-02-26,CAT,NOV,1,1
Serie A,2011,2012-02-26,CHI,CES,1,1
Serie A,2011,2012-02-26,LAZ,FIO,1,1
Serie A,2011,2012-02-26,NAP,INT,1,1
Serie A,2011,2012-02-26,SIE,PAL,1,1
Serie A,2011,2012-03-03,JUV,CHI,0,1
Serie A,2011,2012-03-03,PAL,MIL,-1,-1
Serie A,2011,2012-03-04,BOLG,NOV,1,1
Serie A,2011,2012-03-04,FIO,CES,1,1
Serie A,2011,2012-03-04,INT,CAT,0,1
Serie A,2011,2012-03-04,LEC,GEN,0,-1
Serie A,2011,2012-03-04,PAR,NAP,-1,-1
Serie A,2011,2012-03-04,ROM,LAZ,-1,-1
Serie A,2011,2012-03-04,SIE,CAG,1,1
Serie A,2011,2012-03-04,UDI,ATA,0,1
Serie A,2011,2012-03-07,BOLG,JUV,0,-1
Serie A,2011,2012-03-07,CES,CAT,0,-1
Serie A,2011,2012-03-07,PAR,FIO,0,1
Serie A,2011,2012-03-09,CHI,INT,-1,-1
Serie A,2011,2012-03-09,NAP,CAG,1,1
Serie A,2011,2012-03-10,PAL,ROM,-1,-1
Serie A,2011,2012-03-11,ATA,PAR,0,-1
Serie A,2011,2012-03-11,CAT,FIO,1,1
Serie A,2011,2012-03-11,CES,SIE,-1,-1
Serie A,2011,2012-03-11,GEN,JUV,0,-1
Serie A,2011,2012-03-11,LAZ,BOLG,-1,1
Serie A,2011,2012-03-11,MIL,LEC,1,1
Serie A,2011,2012-03-11,NOV,UDI,1,-1
Serie A,2011,2012-03-17,FIO,JUV,-1,-1
Serie A,2011,2012-03-17,PAR,MIL,-1,-1
Serie A,2011,2012-03-18,BOLG,CHI,0,1
Serie A,2011,2012-03-18,CAG,CES,1,1
Serie A,2011,2012-03-18,CAT,LAZ,1,-1
Serie A,2011,2012-03-18,INT,ATA,0,1
Serie A,2011,2012-03-18,LEC,PAL,0,-1
Serie A,2011,2012-03-18,SIE,NOV,-1,1
Serie A,2011,2012-03-18,UDI,NAP,0,1
Serie A,2011,2012-03-19,ROM,GEN,1,1
Serie A,2011,2012-03-24,MIL,ROM,1,1
Serie A,2011,2012-03-24,PAL,UDI,0,-1
Serie A,2011,2012-03-25,ATA,BOLG,1,1
Serie A,2011,2012-03-25,CES,PAR,0,-1
Serie A,2011,2012-03-25,CHI,SIE,0,1
Serie A,2011,2012-03-25,GEN,FIO,0,-1
Serie A,2011,2012-03-25,JUV,INT,1,1
Serie A,2011,2012-03-25,LAZ,CAG,1,1
Serie A,2011,2012-03-25,NAP,CAT,0,1
Serie A,2011,2012-03-25,NOV,LEC,0,-1
Serie A,2011,2012-03-31,CAT,MIL,0,-1
Serie A,2011,2012-03-31,PAR,LAZ,1,-1
Serie A,2011,2012-04-01,BOLG,PAL,-1,1
Serie A,2011,2012-04-01,CAG,ATA,1,-1
Serie A,2011,2012-04-01,FIO,CHI,-1,-1
Serie A,2011,2012-04-01,INT,GEN,1,1
Serie A,2011,2012-04-01,JUV,NAP,1,1
Serie A,2011,2012-04-01,LEC,CES,0,1
Serie A,2011,2012-04-01,ROM,NOV,1,1
Serie A,2011,2012-04-01,SIE,UDI,1,-1
Serie A,2011,2012-04-07,ATA,SIE,-1,1
Serie A,2011,2012-04-07,CAG,INT,0,-1
Serie A,2011,2012-04-07,CES,BOLG,0,-1
Serie A,2011,2012-04-07,CHI,CAT,1,1
Serie A,2011,2012-04-07,LAZ,NAP,1,1
Serie A,2011,2012-04-07,LEC,ROM,1,-1
Serie A,2011,2012-04-07,MIL,FIO,-1,1
Serie A,2011,2012-04-07,NOV,GEN,0,-1
Serie A,2011,2012-04-07,PAL,JUV,-1,-1
Serie A,2011,2012-04-07,UDI,PAR,1,1
Serie A,2011,2012-04-10,CHI,MIL,-1,-1
Serie A,2011,2012-04-11,CAT,LEC,-1,1
Serie A,2011,2012-04-11,FIO,PAL,0,1
Serie A,2011,2012-04-11,GEN,CES,0,1
Serie A,2011,2012-04-11,INT,SIE,1,1
Serie A,2011,2012-04-11,JUV,LAZ,1,1
Serie A,2011,2012-04-11,NAP,ATA,-1,1
Serie A,2011,2012-04-11,PAR,NOV,1,1
Serie A,2011,2012-04-11,ROM,UDI,1,-1
Serie A,2011,2012-04-12,BOLG,CAG,1,1
Serie A,2011,2012-04-21,CAT,ATA,1,-1
Serie A,2011,2012-04-21,CHI,UDI,0,-1
Serie A,2011,2012-04-21,NAP,NOV,1,1
Serie A,2011,2012-04-21,PAR,CAG,1,1
Serie A,2011,2012-04-22,CES,PAL,0,-1
Serie A,2011,2012-04-22,FIO,INT,0,-1
Serie A,2011,2012-04-22,GEN,SIE,-1,-1
Serie A,2011,2012-04-22,JUV,ROM,1,1
Serie A,2011,2012-04-22,LAZ,LEC,0,1
Serie A,2011,2012-04-22,MIL,BOLG,0,1
Serie A,2011,2012-04-24,ATA,CHI,1,1
Serie A,2011,2012-04-24,CAG,CAT,1,-1
Serie A,2011,2012-04-25,CES,JUV,-1,-1
Serie A,2011,2012-04-25,LEC,NAP,-1,-1
Serie A,2011,2012-04-25,MIL,GEN,1,1
Serie A,2011,2012-04-25,NOV,LAZ,1,-1
Serie A,2011,2012-04-25,PAL,PAR,-1,-1
Serie A,2011,2012-04-25,ROM,FIO,-1,1
Serie A,2011,2012-04-25,SIE,BOLG,0,-1
Serie A,2011,2012-04-25,UDI,INT,-1,1
Serie A,2011,2012-04-28,CAG,CHI,0,-1
Serie A,2011,2012-04-28,PAL,CAT,0,-1
Serie A,2011,2012-04-28,ROM,NAP,0,-1
Serie A,2011,2012-04-29,ATA,FIO,1,1
Serie A,2011,2012-04-29,BOLG,GEN,1,1
Serie A,2011,2012-04-29,INT,CES,1,1
Serie A,2011,2012-04-29,LEC,PAR,-1,-1
Serie A,2011,2012-04-29,NOV,JUV,-1,-1
Serie A,2011,2012-04-29,SIE,MIL,-1,-1
Serie A,2011,2012-04-29,UDI,LAZ,1,1
Serie A,2011,2012-05-01,CHI,ROM,0,-1
Serie A,2011,2012-05-01,NAP,PAL,1,1
Serie A,2011,2012-05-02,CAT,BOLG,-1,-1
Serie A,2011,2012-05-02,CES,UDI,-1,-1
Serie A,2011,2012-05-02,FIO,NOV,0,1
Serie A,2011,2012-05-02,GEN,CAG,1,-1
Serie A,2011,2012-05-02,JUV,LEC,0,1
Serie A,2011,2012-05-02,LAZ,SIE,0,1
Serie A,2011,2012-05-02,MIL,ATA,1,1
Serie A,2011,2012-05-02,PAR,INT,1,-1
Serie A,2011,2012-05-05,LEC,FIO,-1,-1
Serie A,2011,2012-05-05,ROM,CAT,0,1
Serie A,2011,2012-05-06,ATA,LAZ,-1,-1
Serie A,2011,2012-05-06,BOLG,NAP,1,-1
Serie A,2011,2012-05-06,CAG,JUV,-1,-1
Serie A,2011,2012-05-06,INT,MIL,1,-1
Serie A,2011,2012-05-06,NOV,CES,1,1
Serie A,2011,2012-05-06,PAL,CHI,0,-1
Serie A,2011,2012-05-06,SIE,PAR,-1,-1
Serie A,2011,2012-05-06,UDI,GEN,1,1
Serie A,2011,2012-05-13,CAT,UDI,-1,-1
Serie A,2011,2012-05-13,CES,ROM,-1,-1
Serie A,2011,2012-05-13,CHI,LEC,1,1
Serie A,2011,2012-05-13,FIO,CAG,0,1
Serie A,2011,2012-05-13,GEN,PAL,1,-1
Serie A,2011,2012-05-13,JUV,ATA,1,1
Serie A,2011,2012-05-13,LAZ,INT,1,1
Serie A,2011,2012-05-13,MIL,NOV,1,1
Serie A,2011,2012-05-13,NAP,SIE,1,1
Serie A,2011,2012-05-13,PAR,BOLG,1,1
Serie A,2012,2012-08-25,FIO,UDI,1,1
Serie A,2012,2012-08-25,JUV,PAR,1,1
Serie A,2012,2012-08-26,ATA,LAZ,-1,-1
Serie A,2012,2012-08-26,CHI,BOLG,1,1
Serie A,2012,2012-08-26,GEN,CAG,1,-1
Serie A,2012,2012-08-26,MIL,SAM,-1,1
Serie A,2012,2012-08-26,PAL,NAP,-1,-1
Serie A,2012,2012-08-26,PES,INT,-1,-1
Serie A,2012,2012-08-26,ROM,CAT,0,1
Serie A,2012,2012-08-26,SIE,TOR,0,-1
Serie A,2012,2012-09-01,BOLG,MIL,-1,-1
Serie A,2012,2012-09-01,TOR,PES,1,1
Serie A,2012,2012-09-02,CAG,ATA,0,1
Serie A,2012,2012-09-02,CAT,GEN,1,1
Serie A,2012,2012-09-02,INT,ROM,-1,-1
Serie A,2012,2012-09-02,LAZ,PAL,1,1
Serie A,2012,2012-09-02,NAP,FIO,1,1
Serie A,2012,2012-09-02,PAR,CHI,1,1
Serie A,2012,2012-09-02,SAM,SIE,1,1
Serie A,2012,2012-09-02,UDI,JUV,-1,-1
Serie A,2012,2012-09-15,MIL,ATA,-1,1
Serie A,2012,2012-09-15,PAL,CAG,0,-1
Serie A,2012,2012-09-16,CHI,LAZ,-1,-1
Serie A,2012,2012-09-16,FIO,CAT,1,1
Serie A,2012,2012-09-16,GEN,JUV,-1,-1
Serie A,2012,2012-09-16,NAP,PAR,1,1
Serie A,2012,2012-09-16,PES,SAM,-1,-1
Serie A,2012,2012-09-16,ROM,BOLG,-1,1
Serie A,2012,2012-09-16,SIE,UDI,0,-1
Serie A,2012,2012-09-16,TOR,INT,-1,-1
Serie A,2012,2012-09-22,JUV,CHI,1,1
Serie A,2012,2012-09-22,PAR,FIO,0,-1
Serie A,2012,2012-09-23,ATA,PAL,1,1
Serie A,2012,2012-09-23,BOLG,PES,0,1
Serie A,2012,2012-09-23,CAG,ROM,-1,-1
Serie A,2012,2012-09-23,CAT,NAP,0,-1
Serie A,2012,2012-09-23,INT,SIE,-1,1
Serie A,2012,2012-09-23,LAZ,GEN,-1,1
Serie A,2012,2012-09-23,SAM,TOR,0,1
Serie A,2012,2012-09-23,UDI,MIL,1,-1
Serie A,2012,2012-09-25,FIO,JUV,0,-1
Serie A,2012,2012-09-26,CAT,ATA,1,1
Serie A,2012,2012-09-26,CHI,INT,-1,-1
Serie A,2012,2012-09-26,GEN,PAR,0,-1
Serie A,2012,2012-09-26,MIL,CAG,1,1
Serie A,2012,2012-09-26,NAP,LAZ,1,1
Serie A,2012,2012-09-26,PES,PAL,1,-1
Serie A,2012,2012-09-26,ROM,SAM,0,1
Serie A,2012,2012-09-26,TOR,UDI,0,-1
Serie A,2012,2012-09-27,SIE,BOLG,1,-1
Serie A,2012,2012-09-29,JUV,ROM,1,1
Serie A,2012,2012-09-29,PAR,MIL,0,-1
Serie A,2012,2012-09-30,ATA,TOR,-1,1
Serie A,2012,2012-09-30,BOLG,CAT,1,-1
Serie A,2012,2012-09-30,CAG,PES,-1,1
Serie A,2012,2012-09-30,INT,FIO,1,-1
Serie A,2012,2012-09-30,LAZ,SIE,1,1
Serie A,2012,2012-09-30,PAL,CHI,1,-1
Serie A,2012,2012-09-30,SAM,NAP,-1,-1
Serie A,2012,2012-09-30,UDI,GEN,0,1
Serie A,2012,2012-10-06,CHI,SAM,1,1
Serie A,2012,2012-10-06,GEN,PAL,0,1
Serie A,2012,2012-10-07,CAT,PAR,1,1
Serie A,2012,2012-10-07,FIO,BOLG,1,1
Serie A,2012,2012-10-07,MIL,INT,-1,1
Serie A,2012,2012-10-07,NAP,UDI,1,1
Serie A,2012,2012-10-07,PES,LAZ,-1,-1
Serie A,2012,2012-10-07,ROM,ATA,1,1
Serie A,2012,2012-10-07,SIE,JUV,-1,-1
Serie A,2012,2012-10-07,TOR,CAG,-1,-1
Serie A,2012,2012-10-20,JUV,NAP,1,1
Serie A,2012,2012-10-20,LAZ,MIL,1,-1
Serie A,2012,2012-10-21,ATA,SIE,1,1
Serie A,2012,2012-10-21,CAG,BOLG,1,1
Serie A,2012,2012-10-21,CHI,FIO,0,-1
Serie A,2012,2012-10-21,GEN,ROM,-1,-1
Serie A,2012,2012-10-21,INT,CAT,1,-1
Serie A,2012,2012-10-21,PAL,TOR,0,-1
Serie A,2012,2012-10-21,PAR,SAM,1,1
Serie A,2012,2012-10-21,UDI,PES,1,1
Serie A,2012,2012-10-27,MIL,GEN,1,1
Serie A,2012,2012-10-27,SIE,PAL,0,1
Serie A,2012,2012-10-28,BOLG,INT,-1,-1
Serie A,2012,2012-10-28,CAT,JUV,-1,-1
Serie A,2012,2012-10-28,FIO,LAZ,1,1
Serie A,2012,2012-10-28,NAP,CHI,1,1
Serie A,2012,2012-10-28,PES,ATA,0,-1
Serie A,2012,2012-10-28,ROM,UDI,-1,-1
Serie A,2012,2012-10-28,SAM,CAG,-1,-1
Serie A,2012,2012-10-28,TOR,PAR,-1,-1
Serie A,2012,2012-10-30,PAL,MIL,0,-1
Serie A,2012,2012-10-31,ATA,NAP,1,-1
Serie A,2012,2012-10-31,CAG,SIE,1,1
Serie A,2012,2012-10-31,CHI,PES,1,1
Serie A,2012,2012-10-31,INT,SAM,1,1
Serie A,2012,2012-10-31,JUV,BOLG,1,1
Serie A,2012,2012-10-31,LAZ,TOR,0,1
Serie A,2012,2012-10-31,PAR,ROM,1,-1
Serie A,2012,2012-10-31,UDI,CAT,0,1
Serie A,2012,2012-11-01,GEN,FIO,-1,-1
Serie A,2012,2012-11-03,JUV,INT,-1,1
Serie A,2012,2012-11-03,MIL,CHI,1,1
Serie A,2012,2012-11-04,BOLG,UDI,0,-1
Serie A,2012,2012-11-04,CAT,LAZ,1,-1
Serie A,2012,2012-11-04,FIO,CAG,1,1
Serie A,2012,2012-11-04,NAP,TOR,0,1
Serie A,2012,2012-11-04,PES,PAR,1,-1
Serie A,2012,2012-11-04,ROM,PAL,1,1
Serie A,2012,2012-11-04,SAM,ATA,-1,1
Serie A,2012,2012-11-04,SIE,GEN,1,-1
Serie A,2012,2012-11-10,CAG,CAT,0,-1
Serie A,2012,2012-11-10,PES,JUV,-1,-1
Serie A,2012,2012-11-11,ATA,INT,1,-1
Serie A,2012,2012-11-11,CHI,UDI,0,-1
Serie A,2012,2012-11-11,GEN,NAP,-1,-1
Serie A,2012,2012-11-11,LAZ,ROM,1,-1
Serie A,2012,2012-11-11,MIL,FIO,-1,1
Serie A,2012,2012-11-11,PAL,SAM,1,-1
Serie A,2012,2012-11-11,PAR,SIE,0,1
Serie A,2012,2012-11-11,TOR,BOLG,1,-1
Serie A,2012,2012-11-17,JUV,LAZ,0,1
Serie A,2012,2012-11-17,NAP,MIL,0,1
Serie A,2012,2012-11-18,BOLG,PAL,1,1
Serie A,2012,2012-11-18,CAT,CHI,1,1
Serie A,2012,2012-11-18,FIO,ATA,1,1
Serie A,2012,2012-11-18,INT,CAG,0,1
Serie A,2012,2012-11-18,SAM,GEN,1,1
Serie A,2012,2012-11-18,SIE,PES,1,1
Serie A,2012,2012-11-18,UDI,PAR,0,1
Serie A,2012,2012-11-19,ROM,TOR,1,1
Serie A,2012,2012-11-24,PAL,CAT,1,-1
Serie A,2012,2012-11-25,ATA,GEN,-1,1
Serie A,2012,2012-11-25,CHI,SIE,0,1
Serie A,2012,2012-11-25,MIL,JUV,1,-1
Serie A,2012,2012-11-25,PES,ROM,-1,-1
Serie A,2012,2012-11-25,SAM,BOLG,1,-1
Serie A,2012,2012-11-25,TOR,FIO,0,-1
Serie A,2012,2012-11-26,CAG,NAP,-1,-1
Serie A,2012,2012-11-26,PAR,INT,1,-1
Serie A,2012,2012-11-27,LAZ,UDI,1,-1
Serie A,2012,2012-11-30,CAT,MIL,-1,-1
Serie A,2012,2012-12-01,JUV,TOR,1,1
Serie A,2012,2012-12-02,BOLG,ATA,1,1
Serie A,2012,2012-12-02,FIO,SAM,0,1
Serie A,2012,2012-12-02,GEN,CHI,-1,-1
Serie A,2012,2012-12-02,INT,PAL,1,1
Serie A,2012,2012-12-02,LAZ,PAR,1,1
Serie A,2012,2012-12-02,NAP,PES,1,1
Serie A,2012,2012-12-02,SIE,ROM,-1,-1
Serie A,2012,2012-12-02,UDI,CAG,1,1
Serie A,2012,2012-12-08,ATA,PAR,1,-1
Serie A,2012,2012-12-08,ROM,FIO,1,-1
Serie A,2012,2012-12-09,CAG,CHI,-1,1
Serie A,2012,2012-12-09,INT,NAP,1,-1
Serie A,2012,2012-12-09,PAL,JUV,-1,-1
Serie A,2012,2012-12-09,PES,GEN,1,-1
Serie A,2012,2012-12-09,SIE,CAT,-1,-1
Serie A,2012,2012-12-09,TOR,MIL,-1,-1
Serie A,2012,2012-12-10,BOLG,LAZ,0,-1
Serie A,2012,2012-12-10,SAM,UDI,-1,-1
Serie A,2012,2012-12-15,LAZ,INT,1,1
Serie A,2012,2012-12-15,UDI,PAL,0,1
Serie A,2012,2012-12-16,CAT,SAM,1,1
Serie A,2012,2012-12-16,CHI,ROM,1,-1
Serie A,2012,2012-12-16,FIO,SIE,1,1
Serie A,2012,2012-12-16,GEN,TOR,0,-1
Serie A,2012,2012-12-16,JUV,ATA,1,1
Serie A,2012,2012-12-16,MIL,PES,1,1
Serie A,2012,2012-12-16,NAP,BOLG,-1,1
Serie A,2012,2012-12-16,PAR,CAG,1,1
Serie A,2012,2012-12-21,CAG,JUV,-1,-1
Serie A,2012,2012-12-21,PES,CAT,1,-1
Serie A,2012,2012-12-22,ATA,UDI,0,-1
Serie A,2012,2012-12-22,BOLG,PAR,-1,-1
Serie A,2012,2012-12-22,INT,GEN,0,1
Serie A,2012,2012-12-22,PAL,FIO,-1,-1
Serie A,2012,2012-12-22,ROM,MIL,1,-1
Serie A,2012,2012-12-22,SAM,LAZ,-1,-1
Serie A,2012,2012-12-22,SIE,NAP,-1,-1
Serie A,2012,2012-12-22,TOR,CHI,1,-1
Serie A,2012,2013-01-05,CAT,TOR,0,1
Serie A,2012,2013-01-05,LAZ,CAG,1,1
Serie A,2012,2013-01-06,CHI,ATA,1,1
Serie A,2012,2013-01-06,FIO,PES,-1,1
Serie A,2012,2013-01-06,GEN,BOLG,1,-1
Serie A,2012,2013-01-06,JUV,SAM,-1,1
Serie A,2012,2013-01-06,MIL,SIE,1,1
Serie A,2012,2013-01-06,NAP,ROM,1,1
Serie A,2012,2013-01-06,PAR,PAL,1,1
Serie A,2012,2013-01-06,UDI,INT,1,1
Serie A,2012,2013-01-12,BOLG,CHI,1,-1
Serie A,2012,2013-01-12,INT,PES,1,1
Serie A,2012,2013-01-13,CAG,GEN,1,1
Serie A,2012,2013-01-13,CAT,ROM,1,-1
Serie A,2012,2013-01-13,LAZ,ATA,1,1
Serie A,2012,2013-01-13,NAP,PAL,1,1
Serie A,2012,2013-01-13,PAR,JUV,0,-1
Serie A,2012,2013-01-13,SAM,MIL,0,-1
Serie A,2012,2013-01-13,TOR,SIE,1,1
Serie A,2012,2013-01-13,UDI,FIO,1,-1
Serie A,2012,2013-01-19,JUV,UDI,1,1
Serie A,2012,2013-01-19,MIL,BOLG,1,1
Serie A,2012,2013-01-19,PAL,LAZ,0,-1
Serie A,2012,2013-01-20,ATA,CAG,0,-1
Serie A,2012,2013-01-20,CHI,PAR,0,-1
Serie A,2012,2013-01-20,FIO,NAP,0,-1
Serie A,2012,2013-01-20,GEN,CAT,-1,-1
Serie A,2012,2013-01-20,PES,TOR,-1,-1
Serie A,2012,2013-01-20,ROM,INT,0,1
Serie A,2012,2013-01-20,SIE,SAM,1,-1
Serie A,2012,2013-01-26,JUV,GEN,0,1
Serie A,2012,2013-01-26,LAZ,CHI,-1,1
Serie A,2012,2013-01-27,ATA,MIL,-1,-1
Serie A,2012,2013-01-27,BOLG,ROM,0,-1
Serie A,2012,2013-01-27,CAG,PAL,0,1
Serie A,2012,2013-01-27,CAT,FIO,1,-1
Serie A,2012,2013-01-27,INT,TOR,0,1
Serie A,2012,2013-01-27,PAR,NAP,-1,-1
Serie A,2012,2013-01-27,SAM,PES,1,1
Serie A,2012,2013-01-27,UDI,SIE,1,1
Serie A,2012,2013-02-01,ROM,CAG,-1,1
Serie A,2012,2013-02-02,NAP,CAT,1,1
Serie A,2012,2013-02-02,TOR,SAM,0,-1
Serie A,2012,2013-02-03,CHI,JUV,-1,-1
Serie A,2012,2013-02-03,FIO,PAR,1,1
Serie A,2012,2013-02-03,GEN,LAZ,1,-1
Serie A,2012,2013-02-03,MIL,UDI,1,1
Serie A,2012,2013-02-03,PAL,ATA,-1,-1
Serie A,2012,2013-02-03,PES,BOLG,-1,-1
Serie A,2012,2013-02-03,SIE,INT,1,-1
Serie A,2012,2013-02-09,JUV,FIO,1,1
Serie A,2012,2013-02-09,LAZ,NAP,0,-1
Serie A,2012,2013-02-10,ATA,CAT,0,-1
Serie A,2012,2013-02-10,BOLG,SIE,0,1
Serie A,2012,2013-02-10,CAG,MIL,0,-1
Serie A,2012,2013-02-10,INT,CHI,1,1
Serie A,2012,2013-02-10,PAL,PES,0,1
Serie A,2012,2013-02-10,PAR,GEN,0,1
Serie A,2012,2013-02-10,SAM,ROM,1,-1
Serie A,2012,2013-02-10,UDI,TOR,1,1
Serie A,2012,2013-02-15,MIL,PAR,1,1
Serie A,2012,2013-02-16,CHI,PAL,0,1
Serie A,2012,2013-02-16,ROM,JUV,1,-1
Serie A,2012,2013-02-17,CAT,BOLG,1,1
Serie A,2012,2013-02-17,FIO,INT,1,1
Serie A,2012,2013-02-17,GEN,UDI,1,-1
Serie A,2012,2013-02-17,NAP,SAM,0,1
Serie A,2012,2013-02-17,PES,CAG,-1,-1
Serie A,2012,2013-02-17,TOR,ATA,1,-1
Serie A,2012,2013-02-18,SIE,LAZ,1,-1
Serie A,2012,2013-02-23,PAL,GEN,0,-1
Serie A,2012,2013-02-24,ATA,ROM,-1,-1
Serie A,2012,2013-02-24,CAG,TOR,1,1
Serie A,2012,2013-02-24,INT,MIL,0,-1
Serie A,2012,2013-02-24,JUV,SIE,1,1
Serie A,2012,2013-02-24,PAR,CAT,-1,-1
Serie A,2012,2013-02-24,SAM,CHI,1,-1
Serie A,2012,2013-02-25,LAZ,PES,1,1
Serie A,2012,2013-02-25,UDI,NAP,0,-1
Serie A,2012,2013-02-26,BOLG,FIO,1,-1
Serie A,2012,2013-03-01,NAP,JUV,0,-1
Serie A,2012,2013-03-02,MIL,LAZ,1,1
Serie A,2012,2013-03-03,BOLG,CAG,1,-1
Serie A,2012,2013-03-03,CAT,INT,-1,1
Serie A,2012,2013-03-03,FIO,CHI,1,1
Serie A,2012,2013-03-03,PES,UDI,-1,-1
Serie A,2012,2013-03-03,ROM,GEN,1,1
Serie A,2012,2013-03-03,SAM,PAR,1,-1
Serie A,2012,2013-03-03,SIE,ATA,-1,-1
Serie A,2012,2013-03-03,TOR,PAL,0,1
Serie A,2012,2013-03-08,GEN,MIL,-1,-1
Serie A,2012,2013-03-09,UDI,ROM,0,1
Serie A,2012,2013-03-10,ATA,PES,1,1
Serie A,2012,2013-03-10,CAG,SAM,1,1
Serie A,2012,2013-03-10,CHI,NAP,1,-1
Serie A,2012,2013-03-10,INT,BOLG,-1,1
Serie A,2012,2013-03-10,JUV,CAT,1,1
Serie A,2012,2013-03-10,LAZ,FIO,-1,-1
Serie A,2012,2013-03-10,PAL,SIE,-1,-1
Serie A,2012,2013-03-10,PAR,TOR,1,1
Serie A,2012,2013-03-16,BOLG,JUV,-1,-1
Serie A,2012,2013-03-16,CAT,UDI,1,-1
Serie A,2012,2013-03-17,FIO,GEN,1,1
Serie A,2012,2013-03-17,MIL,PAL,1,1
Serie A,2012,2013-03-17,NAP,ATA,1,1
Serie A,2012,2013-03-17,PES,CHI,-1,-1
Serie A,2012,2013-03-17,ROM,PAR,1,1
Serie A,2012,2013-03-17,SIE,CAG,0,-1
Serie A,2012,2013-03-17,TOR,LAZ,1,-1
Serie A,2012,2013-03-30,ATA,SAM,0,-1
Serie A,2012,2013-03-30,CAG,FIO,1,-1
Serie A,2012,2013-03-30,CHI,MIL,-1,-1
Serie A,2012,2013-03-30,GEN,SIE,0,1
Serie A,2012,2013-03-30,INT,JUV,-1,-1
Serie A,2012,2013-03-30,LAZ,CAT,1,1
Serie A,2012,2013-03-30,PAL,ROM,1,-1
Serie A,2012,2013-03-30,PAR,PES,1,1
Serie A,2012,2013-03-30,TOR,NAP,-1,-1
Serie A,2012,2013-03-30,UDI,BOLG,0,1
Serie A,2012,2013-04-03,SAM,INT,-1,-1
Serie A,2012,2013-04-06,BOLG,TOR,0,1
Serie A,2012,2013-04-06,JUV,PES,1,1
Serie A,2012,2013-04-07,CAT,CAG,0,1
Serie A,2012,2013-04-07,FIO,MIL,0,-1
Serie A,2012,2013-04-07,INT,ATA,-1,1
Serie A,2012,2013-04-07,NAP,GEN,1,1
Serie A,2012,2013-04-07,SAM,PAL,-1,1
Serie A,2012,2013-04-07,SIE,PAR,0,-1
Serie A,2012,2013-04-07,UDI,CHI,1,1
Serie A,2012,2013-04-08,ROM,LAZ,0,1
Serie A,2012,2013-04-13,ATA,FIO,-1,-1
Serie A,2012,2013-04-13,PES,SIE,-1,-1
Serie A,2012,2013-04-14,CAG,INT,1,-1
Serie A,2012,2013-04-14,CHI,CAT,0,-1
Serie A,2012,2013-04-14,GEN,SAM,0,-1
Serie A,2012,2013-04-14,MIL,NAP,0,-1
Serie A,2012,2013-04-14,PAL,BOLG,0,-1
Serie A,2012,2013-04-14,PAR,UDI,-1,-1
Serie A,2012,2013-04-14,TOR,ROM,-1,-1
Serie A,2012,2013-04-15,LAZ,JUV,-1,-1
Serie A,2012,2013-04-20,GEN,ATA,0,-1
Serie A,2012,2013-04-20,UDI,LAZ,1,1
Serie A,2012,2013-04-21,BOLG,SAM,0,1
Serie A,2012,2013-04-21,CAT,PAL,0,1
Serie A,2012,2013-04-21,FIO,TOR,1,1
Serie A,2012,2013-04-21,INT,PAR,1,1
Serie A,2012,2013-04-21,JUV,MIL,1,1
Serie A,2012,2013-04-21,NAP,CAG,1,1
Serie A,2012,2013-04-21,ROM,PES,0,1
Serie A,2012,2013-04-21,SIE,CHI,-1,-1
Serie A,2012,2013-04-27,ATA,BOLG,0,-1
Serie A,2012,2013-04-27,CAG,UDI,-1,-1
Serie A,2012,2013-04-27,PES,NAP,-1,-1
Serie A,2012,2013-04-28,CHI,GEN,-1,1
Serie A,2012,2013-04-28,MIL,CAT,1,1
Serie A,2012,2013-04-28,PAL,INT,1,-1
Serie A,2012,2013-04-28,PAR,LAZ,0,-1
Serie A,2012,2013-04-28,ROM,SIE,1,1
Serie A,2012,2013-04-28,SAM,FIO,-1,-1
Serie A,2012,2013-04-28,TOR,JUV,-1,-1
Serie A,2012,2013-05-04,CHI,CAG,0,-1
Serie A,2012,2013-05-04,FIO,ROM,-1,1
Serie A,2012,2013-05-05,CAT,SIE,1,1
Serie A,2012,2013-05-05,GEN,PES,1,1
Serie A,2012,2013-05-05,JUV,PAL,1,1
Serie A,2012,2013-05-05,LAZ,BOLG,1,1
Serie A,2012,2013-05-05,MIL,TOR,1,1
Serie A,2012,2013-05-05,NAP,INT,1,1
Serie A,2012,2013-05-05,PAR,ATA,1,1
Serie A,2012,2013-05-05,UDI,SAM,1,1
Serie A,2012,2013-05-07,ROM,CHI,-1,1
Serie A,2012,2013-05-08,ATA,JUV,-1,-1
Serie A,2012,2013-05-08,BOLG,NAP,-1,-1
Serie A,2012,2013-05-08,CAG,PAR,-1,-1
Serie A,2012,2013-05-08,INT,LAZ,-1,-1
Serie A,2012,2013-05-08,PAL,UDI,-1,-1
Serie A,2012,2013-05-08,PES,MIL,-1,-1
