league,season,team,first_half_win_pct,second_half_win_pct,n_first,n_second
NBA,1981,BOS,0.5366,0.4634,41,41
NBA,1981,CHI,0.1463,0.0732,41,41
NBA,1981,CLE,0.0,0.0,41,41
NBA,1981,DAL,0.0976,0.0488,41,41
NBA,1981,DEN,0.2927,0.3659,41,41
NBA,1981,DET,0.1463,0.2439,41,41
NBA,1981,GSW,0.3171,0.1951,41,41
NBA,1981,HOU,0.3415,0.2683,41,41
NBA,1981,IND,0.1951,0.122,41,41
NBA,1981,KCK,0.122,0.122,41,41
NBA,1981,LAL,0.4634,0.4878,41,41
NBA,1981,MIL,0.439,0.3902,41,41
NBA,1981,NJN,0.2927,0.3171,41,41
NBA,1981,NYK,0.0488,0.122,41,41
NBA,1981,PHI,0.439,0.4878,41,41
NBA,1981,PHX,0.4146,0.2927,41,41
NBA,1981,POR,0.1951,0.1951,41,41
NBA,1981,SAS,0.3902,0.3902,41,41
NBA,1981,SDC,0.0244,0.0,41,41
NBA,1981,SEA,0.4146,0.439,41,41
NBA,1981,UTA,0.0488,0.0244,41,41
NBA,1981,WAS,0.2683,0.2927,41,41
NBA,1982,ATL,0.2195,0.2683,41,41
NBA,1982,BOS,0.439,0.4634,41,41
NBA,1982,CHI,0.0732,0.122,41,41
NBA,1982,CLE,0.0488,0.0488,41,41
NBA,1982,DAL,0.1707,0.1951,41,41
NBA,1982,DEN,0.2439,0.2683,41,41
NBA,1982,DET,0.0976,0.2195,41,41
NBA,1982,GSW,0.1707,0.122,41,41
NBA,1982,HOU,0.0,0.0,41,41
NBA,1982,IND,0.0244,0.0,41,41
NBA,1982,KCK,0.2683,0.3171,41,41
NBA,1982,LAL,0.4634,0.5122,41,41
NBA,1982,MIL,0.4634,0.3171,41,41
NBA,1982,NJN,0.3415,0.3902,41,41
NBA,1982,NYK,0.2927,0.2439,41,41
NBA,1982,PHI,0.5122,0.4878,41,41
NBA,1982,PHX,0.439,0.439,41,41
NBA,1982,POR,0.3171,0.3171,41,41
NBA,1982,SAS,0.3659,0.4634,41,41
NBA,1982,SDC,0.0488,0.0488,41,41
NBA,1982,SEA,0.3902,0.2927,41,41
NBA,1982,UTA,0.1463,0.0732,41,41
NBA,1982,WAS,0.1951,0.1951,41,41
NBA,1983,ATL,0.2927,0.1463,41,41
NBA,1983,BOS,0.4878,0.5122,41,41
NBA,1983,CHI,0.0488,0.0244,41,41
NBA,1983,CLE,0.0488,0.0976,41,41
NBA,1983,DAL,0.3171,0.3415,41,41
NBA,1983,DEN,0.1463,0.2927,41,41
NBA,1983,DET,0.3902,0.3902,41,41
NBA,1983,GSW,0.0732,0.1463,41,41
NBA,1983,HOU,0.0488,0.0244,41,41
NBA,1983,IND,0.0,0.0,41,41
NBA,1983,KCK,0.1707,0.1951,41,41
NBA,1983,LAL,0.5366,0.439,41,41
NBA,1983,MIL,0.439,0.3902,41,41
NBA,1983,NJN,0.2927,0.2927,41,41
NBA,1983,NYK,0.3415,0.3171,41,41
NBA,1983,PHI,0.439,0.4634,41,41
NBA,1983,PHX,0.2927,0.2439,41,41
NBA,1983,POR,0.3902,0.439,41,41
NBA,1983,SAS,0.1463,0.1463,41,41
NBA,1983,SDC,0.0488,0.0976,41,41
NBA,1983,SEA,0.2439,0.3171,41,41
NBA,1983,UTA,0.3659,0.3902,41,41
NBA,1983,WAS,0.122,0.122,41,41
NBA,1984,ATL,0.0976,0.1463,41,41
NBA,1984,BOS,0.4634,0.5366,41,41
NBA,1984,CHI,0.1463,0.2683,41,41
NBA,1984,CLE,0.1707,0.1463,41,41
NBA,1984,DAL,0.2927,0.3902,41,41
NBA,1984,DEN,0.4878,0.3902,41,41
NBA,1984,DET,0.2927,0.4146,41,41
NBA,1984,GSW,0.0,0.0,41,41
NBA,1984,HOU,0.3659,0.4146,41,41
NBA,1984,IND,0.0244,0.0,41,41
NBA,1984,KCK,0.0976,0.122,41,41
NBA,1984,LAC,0.0976,0.0976,41,41
NBA,1984,LAL,0.5122,0.4634,41,41
NBA,1984,MIL,0.4878,0.439,41,41
NBA,1984,NJN,0.3171,0.2683,41,41
NBA,1984,NYK,0.0488,0.0488,41,41
NBA,1984,PHI,0.3659,0.4634,41,41
NBA,1984,PHX,0.1707,0.1951,41,41
NBA,1984,POR,0.3171,0.3171,41,41
NBA,1984,SAS,0.2683,0.2683,41,41
NBA,1984,SEA,0.0732,0.0488,41,41
NBA,1984,UTA,0.2439,0.2195,41,41
NBA,1984,WAS,0.1951,0.2683,41,41
NBA,1985,ATL,0.4146,0.3171,41,41
NBA,1985,BOS,0.5122,0.4878,41,41
NBA,1985,CHI,0.122,0.0976,41,41
NBA,1985,CLE,0.0488,0.0732,41,41
NBA,1985,DAL,0.4146,0.2683,41,41
NBA,1985,DEN,0.3659,0.3902,41,41
NBA,1985,DET,0.3171,0.3415,41,41
NBA,1985,GSW,0.0732,0.0244,41,41
NBA,1985,HOU,0.5122,0.3659,41,41
NBA,1985,IND,0.0488,0.0244,41,41
NBA,1985,LAC,0.122,0.122,41,41
NBA,1985,LAL,0.4878,0.4878,41,41
NBA,1985,MIL,0.4634,0.439,41,41
NBA,1985,NJN,0.1951,0.2195,41,41
NBA,1985,NYK,0.0,0.0,41,41
NBA,1985,PHI,0.3902,0.439,41,41
NBA,1985,PHX,0.122,0.1951,41,41
NBA,1985,POR,0.3415,0.2439,41,41
NBA,1985,SAC,0.2195,0.1951,41,41
NBA,1985,SAS,0.1707,0.1707,41,41
NBA,1985,SEA,0.0732,0.0976,41,41
NBA,1985,UTA,0.2439,0.3659,41,41
NBA,1985,WAS,0.2683,0.2195,41,41
NBA,1986,ATL,0.439,0.4634,41,41
NBA,1986,BOS,0.5122,0.4634,41,41
NBA,1986,CHI,0.1951,0.1707,41,41
NBA,1986,CLE,0.0976,0.122,41,41
NBA,1986,DAL,0.4146,0.4634,41,41
NBA,1986,DEN,0.1707,0.1707,41,41
NBA,1986,DET,0.4146,0.3902,41,41
NBA,1986,GSW,0.2683,0.2195,41,41
NBA,1986,HOU,0.3659,0.2439,41,41
NBA,1986,IND,0.2195,0.1951,41,41
NBA,1986,LAC,0.0,0.0,41,41
NBA,1986,LAL,0.4634,0.5366,41,41
NBA,1986,MIL,0.3415,0.3902,41,41
NBA,1986,NJN,0.0488,0.0488,41,41
NBA,1986,NYK,0.0,0.0244,41,41
NBA,1986,PHI,0.3171,0.3415,41,41
NBA,1986,PHX,0.0976,0.1463,41,41
NBA,1986,POR,0.4146,0.3415,41,41
NBA,1986,SAC,0.0732,0.0976,41,41
NBA,1986,SAS,0.0732,0.0244,41,41
NBA,1986,SEA,0.2439,0.1951,41,41
NBA,1986,UTA,0.3171,0.3659,41,41
NBA,1986,WAS,0.2439,0.2927,41,41
NBA,1987,ATL,0.3659,0.3902,41,41
NBA,1987,BOS,0.4634,0.5122,41,41
NBA,1987,CHI,0.3659,0.3171,41,41
NBA,1987,CLE,0.1951,0.3415,41,41
NBA,1987,DAL,0.4146,0.3415,41,41
NBA,1987,DEN,0.4146,0.4634,41,41
NBA,1987,DET,0.3902,0.5122,41,41
NBA,1987,GSW,0.0488,0.0488,41,41
NBA,1987,HOU,0.2439,0.3171,41,41
NBA,1987,IND,0.0976,0.1707,41,41
NBA,1987,LAC,0.0,0.0,41,41
NBA,1987,LAL,0.5122,0.4878,41,41
NBA,1987,MIL,0.2195,0.2439,41,41
NBA,1987,NJN,0.0,0.0244,41,41
NBA,1987,NYK,0.2195,0.1707,41,41
NBA,1987,PHI,0.0976,0.0976,41,41
NBA,1987,PHX,0.122,0.122,41,41
NBA,1987,POR,0.4634,0.3415,41,41
NBA,1987,SAC,0.0732,0.0732,41,41
NBA,1987,SAS,0.1463,0.122,41,41
NBA,1987,SEA,0.2683,0.2195,41,41
NBA,1987,UTA,0.2927,0.3415,41,41
NBA,1987,WAS,0.1707,0.1707,41,41
NBA,1988,ATL,0.439,0.3659,41,41
NBA,1988,BOS,0.1951,0.2195,41,41
NBA,1988,CHA,0.0244,0.0,41,41
NBA,1988,CHI,0.2683,0.2683,41,41
NBA,1988,CLE,0.4878,0.439,41,41
NBA,1988,DAL,0.1707,0.1463,41,41
NBA,1988,DEN,0.2927,0.2439,41,41
NBA,1988,DET,0.5122,0.4878,41,41
NBA,1988,GSW,0.1707,0.2927,41,41
NBA,1988,HOU,0.3171,0.2927,41,41
NBA,1988,IND,0.122,0.0732,41,41
NBA,1988,LAC,0.0244,0.0488,41,41
NBA,1988,LAL,0.439,0.5122,41,41
NBA,1988,MIA,0.0,0.0,41,41
NBA,1988,MIL,0.3415,0.3171,41,41
NBA,1988,NJN,0.0488,0.0976,41,41
NBA,1988,NYK,0.3415,0.4634,41,41
NBA,1988,PHI,0.2927,0.2683,41,41
NBA,1988,PHX,0.439,0.439,41,41
NBA,1988,POR,0.1951,0.1707,41,41
NBA,1988,SAC,0.0976,0.0976,41,41
NBA,1988,SAS,0.0976,0.0488,41,41
NBA,1988,SEA,0.3659,0.3415,41,41
NBA,1988,UTA,0.3902,0.4146,41,41
NBA,1988,WAS,0.122,0.2195,41,41
NBA,1989,ATL,0.1707,0.1463,41,41
NBA,1989,BOS,0.3659,0.3415,41,41
NBA,1989,CHA,0.0488,0.0244,41,41
NBA,1989,CHI,0.3415,0.4878,41,41
NBA,1989,CLE,0.2195,0.2195,41,41
NBA,1989,DAL,0.3902,0.2439,41,41
NBA,1989,DEN,0.2195,0.3171,41,41
NBA,1989,DET,0.439,0.5122,41,41
NBA,1989,GSW,0.1707,0.1463,41,41
NBA,1989,HOU,0.2195,0.1951,41,41
NBA,1989,IND,0.2195,0.2683,41,41
NBA,1989,LAC,0.0976,0.122,41,41
NBA,1989,LAL,0.5122,0.4878,41,41
NBA,1989,MIA,0.0488,0.0,41,41
NBA,1989,MIL,0.3171,0.2683,41,41
NBA,1989,MIN,0.0732,0.0488,41,41
NBA,1989,NJN,0.0,0.0,41,41
NBA,1989,NYK,0.2927,0.3415,41,41
NBA,1989,ORL,0.0732,0.0244,41,41
NBA,1989,PHI,0.3415,0.439,41,41
NBA,1989,PHX,0.3902,0.3415,41,41
NBA,1989,POR,0.5366,0.3902,41,41
NBA,1989,SAC,0.0732,0.0976,41,41
NBA,1989,SAS,0.4146,0.4634,41,41
NBA,1989,SEA,0.1707,0.1951,41,41
NBA,1989,UTA,0.4634,0.3659,41,41
NBA,1989,WAS,0.122,0.122,41,41
NBA,1990,ATL,0.3415,0.2439,41,41
NBA,1990,BOS,0.5366,0.3659,41,41
NBA,1990,CHA,0.0732,0.0244,41,41
NBA,1990,CHI,0.4878,0.4878,41,41
NBA,1990,CLE,0.1463,0.2195,41,41
NBA,1990,DAL,0.0732,0.0976,41,41
NBA,1990,DEN,0.0,0.0,41,41
NBA,1990,DET,0.3171,0.4146,41,41
NBA,1990,GSW,0.2439,0.3415,41,41
NBA,1990,HOU,0.3171,0.3659,41,41
NBA,1990,IND,0.2195,0.2683,41,41
NBA,1990,LAC,0.1951,0.1707,41,41
NBA,1990,LAL,0.4634,0.439,41,41
NBA,1990,MIA,0.0,0.0244,41,41
NBA,1990,MIL,0.3659,0.3171,41,41
NBA,1990,MIN,0.0976,0.1463,41,41
NBA,1990,NJN,0.0488,0.122,41,41
NBA,1990,NYK,0.2439,0.1707,41,41
NBA,1990,ORL,0.122,0.1951,41,41
NBA,1990,PHI,0.3415,0.2683,41,41
NBA,1990,PHX,0.4634,0.3659,41,41
NBA,1990,POR,0.5122,0.4878,41,41
NBA,1990,SAC,0.0244,0.0488,41,41
NBA,1990,SAS,0.4146,0.3902,41,41
NBA,1990,SEA,0.2195,0.2927,41,41
NBA,1990,UTA,0.3902,0.3415,41,41
NBA,1990,WAS,0.0976,0.1951,41,41
NBA,1991,ATL,0.1707,0.2195,41,41
NBA,1991,BOS,0.4146,0.3171,41,41
NBA,1991,CHA,0.0488,0.1463,41,41
NBA,1991,CHI,0.5366,0.4634,41,41
NBA,1991,CLE,0.4634,0.4634,41,41
NBA,1991,DAL,0.0244,0.0732,41,41
NBA,1991,DEN,0.0732,0.0732,41,41
NBA,1991,DET,0.3659,0.3415,41,41
NBA,1991,GSW,0.4146,0.4146,41,41
NBA,1991,HOU,0.2195,0.2683,41,41
NBA,1991,IND,0.2439,0.2927,41,41
NBA,1991,LAC,0.2195,0.2927,41,41
NBA,1991,LAL,0.2927,0.1707,41,41
NBA,1991,MIA,0.1707,0.1951,41,41
NBA,1991,MIL,0.1463,0.122,41,41
NBA,1991,MIN,0.0,0.0,41,41
NBA,1991,NJN,0.3171,0.1463,41,41
NBA,1991,NYK,0.3659,0.439,41,41
NBA,1991,ORL,0.0244,0.0,41,41
NBA,1991,PHI,0.1463,0.1463,41,41
NBA,1991,PHX,0.3902,0.3902,41,41
NBA,1991,POR,0.5366,0.439,41,41
NBA,1991,SAC,0.0732,0.122,41,41
NBA,1991,SAS,0.2683,0.3902,41,41
NBA,1991,SEA,0.3415,0.2439,41,41
NBA,1991,UTA,0.4146,0.4878,41,41
NBA,1991,WAS,0.0244,0.122,41,41
NBA,1992,ATL,0.2927,0.2439,41,41
NBA,1992,BOS,0.3415,0.3902,41,41
NBA,1992,CHA,0.3415,0.3171,41,41
NBA,1992,CHI,0.4878,0.439,41,41
NBA,1992,CLE,0.3902,0.4146,41,41
NBA,1992,DAL,0.0,0.0,41,41
NBA,1992,DEN,0.122,0.1951,41,41
NBA,1992,DET,0.1707,0.1707,41,41
NBA,1992,GSW,0.0976,0.122,41,41
NBA,1992,HOU,0.3902,0.4634,41,41
NBA,1992,IND,0.2439,0.2195,41,41
NBA,1992,LAC,0.2195,0.2439,41,41
NBA,1992,LAL,0.2195,0.1463,41,41
NBA,1992,MIA,0.122,0.1463,41,41
NBA,1992,MIL,0.0976,0.0732,41,41
NBA,1992,MIN,0.0488,0.0244,41,41
NBA,1992,NJN,0.2927,0.3171,41,41
NBA,1992,NYK,0.5122,0.4634,41,41
NBA,1992,ORL,0.2439,0.1951,41,41
NBA,1992,PHI,0.0244,0.0976,41,41
NBA,1992,PHX,0.4146,0.5854,41,41
NBA,1992,POR,0.4146,0.3415,41,41
NBA,1992,SAC,0.0732,0.0488,41,41
NBA,1992,SAS,0.3659,0.3659,41,41
NBA,1992,SEA,0.439,0.4634,41,41
NBA,1992,UTA,0.3415,0.2927,41,41
NBA,1992,WAS,0.0244,0.0244,41,41
NBA,1993,ATL,0.4878,0.4146,41,41
NBA,1993,BOS,0.1463,0.1463,41,41
NBA,1993,CHA,0.2195,0.1707,41,41
NBA,1993,CHI,0.3659,0.4146,41,41
NBA,1993,CLE,0.3171,0.3415,41,41
NBA,1993,DAL,0.0,0.0,41,41
NBA,1993,DEN,0.1951,0.2195,41,41
NBA,1993,DET,0.0,0.0244,41,41
NBA,1993,GSW,0.3171,0.3171,41,41
NBA,1993,HOU,0.4146,0.5366,41,41
NBA,1993,IND,0.2927,0.2927,41,41
NBA,1993,LAC,0.1707,0.0244,41,41
NBA,1993,LAL,0.122,0.2195,41,41
NBA,1993,MIA,0.2439,0.2195,41,41
NBA,1993,MIL,0.0732,0.0488,41,41
NBA,1993,MIN,0.0732,0.0244,41,41
NBA,1993,NJN,0.2439,0.2683,41,41
NBA,1993,NYK,0.5366,0.4146,41,41
NBA,1993,ORL,0.3415,0.3902,41,41
NBA,1993,PHI,0.0732,0.1463,41,41
NBA,1993,PHX,0.439,0.4146,41,41
NBA,1993,POR,0.3171,0.2195,41,41
NBA,1993,SAC,0.122,0.1463,41,41
NBA,1993,SAS,0.3659,0.4146,41,41
NBA,1993,SEA,0.5122,0.4878,41,41
NBA,1993,UTA,0.3171,0.3659,41,41
NBA,1993,WAS,0.0976,0.0488,41,41
NBA,1994,ATL,0.2683,0.2439,41,41
NBA,1994,BOS,0.1463,0.2195,41,41
NBA,1994,CHA,0.3659,0.3659,41,41
NBA,1994,CHI,0.3659,0.3171,41,41
NBA,1994,CLE,0.2439,0.3171,41,41
NBA,1994,DAL,0.1951,0.1463,41,41
NBA,1994,DEN,0.2195,0.2195,41,41
NBA,1994,DET,0.122,0.0488,41,41
NBA,1994,GSW,0.0732,0.0976,41,41
NBA,1994,HOU,0.2927,0.2927,41,41
NBA,1994,IND,0.3659,0.439,41,41
NBA,1994,LAC,0.0,0.0,41,41
NBA,1994,LAL,0.3659,0.3171,41,41
NBA,1994,MIA,0.122,0.1707,41,41
NBA,1994,MIL,0.122,0.1951,41,41
NBA,1994,MIN,0.0244,0.0244,41,41
NBA,1994,NJN,0.122,0.122,41,41
NBA,1994,NYK,0.3902,0.4634,41,41
NBA,1994,ORL,0.4634,0.439,41,41
NBA,1994,PHI,0.0488,0.0488,41,41
NBA,1994,PHX,0.4634,0.439,41,41
NBA,1994,POR,0.3171,0.2439,41,41
NBA,1994,SAC,0.2439,0.1463,41,41
NBA,1994,SAS,0.4878,0.5122,41,41
NBA,1994,SEA,0.4146,0.439,41,41
NBA,1994,UTA,0.5122,0.439,41,41
NBA,1994,WAS,0.0488,0.0,41,41
NBA,1995,ATL,0.3415,0.2683,41,41
NBA,1995,BOS,0.1463,0.1463,41,41
NBA,1995,CHA,0.2683,0.1707,41,41
NBA,1995,CHI,0.5366,0.4634,41,41
NBA,1995,CLE,0.3415,0.4146,41,41
NBA,1995,DAL,0.0732,0.0976,41,41
NBA,1995,DEN,0.0976,0.2195,41,41
NBA,1995,DET,0.2683,0.3659,41,41
NBA,1995,GSW,0.1463,0.2195,41,41
NBA,1995,HOU,0.3171,0.4146,41,41
NBA,1995,IND,0.3659,0.439,41,41
NBA,1995,LAC,0.0732,0.1463,41,41
NBA,1995,LAL,0.439,0.3659,41,41
NBA,1995,MIA,0.2439,0.2927,41,41
NBA,1995,MIL,0.0488,0.0488,41,41
NBA,1995,MIN,0.0732,0.0488,41,41
NBA,1995,NJN,0.1463,0.0976,41,41
NBA,1995,NYK,0.3659,0.3171,41,41
NBA,1995,ORL,0.4634,0.4634,41,41
NBA,1995,PHI,0.0,0.0244,41,41
NBA,1995,PHX,0.2927,0.2195,41,41
NBA,1995,POR,0.3171,0.2683,41,41
NBA,1995,SAC,0.2439,0.1707,41,41
NBA,1995,SAS,0.4634,0.439,41,41
NBA,1995,SEA,0.4634,0.5122,41,41
NBA,1995,TOR,0.0488,0.0244,41,41
NBA,1995,UTA,0.3659,0.4878,41,41
NBA,1995,VAN,0.0,0.0,41,41
NBA,1995,WAS,0.1951,0.2195,41,41
NBA,1996,ATL,0.4146,0.3902,41,41
NBA,1996,BOS,0.0,0.0244,41,41
NBA,1996,CHA,0.1707,0.4878,41,41
NBA,1996,CHI,0.5122,0.4878,41,41
NBA,1996,CLE,0.3171,0.1707,41,41
NBA,1996,DAL,0.0976,0.0976,41,41
NBA,1996,DEN,0.0976,0.0244,41,41
NBA,1996,DET,0.4146,0.3171,41,41
NBA,1996,GSW,0.1463,0.122,41,41
NBA,1996,HOU,0.4146,0.439,41,41
NBA,1996,IND,0.1951,0.1951,41,41
NBA,1996,LAC,0.1463,0.2683,41,41
NBA,1996,LAL,0.4146,0.3415,41,41
NBA,1996,MIA,0.3415,0.5854,41,41
NBA,1996,MIL,0.1463,0.1707,41,41
NBA,1996,MIN,0.2195,0.2683,41,41
NBA,1996,NJN,0.0976,0.0976,41,41
NBA,1996,NYK,0.439,0.3902,41,41
NBA,1996,ORL,0.3415,0.2683,41,41
NBA,1996,PHI,0.0244,0.0976,41,41
NBA,1996,PHX,0.2195,0.3171,41,41
NBA,1996,POR,0.3171,0.3415,41,41
NBA,1996,SAC,0.1463,0.2195,41,41
NBA,1996,SAS,0.0244,0.0488,41,41
NBA,1996,SEA,0.4634,0.439,41,41
NBA,1996,TOR,0.122,0.122,41,41
NBA,1996,UTA,0.4634,0.5122,41,41
NBA,1996,VAN,0.0,0.0,41,41
NBA,1996,WAS,0.2683,0.2927,41,41
NBA,1997,ATL,0.2927,0.3902,41,41
NBA,1997,BOS,0.122,0.0976,41,41
NBA,1997,CHA,0.3415,0.3902,41,41
NBA,1997,CHI,0.5366,0.4634,41,41
NBA,1997,CLE,0.3171,0.3171,41,41
NBA,1997,DAL,0.122,0.0976,41,41
NBA,1997,DEN,0.0,0.0,41,41
NBA,1997,DET,0.1707,0.1707,41,41
NBA,1997,GSW,0.0488,0.0732,41,41
NBA,1997,HOU,0.1951,0.2439,41,41
NBA,1997,IND,0.439,0.439,41,41
NBA,1997,LAC,0.0244,0.0488,41,41
NBA,1997,LAL,0.4878,0.439,41,41
NBA,1997,MIA,0.3659,0.439,41,41
NBA,1997,MIL,0.1707,0.122,41,41
NBA,1997,MIN,0.2439,0.3171,41,41
NBA,1997,NJN,0.2439,0.2683,41,41
NBA,1997,NYK,0.3171,0.2439,41,41
NBA,1997,ORL,0.1707,0.1951,41,41
NBA,1997,PHI,0.122,0.0732,41,41
NBA,1997,PHX,0.4146,0.3902,41,41
NBA,1997,POR,0.2439,0.3659,41,41
NBA,1997,SAC,0.1463,0.122,41,41
NBA,1997,SAS,0.3902,0.3659,41,41
NBA,1997,SEA,0.4146,0.4634,41,41
NBA,1997,TOR,0.0,0.0244,41,41
NBA,1997,UTA,0.5122,0.4634,41,41
NBA,1997,VAN,0.0976,0.0732,41,41
NBA,1997,WAS,0.1463,0.2927,41,41
NBA,1998,ATL,0.4,0.4,25,25
NBA,1998,BOS,0.16,0.16,25,25
NBA,1998,CHA,0.16,0.2,25,25
NBA,1998,CHI,0.0,0.04,25,25
NBA,1998,CLE,0.2,0.08,25,25
NBA,1998,DAL,0.12,0.16,25,25
NBA,1998,DEN,0.08,0.08,25,25
NBA,1998,DET,0.32,0.32,25,25
NBA,1998,GSW,0.12,0.16,25,25
NBA,1998,HOU,0.36,0.36,25,25
NBA,1998,IND,0.48,0.44,25,25
NBA,1998,LAC,0.04,0.04,25,25
NBA,1998,LAL,0.36,0.4,25,25
NBA,1998,MIA,0.56,0.44,25,25
NBA,1998,MIL,0.4,0.28,25,25
NBA,1998,MIN,0.12,0.28,25,25
NBA,1998,NJN,0.0,0.04,25,25
NBA,1998,NYK,0.44,0.16,25,25
NBA,1998,ORL,0.48,0.4,25,25
NBA,1998,PHI,0.28,0.28,25,25
NBA,1998,PHX,0.28,0.32,25,25
NBA,1998,POR,0.36,0.48,25,25
NBA,1998,SAC,0.24,0.32,25,25
NBA,1998,SAS,0.4,0.6,25,25
NBA,1998,SEA,0.24,0.16,25,25
NBA,1998,TOR,0.24,0.2,25,25
NBA,1998,UTA,0.48,0.48,25,25
NBA,1998,VAN,0.0,0.0,25,25
NBA,1998,WAS,0.04,0.12,25,25
NBA,1999,ATL,0.0976,0.0244,41,41
NBA,1999,BOS,0.2195,0.1463,41,41
NBA,1999,CHA,0.4146,0.2927,41,41
NBA,1999,CHI,0.0,0.0244,41,41
NBA,1999,CLE,0.1707,0.0976,41,41
NBA,1999,DAL,0.1707,0.2195,41,41
NBA,1999,DEN,0.1463,0.1707,41,41
NBA,1999,DET,0.2683,0.2439,41,41
NBA,1999,GSW,0.0488,0.0244,41,41
NBA,1999,HOU,0.0732,0.1951,41,41
NBA,1999,IND,0.4146,0.5366,41,41
NBA,1999,LAC,0.0,0.0,41,41
NBA,1999,LAL,0.561,0.439,41,41
NBA,1999,MIA,0.4146,0.4146,41,41
NBA,1999,MIL,0.1707,0.2927,41,41
NBA,1999,MIN,0.2683,0.439,41,41
NBA,1999,NJN,0.1463,0.0488,41,41
NBA,1999,NYK,0.439,0.3171,41,41
NBA,1999,ORL,0.122,0.2927,41,41
NBA,1999,PHI,0.3659,0.2927,41,41
NBA,1999,PHX,0.4146,0.3659,41,41
NBA,1999,POR,0.3902,0.561,41,41
NBA,1999,SAC,0.2927,0.2195,41,41
NBA,1999,SAS,0.3902,0.439,41,41
NBA,1999,SEA,0.1951,0.3902,41,41
NBA,1999,TOR,0.3171,0.2927,41,41
NBA,1999,UTA,0.4146,0.4634,41,41
NBA,1999,VAN,0.0732,0.0488,41,41
NBA,1999,WAS,0.122,0.0488,41,41
NBA,2000,ATL,0.0732,0.0732,41,41
NBA,2000,BOS,0.1951,0.1463,41,41
NBA,2000,CHA,0.2195,0.3659,41,41
NBA,2000,CHI,0.0,0.0,41,41
NBA,2000,CLE,0.1463,0.0732,41,41
NBA,2000,DAL,0.3415,0.439,41,41
NBA,2000,DEN,0.1707,0.1463,41,41
NBA,2000,DET,0.1463,0.1463,41,41
NBA,2000,GSW,0.0244,0.0,41,41
NBA,2000,HOU,0.1463,0.3171,41,41
NBA,2000,IND,0.1951,0.2439,41,41
NBA,2000,LAC,0.1463,0.0732,41,41
NBA,2000,LAL,0.5122,0.4146,41,41
NBA,2000,MIA,0.3659,0.3659,41,41
NBA,2000,MIL,0.4878,0.3415,41,41
NBA,2000,MIN,0.3171,0.2195,41,41
NBA,2000,NJN,0.0976,0.0976,41,41
NBA,2000,NYK,0.3659,0.3171,41,41
NBA,2000,ORL,0.2683,0.2195,41,41
NBA,2000,PHI,0.439,0.5366,41,41
NBA,2000,PHX,0.439,0.2683,41,41
NBA,2000,POR,0.3415,0.3171,41,41
NBA,2000,SAC,0.439,0.439,41,41
NBA,2000,SAS,0.4878,0.5122,41,41
NBA,2000,SEA,0.1951,0.2195,41,41
NBA,2000,TOR,0.3171,0.3171,41,41
NBA,2000,UTA,0.4634,0.3659,41,41
NBA,2000,VAN,0.0488,0.0488,41,41
NBA,2000,WAS,0.0,0.0488,41,41
NBA,2001,ATL,0.0732,0.1707,41,41
NBA,2001,BOS,0.439,0.3171,41,41
NBA,2001,CHA,0.2927,0.3415,41,41
NBA,2001,CHI,0.0,0.0,41,41
NBA,2001,CLE,0.0976,0.0488,41,41
NBA,2001,DAL,0.4878,0.3659,41,41
NBA,2001,DEN,0.0732,0.0488,41,41
NBA,2001,DET,0.3415,0.4878,41,41
NBA,2001,GSW,0.0244,0.0,41,41
NBA,2001,HOU,0.0488,0.122,41,41
NBA,2001,IND,0.2683,0.2683,41,41
NBA,2001,LAC,0.2195,0.1707,41,41
NBA,2001,LAL,0.5122,0.439,41,41
NBA,2001,MEM,0.0488,0.0244,41,41
NBA,2001,MIA,0.122,0.1707,41,41
NBA,2001,MIL,0.1707,0.2683,41,41
NBA,2001,MIN,0.3902,0.3902,41,41
NBA,2001,NJN,0.4634,0.439,41,41
NBA,2001,NYK,0.122,0.0732,41,41
NBA,2001,ORL,0.2195,0.4634,41,41
NBA,2001,PHI,0.2439,0.3171,41,41
NBA,2001,PHX,0.2195,0.0976,41,41
NBA,2001,POR,0.4146,0.2927,41,41
NBA,2001,SAC,0.5854,0.4146,41,41
NBA,2001,SAS,0.4878,0.4146,41,41
NBA,2001,SEA,0.3415,0.2927,41,41
NBA,2001,TOR,0.2927,0.1707,41,41
NBA,2001,UTA,0.2927,0.2439,41,41
NBA,2001,WAS,0.1707,0.1707,41,41
NBA,2002,ATL,0.122,0.1463,41,41
NBA,2002,BOS,0.2683,0.2927,41,41
NBA,2002,CHI,0.0976,0.0976,41,41
NBA,2002,CLE,0.0,0.0,41,41
NBA,2002,DAL,0.5122,0.4878,41,41
NBA,2002,DEN,0.0244,0.0,41,41
NBA,2002,DET,0.439,0.4634,41,41
NBA,2002,GSW,0.1707,0.1463,41,41
NBA,2002,HOU,0.2683,0.1951,41,41
NBA,2002,IND,0.3659,0.4146,41,41
NBA,2002,LAC,0.0732,0.0488,41,41
NBA,2002,LAL,0.3902,0.3415,41,41
NBA,2002,MEM,0.0732,0.0976,41,41
NBA,2002,MIA,0.0244,0.0732,41,41
NBA,2002,MIL,0.1951,0.2927,41,41
NBA,2002,MIN,0.4146,0.439,41,41
NBA,2002,NJN,0.3415,0.4878,41,41
NBA,2002,NOH,0.2927,0.3659,41,41
NBA,2002,NYK,0.1463,0.1463,41,41
NBA,2002,ORL,0.2195,0.2195,41,41
