season,date,home_team,away_team,true_home_team_result,simulated_home_team_result_seed_1,simulated_home_team_result_seed_2,simulated_home_team_result_seed_3,simulated_home_team_result_seed_4,simulated_home_team_result_seed_5,simulated_home_team_result_seed_6,simulated_home_team_result_seed_7,simulated_home_team_result_seed_8,simulated_home_team_result_seed_9,simulated_home_team_result_seed_10
2020,2021-01-06,BOLG,UDI,0,0,-1,-1,1,-1,0,-1,1,1,1
2020,2021-01-06,CAG,BEN,-1,-1,-1,1,1,-1,0,-1,1,0,1
2020,2021-01-06,CRO,ROM,-1,1,-1,1,-1,1,-1,1,0,1,1
2020,2021-01-06,LAZ,FIO,1,1,0,-1,-1,1,0,0,1,1,0
2020,2021-01-06,MIL,JUV,-1,-1,-1,1,1,-1,-1,-1,1,1,1
2020,2021-01-06,NAP,SPE,-1,-1,0,-1,1,1,0,0,-1,0,-1
2020,2021-01-06,SAM,INT,1,1,-1,1,-1,0,1,1,1,1,0
2020,2021-01-06,SAS,GEN,1,1,1,-1,0,1,1,1,1,1,1
2020,2021-01-06,TOR,VER,0,-1,0,0,-1,0,0,-1,1,1,0
2020,2021-01-09,BEN,ATA,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
2020,2021-01-09,GEN,BOLG,1,-1,1,-1,-1,1,1,-1,1,1,-1
2020,2021-01-09,MIL,TOR,1,1,0,0,-1,0,-1,1,-1,-1,1
2020,2021-01-10,FIO,CAG,1,0,-1,-1,-1,-1,0,-1,0,-1,-1
2020,2021-01-10,JUV,SAS,1,1,-1,1,-1,1,-1,1,1,-1,-1
2020,2021-01-10,PAR,LAZ,-1,0,-1,1,-1,1,1,1,1,-1,-1
2020,2021-01-10,ROM,INT,0,-1,1,0,1,0,-1,1,1,1,1
2020,2021-01-10,UDI,NAP,-1,-1,1,-1,1,-1,1,-1,-1,1,1
2020,2021-01-10,VER,CRO,1,1,0,0,1,1,0,0,1,1,1
2020,2021-01-11,SPE,SAM,1,1,1,1,1,1,-1,-1,0,-1,-1
2020,2021-01-15,LAZ,ROM,1,1,1,0,0,-1,0,1,1,0,0
2020,2021-01-16,BOLG,VER,1,-1,-1,-1,1,1,0,0,-1,1,-1
2020,2021-01-16,SAM,UDI,1,-1,-1,0,0,1,0,0,-1,0,-1
2020,2021-01-16,TOR,SPE,0,-1,-1,-1,-1,-1,0,-1,1,-1,1
2020,2021-01-17,ATA,GEN,0,-1,0,1,-1,-1,1,1,1,1,1
2020,2021-01-17,CRO,BEN,1,0,1,0,1,-1,-1,1,1,0,0
2020,2021-01-17,INT,JUV,1,-1,-1,-1,-1,0,1,-1,0,1,-1
2020,2021-01-17,NAP,FIO,1,0,1,-1,1,1,-1,1,0,-1,-1
2020,2021-01-17,SAS,PAR,0,1,-1,-1,1,-1,0,1,-1,1,0
2020,2021-01-18,CAG,MIL,-1,0,1,0,0,-1,0,0,1,1,0
2020,2021-01-20,UDI,ATA,0,-1,-1,1,-1,1,1,1,1,-1,1
2020,2021-01-22,BEN,TOR,0,1,1,1,1,-1,-1,1,-1,1,0
2020,2021-01-23,FIO,CRO,1,0,0,-1,0,0,1,1,1,1,-1
2020,2021-01-23,MIL,ATA,-1,1,1,1,1,-1,1,1,-1,1,1
2020,2021-01-23,ROM,SPE,1,1,1,-1,0,0,1,1,-1,0,1
2020,2021-01-23,UDI,INT,0,-1,-1,-1,1,-1,-1,-1,0,0,0
2020,2021-01-24,GEN,CAG,1,0,1,0,0,0,1,0,1,1,1
2020,2021-01-24,JUV,BOLG,1,-1,1,-1,0,0,1,0,-1,-1,-1
2020,2021-01-24,LAZ,SAS,1,-1,0,0,1,1,1,1,1,-1,1
2020,2021-01-24,PAR,SAM,-1,-1,1,1,1,1,-1,-1,1,-1,-1
2020,2021-01-24,VER,NAP,1,-1,1,-1,-1,1,1,1,0,1,-1
2020,2021-01-29,TOR,FIO,0,-1,0,1,1,0,1,-1,-1,0,1
2020,2021-01-30,BOLG,MIL,-1,0,1,0,1,1,1,0,1,0,0
2020,2021-01-30,INT,BEN,1,1,0,-1,-1,1,1,0,-1,1,1
2020,2021-01-30,SAM,JUV,-1,-1,1,1,1,-1,1,1,-1,1,0
2020,2021-01-31,ATA,LAZ,-1,1,-1,1,-1,0,0,-1,0,1,0
2020,2021-01-31,CAG,SAS,0,-1,1,1,-1,1,0,0,1,-1,-1
2020,2021-01-31,CRO,GEN,-1,0,1,0,1,1,-1,-1,-1,1,-1
2020,2021-01-31,NAP,PAR,1,1,1,1,-1,1,1,0,0,-1,-1
2020,2021-01-31,ROM,VER,1,0,1,-1,-1,1,1,-1,0,-1,-1
2020,2021-01-31,SPE,UDI,-1,1,1,1,-1,1,-1,1,1,-1,1
2020,2021-02-05,FIO,INT,-1,0,1,-1,1,1,0,-1,0,-1,-1
2020,2021-02-06,ATA,TOR,0,1,0,-1,-1,1,1,1,0,-1,1
2020,2021-02-06,GEN,NAP,1,1,1,0,1,1,0,1,1,-1,-1
2020,2021-02-06,JUV,ROM,1,-1,1,-1,1,-1,0,-1,-1,-1,1
2020,2021-02-06,SAS,SPE,-1,1,0,1,-1,-1,1,1,1,0,-1
2020,2021-02-07,BEN,SAM,0,0,0,1,-1,-1,0,0,1,1,1
2020,2021-02-07,LAZ,CAG,1,0,1,0,-1,-1,-1,-1,0,0,1
2020,2021-02-07,MIL,CRO,1,-1,0,1,1,-1,1,-1,-1,1,-1
2020,2021-02-07,PAR,BOLG,-1,0,1,-1,1,0,-1,-1,-1,1,1
2020,2021-02-07,UDI,VER,1,0,0,1,-1,-1,1,1,1,0,-1
2020,2021-02-12,BOLG,BEN,0,-1,-1,1,-1,-1,-1,0,1,1,0
2020,2021-02-13,NAP,JUV,1,0,1,-1,1,1,1,-1,1,0,1
2020,2021-02-13,SPE,MIL,1,1,-1,-1,0,1,0,1,-1,-1,1
2020,2021-02-13,TOR,GEN,0,1,1,0,0,1,-1,-1,0,1,1
2020,2021-02-14,CAG,ATA,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1
2020,2021-02-14,CRO,SAS,-1,1,-1,0,0,0,-1,-1,0,1,1
2020,2021-02-14,INT,LAZ,1,-1,1,1,0,1,-1,1,-1,1,0
2020,2021-02-14,ROM,UDI,1,0,1,0,-1,0,1,1,0,1,-1
2020,2021-02-14,SAM,FIO,1,0,1,0,-1,1,-1,-1,1,1,-1
2020,2021-02-15,VER,PAR,1,0,-1,-1,1,1,1,-1,1,0,1
2020,2021-02-19,CAG,TOR,-1,1,-1,1,1,-1,1,-1,1,0,1
2020,2021-02-19,FIO,SPE,1,1,0,-1,1,-1,0,0,-1,-1,-1
2020,2021-02-20,GEN,VER,0,-1,0,1,1,0,1,-1,-1,-1,1
2020,2021-02-20,LAZ,SAM,1,-1,1,0,0,0,1,1,1,1,0
2020,2021-02-20,SAS,BOLG,0,1,1,1,1,-1,-1,1,-1,1,1
2020,2021-02-21,ATA,NAP,1,1,-1,-1,1,1,-1,-1,0,1,0
2020,2021-02-21,BEN,ROM,0,1,-1,-1,-1,0,-1,0,1,1,1
2020,2021-02-21,MIL,INT,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1
2020,2021-02-21,PAR,UDI,0,0,1,-1,1,0,1,1,1,-1,-1
2020,2021-02-22,JUV,CRO,1,1,0,1,1,0,1,0,-1,-1,-1
2020,2021-02-27,BOLG,LAZ,1,1,-1,1,-1,-1,1,1,0,-1,-1
2020,2021-02-27,SPE,PAR,0,0,0,1,1,0,1,-1,0,-1,1
2020,2021-02-27,VER,JUV,0,1,-1,1,0,1,-1,-1,0,1,0
2020,2021-02-28,CRO,CAG,-1,-1,-1,0,0,1,1,0,-1,1,-1
2020,2021-02-28,INT,GEN,1,-1,0,-1,-1,1,-1,1,1,1,1
2020,2021-02-28,NAP,BEN,1,1,0,0,0,-1,-1,1,1,0,-1
2020,2021-02-28,ROM,MIL,-1,1,0,1,0,1,0,0,-1,0,0
2020,2021-02-28,SAM,ATA,-1,-1,0,0,-1,1,1,-1,0,-1,1
2020,2021-02-28,UDI,FIO,1,1,0,1,1,-1,1,-1,-1,-1,0
2020,2021-03-02,JUV,SPE,1,1,-1,1,0,0,0,1,1,0,1
2020,2021-03-03,ATA,CRO,1,-1,0,-1,1,1,1,0,1,-1,1
2020,2021-03-03,BEN,VER,-1,1,1,1,0,-1,-1,0,1,0,-1
2020,2021-03-03,CAG,BOLG,1,1,1,-1,1,-1,0,0,-1,-1,-1
2020,2021-03-03,FIO,ROM,-1,-1,1,-1,-1,1,1,0,1,1,1
2020,2021-03-03,GEN,SAM,0,0,1,-1,-1,0,-1,0,0,1,1
2020,2021-03-03,MIL,UDI,0,1,1,1,1,1,1,1,-1,1,-1
2020,2021-03-03,SAS,NAP,0,0,1,1,0,-1,-1,0,1,1,1
2020,2021-03-04,PAR,INT,-1,0,1,1,1,1,1,0,-1,-1,0
2020,2021-03-06,JUV,LAZ,1,-1,0,1,0,1,-1,1,1,-1,1
2020,2021-03-06,SPE,BEN,0,0,0,-1,-1,-1,-1,1,-1,-1,-1
2020,2021-03-06,UDI,SAS,1,-1,-1,1,1,1,0,1,0,0,0
2020,2021-03-07,CRO,TOR,1,-1,-1,1,1,1,1,1,1,1,0
2020,2021-03-07,FIO,PAR,0,-1,0,0,1,0,0,1,0,-1,-1
2020,2021-03-07,NAP,BOLG,1,-1,1,0,0,-1,0,-1,0,0,1
2020,2021-03-07,ROM,GEN,1,1,0,-1,-1,1,-1,0,-1,-1,-1
2020,2021-03-07,SAM,CAG,0,1,1,0,0,1,-1,0,-1,1,1
2020,2021-03-07,VER,MIL,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
2020,2021-03-08,INT,ATA,1,-1,0,1,-1,-1,1,1,1,-1,1
2020,2021-03-12,ATA,SPE,1,1,-1,-1,1,-1,1,-1,0,1,1
2020,2021-03-12,LAZ,CRO,1,-1,0,1,1,0,1,1,1,-1,0
2020,2021-03-13,BEN,FIO,-1,1,1,1,1,-1,-1,0,-1,0,-1
2020,2021-03-13,GEN,UDI,0,1,1,-1,-1,-1,1,-1,0,1,1
2020,2021-03-13,SAS,VER,1,-1,1,0,1,-1,0,1,1,1,1
2020,2021-03-14,BOLG,SAM,1,-1,0,1,1,1,-1,1,0,1,-1
2020,2021-03-14,CAG,JUV,-1,1,-1,1,-1,-1,0,0,-1,1,-1
2020,2021-03-14,MIL,NAP,-1,-1,1,1,1,1,1,0,-1,-1,1
2020,2021-03-14,PAR,ROM,1,1,1,0,1,1,-1,0,-1,0,1
2020,2021-03-14,TOR,INT,-1,0,1,-1,1,1,1,-1,0,0,0
2020,2021-03-17,TOR,SAS,1,-1,1,1,0,0,1,-1,1,1,0
2020,2021-03-19,PAR,GEN,-1,0,0,-1,1,-1,1,0,0,1,0
2020,2021-03-20,CRO,BOLG,-1,0,0,0,1,0,0,1,0,-1,0
2020,2021-03-20,SPE,CAG,1,-1,-1,-1,1,1,0,0,1,0,-1
2020,2021-03-21,FIO,MIL,-1,-1,1,1,0,1,0,1,1,1,0
2020,2021-03-21,JUV,BEN,-1,0,0,0,1,-1,-1,0,1,-1,-1
2020,2021-03-21,ROM,NAP,-1,-1,0,0,0,1,1,1,0,0,1
2020,2021-03-21,SAM,TOR,1,1,-1,0,1,-1,0,0,0,-1,-1
2020,2021-03-21,UDI,LAZ,-1,1,-1,-1,1,0,1,-1,1,-1,1
2020,2021-03-21,VER,ATA,-1,1,0,-1,1,0,-1,0,-1,-1,1
2020,2021-04-03,ATA,UDI,1,-1,-1,1,-1,1,0,-1,0,0,1
2020,2021-04-03,BEN,PAR,0,1,-1,1,1,-1,-1,-1,1,-1,1
2020,2021-04-03,BOLG,INT,-1,0,1,-1,0,0,-1,1,1,1,1
2020,2021-04-03,CAG,VER,-1,1,0,0,-1,-1,1,-1,1,-1,0
2020,2021-04-03,GEN,FIO,0,-1,0,1,1,1,-1,1,0,1,1
2020,2021-04-03,LAZ,SPE,1,1,1,-1,-1,0,1,-1,0,0,1
2020,2021-04-03,MIL,SAM,0,-1,-1,0,1,1,1,-1,1,0,1
2020,2021-04-03,NAP,CRO,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0
2020,2021-04-03,SAS,ROM,0,1,-1,0,0,-1,1,1,0,0,0
2020,2021-04-03,TOR,JUV,0,1,1,-1,0,-1,-1,-1,1,-1,-1
2020,2021-04-07,INT,SAS,1,1,-1,1,0,1,-1,-1,1,1,-1
2020,2021-04-07,JUV,NAP,1,1,-1,1,-1,1,0,-1,1,1,0
2020,2021-04-10,PAR,MIL,-1,1,0,1,-1,1,1,-1,0,-1,0
2020,2021-04-10,SPE,CRO,1,1,1,-1,0,1,1,0,-1,-1,-1
2020,2021-04-10,UDI,TOR,-1,1,0,-1,1,1,0,-1,-1,-1,-1
2020,2021-04-11,FIO,ATA,-1,0,-1,1,-1,1,0,1,-1,0,1
2020,2021-04-11,INT,CAG,1,0,1,-1,1,-1,1,1,0,0,-1
2020,2021-04-11,JUV,GEN,1,-1,-1,0,-1,1,0,1,-1,0,0
2020,2021-04-11,ROM,BOLG,1,-1,-1,1,0,1,1,0,1,-1,-1
2020,2021-04-11,SAM,NAP,-1,1,-1,-1,1,0,1,0,1,-1,1
2020,2021-04-11,VER,LAZ,-1,-1,1,-1,0,0,-1,-1,1,1,-1
2020,2021-04-12,BEN,SAS,-1,-1,1,0,-1,-1,-1,0,0,-1,-1
2020,2021-04-17,CAG,PAR,1,-1,1,-1,-1,-1,-1,1,1,0,1
2020,2021-04-17,CRO,UDI,-1,-1,-1,1,0,1,1,-1,0,1,-1
2020,2021-04-17,SAM,VER,1,-1,0,0,-1,1,0,-1,1,1,1
2020,2021-04-17,SAS,FIO,1,1,-1,-1,0,1,1,1,1,-1,-1
2020,2021-04-18,ATA,JUV,1,1,-1,0,1,0,0,0,1,1,1
2020,2021-04-18,BOLG,SPE,1,-1,-1,1,1,0,1,1,0,-1,1
2020,2021-04-18,LAZ,BEN,1,1,1,1,0,1,-1,-1,0,0,0
2020,2021-04-18,MIL,GEN,1,-1,-1,1,1,-1,1,1,1,-1,1
2020,2021-04-18,NAP,INT,0,-1,1,0,1,-1,1,-1,0,0,1
2020,2021-04-18,TOR,ROM,1,1,1,0,-1,-1,1,1,0,-1,-1
2020,2021-04-20,VER,FIO,-1,0,1,1,0,-1,1,-1,1,0,0
2020,2021-04-21,BOLG,TOR,0,1,-1,1,1,-1,1,1,0,0,-1
2020,2021-04-21,CRO,SAM,-1,1,-1,-1,0,1,0,-1,1,1,1
2020,2021-04-21,GEN,BEN,0,1,1,0,1,1,-1,1,0,-1,1
2020,2021-04-21,JUV,PAR,1,1,-1,1,1,-1,1,0,0,1,1
2020,2021-04-21,MIL,SAS,-1,1,1,-1,1,-1,1,1,0,-1,1
2020,2021-04-21,SPE,INT,0,1,-1,-1,-1,1,-1,-1,-1,1,-1
2020,2021-04-21,UDI,CAG,-1,1,-1,1,1,1,0,-1,-1,1,1
2020,2021-04-22,NAP,LAZ,1,1,0,-1,1,-1,1,1,0,-1,-1
2020,2021-04-22,ROM,ATA,0,-1,-1,0,-1,1,-1,0,0,-1,-1
2020,2021-04-24,GEN,SPE,1,1,-1,1,1,0,1,0,-1,1,0
2020,2021-04-24,PAR,CRO,-1,-1,1,-1,0,0,1,-1,-1,0,-1
2020,2021-04-24,SAS,SAM,1,-1,1,-1,-1,1,1,1,1,1,1
2020,2021-04-25,ATA,BOLG,1,-1,1,1,-1,1,-1,-1,0,0,0
2020,2021-04-25,BEN,UDI,-1,-1,-1,1,-1,1,0,0,1,-1,-1
2020,2021-04-25,CAG,ROM,1,1,-1,-1,-1,-1,0,0,-1,-1,0
2020,2021-04-25,FIO,JUV,0,-1,-1,0,-1,1,1,-1,1,1,1
2020,2021-04-25,INT,VER,1,1,-1,-1,1,0,-1,-1,1,-1,0
2020,2021-04-26,LAZ,MIL,1,1,-1,-1,1,1,1,0,1,1,-1
2020,2021-04-26,TOR,NAP,-1,1,0,0,-1,1,1,-1,0,1,0
2020,2021-05-01,CRO,INT,-1,-1,1,-1,-1,1,1,-1,1,0,0
2020,2021-05-01,MIL,BEN,1,1,1,-1,-1,1,1,-1,-1,0,1
2020,2021-05-01,VER,SPE,0,-1,-1,-1,-1,-1,-1,1,-1,1,0
2020,2021-05-02,BOLG,FIO,0,-1,1,-1,0,0,0,-1,1,-1,1
2020,2021-05-02,LAZ,GEN,1,0,1,1,-1,-1,1,1,-1,0,-1
2020,2021-05-02,NAP,CAG,0,-1,0,-1,-1,1,-1,1,1,1,1
2020,2021-05-02,SAM,ROM,1,1,-1,-1,1,-1,-1,-1,-1,1,-1
2020,2021-05-02,SAS,ATA,0,-1,0,0,0,0,1,0,0,0,1
2020,2021-05-02,UDI,JUV,-1,-1,0,1,-1,1,1,1,0,1,-1
2020,2021-05-03,TOR,PAR,1,1,-1,1,-1,-1,0,-1,-1,1,0
2020,2021-05-08,FIO,LAZ,1,0,1,-1,0,1,1,0,-1,0,-1
2020,2021-05-08,INT,SAM,1,1,1,0,1,-1,0,0,1,-1,0
2020,2021-05-08,SPE,NAP,-1,-1,-1,0,1,-1,-1,-1,1,-1,-1
2020,2021-05-08,UDI,BOLG,0,-1,-1,-1,1,1,0,1,-1,-1,1
2020,2021-05-09,BEN,CAG,-1,1,1,1,-1,-1,0,-1,1,1,-1
2020,2021-05-09,GEN,SAS,-1,-1,1,0,0,0,1,-1,-1,1,-1
2020,2021-05-09,JUV,MIL,-1,1,1,0,1,-1,-1,-1,-1,1,0
2020,2021-05-09,PAR,ATA,-1,-1,0,1,-1,-1,0,0,0,0,0
2020,2021-05-09,ROM,CRO,1,-1,1,-1,0,-1,1,-1,-1,-1,0
2020,2021-05-09,VER,TOR,0,1,1,1,1,-1,-1,1,0,1,-1
2020,2021-05-11,NAP,UDI,1,0,1,1,-1,1,1,-1,0,1,1
2020,2021-05-12,ATA,BEN,1,-1,1,-1,0,1,1,0,1,-1,-1
2020,2021-05-12,BOLG,GEN,-1,0,0,1,-1,0,-1,-1,1,-1,1
2020,2021-05-12,CAG,FIO,0,0,1,1,-1,1,0,0,1,-1,0
2020,2021-05-12,INT,ROM,1,1,1,0,1,-1,-1,-1,0,1,1
2020,2021-05-12,LAZ,PAR,1,0,1,1,1,1,1,1,-1,0,1
2020,2021-05-12,SAM,SPE,0,0,-1,1,1,1,-1,-1,1,-1,-1
2020,2021-05-12,SAS,JUV,-1,1,1,0,1,0,-1,0,1,0,1
2020,2021-05-12,TOR,MIL,-1,-1,-1,1,-1,1,-1,-1,0,-1,1
2020,2021-05-13,CRO,VER,1,0,0,0,0,0,0,0,0,1,0
2020,2021-05-15,GEN,ATA,-1,-1,-1,1,1,-1,-1,0,-1,-1,0
2020,2021-05-15,JUV,INT,1,1,-1,-1,0,0,1,1,1,-1,1
2020,2021-05-15,ROM,LAZ,1,1,1,-1,1,-1,-1,1,-1,-1,1
2020,2021-05-15,SPE,TOR,1,1,1,1,0,1,1,1,0,1,0
2020,2021-05-16,BEN,CRO,0,1,1,1,-1,1,0,-1,1,1,0
2020,2021-05-16,FIO,NAP,-1,1,1,1,-1,0,-1,-1,0,-1,1
2020,2021-05-16,MIL,CAG,0,1,-1,-1,1,-1,0,-1,-1,0,0
2020,2021-05-16,PAR,SAS,-1,-1,1,-1,0,1,0,1,1,-1,1
2020,2021-05-16,UDI,SAM,-1,1,-1,0,-1,-1,0,1,1,1,1
2020,2021-05-17,VER,BOLG,0,1,-1,-1,-1,0,-1,-1,1,1,-1
2020,2021-05-18,LAZ,TOR,0,0,1,1,0,-1,-1,0,1,0,1
2020,2021-05-22,CAG,GEN,-1,1,1,0,1,1,-1,1,-1,1,1
2020,2021-05-22,CRO,FIO,0,1,-1,1,1,0,-1,-1,-1,-1,0
2020,2021-05-22,SAM,PAR,1,-1,0,0,-1,1,0,-1,1,1,1
2020,2021-05-23,ATA,MIL,-1,0,1,1,1,-1,0,0,1,1,-1
2020,2021-05-23,BOLG,JUV,-1,0,1,1,0,1,-1,1,0,-1,-1
2020,2021-05-23,INT,UDI,1,-1,-1,-1,1,1,1,0,-1,0,0
2020,2021-05-23,NAP,VER,0,-1,-1,1,-1,0,-1,-1,-1,1,-1
2020,2021-05-23,SAS,LAZ,1,1,-1,0,-1,0,1,0,-1,-1,-1
2020,2021-05-23,SPE,ROM,0,0,-1,-1,1,0,1,-1,1,1,1
2020,2021-05-23,TOR,BEN,0,1,-1,0,1,-1,1,1,1,-1,1
2021,2021-08-21,EMP,LAZ,-1,1,1,0,1,1,1,1,1,0,-1
2021,2021-08-21,INT,GEN,1,0,0,1,1,1,0,1,1,1,-1
2021,2021-08-21,TOR,ATA,-1,0,-1,-1,-1,0,0,-1,-1,1,1
2021,2021-08-21,VER,SAS,-1,-1,0,1,1,0,1,1,1,1,-1
2021,2021-08-22,BOLG,SAL,1,-1,0,-1,0,1,0,1,0,1,-1
2021,2021-08-22,NAP,VEN,1,0,-1,0,1,0,1,0,-1,0,-1
2021,2021-08-22,ROM,FIO,1,1,0,-1,0,0,-1,1,1,0,1
2021,2021-08-22,UDI,JUV,0,0,-1,-1,-1,-1,-1,1,0,1,1
2021,2021-08-23,CAG,SPE,0,1,0,1,0,-1,1,-1,-1,0,0
2021,2021-08-23,SAM,MIL,-1,0,-1,-1,1,1,-1,0,1,-1,1
2021,2021-08-27,UDI,VEN,1,-1,0,1,0,1,-1,-1,-1,1,1
2021,2021-08-27,VER,INT,-1,0,1,-1,1,1,-1,0,0,0,1
2021,2021-08-28,ATA,BOLG,0,-1,1,1,0,0,1,-1,1,-1,1
2021,2021-08-28,FIO,TOR,1,1,1,0,-1,1,1,0,1,0,0
2021,2021-08-28,JUV,EMP,-1,-1,0,0,0,0,-1,-1,0,0,0
2021,2021-08-28,LAZ,SPE,1,-1,1,0,-1,0,1,0,1,1,-1
2021,2021-08-29,GEN,NAP,-1,-1,-1,1,1,-1,1,0,0,1,0
2021,2021-08-29,MIL,CAG,1,1,1,-1,-1,1,0,0,-1,0,1
2021,2021-08-29,SAL,ROM,-1,1,1,-1,0,-1,-1,1,1,0,-1
2021,2021-08-29,SAS,SAM,0,-1,1,-1,-1,0,1,0,0,1,0
2021,2021-09-11,ATA,FIO,-1,1,-1,-1,-1,0,0,1,1,-1,0
2021,2021-09-11,EMP,VEN,-1,1,1,1,0,1,-1,1,-1,1,0
2021,2021-09-11,NAP,JUV,1,1,0,1,1,-1,1,-1,1,1,-1
2021,2021-09-12,CAG,GEN,-1,-1,1,0,1,-1,-1,-1,1,-1,1
2021,2021-09-12,MIL,LAZ,1,1,1,1,1,1,1,1,0,1,1
2021,2021-09-12,ROM,SAS,1,0,1,-1,0,-1,1,1,1,-1,-1
2021,2021-09-12,SAM,INT,0,1,0,0,-1,-1,1,-1,0,1,0
2021,2021-09-12,SPE,UDI,-1,1,0,1,0,1,0,1,0,1,0
2021,2021-09-12,TOR,SAL,1,1,0,-1,0,1,1,0,0,1,0
2021,2021-09-13,BOLG,VER,1,1,0,0,0,-1,1,0,-1,0,1
2021,2021-09-17,SAS,TOR,-1,1,1,-1,0,0,1,1,-1,-1,1
2021,2021-09-18,GEN,FIO,-1,0,0,-1,-1,1,1,1,-1,0,-1
2021,2021-09-18,INT,BOLG,1,1,1,-1,1,1,1,1,1,-1,-1
2021,2021-09-18,SAL,ATA,-1,-1,-1,0,0,-1,1,1,-1,0,1
2021,2021-09-19,EMP,SAM,-1,0,-1,1,0,0,1,-1,-1,0,-1
2021,2021-09-19,JUV,MIL,0,0,1,1,-1,-1,1,0,0,1,1
2021,2021-09-19,LAZ,CAG,0,-1,-1,1,0,1,-1,1,1,1,1
2021,2021-09-19,VEN,SPE,-1,1,-1,1,-1,1,1,1,1,1,0
2021,2021-09-19,VER,ROM,1,-1,0,0,0,1,-1,1,1,1,-1
2021,2021-09-20,UDI,NAP,-1,1,1,-1,-1,1,-1,1,1,1,1
2021,2021-09-21,ATA,SAS,1,-1,1,1,1,1,-1,-1,-1,0,0
2021,2021-09-21,BOLG,GEN,0,1,1,-1,0,1,1,0,0,0,-1
2021,2021-09-21,FIO,INT,-1,1,0,1,0,-1,0,1,1,1,0
2021,2021-09-22,CAG,EMP,-1,-1,-1,0,1,-1,1,1,1,1,1
2021,2021-09-22,MIL,VEN,1,-1,0,1,-1,1,-1,1,-1,-1,1
2021,2021-09-22,SAL,VER,0,-1,1,-1,0,0,1,-1,1,0,1
2021,2021-09-22,SPE,JUV,-1,-1,-1,-1,1,1,-1,-1,1,-1,1
2021,2021-09-23,ROM,UDI,1,1,0,-1,1,1,1,1,1,-1,1
2021,2021-09-23,SAM,NAP,-1,1,1,1,-1,0,1,1,-1,1,1
2021,2021-09-23,TOR,LAZ,0,1,-1,-1,0,0,0,1,1,-1,1
2021,2021-09-25,GEN,VER,0,1,-1,1,-1,-1,0,1,1,0,1
2021,2021-09-25,INT,ATA,0,-1,-1,0,-1,1,1,0,0,0,0
2021,2021-09-25,SPE,MIL,-1,0,-1,1,0,0,-1,-1,1,0,1
2021,2021-09-26,EMP,BOLG,1,-1,-1,0,-1,0,0,1,1,0,-1
2021,2021-09-26,JUV,SAM,1,1,1,0,1,0,1,1,1,-1,1
2021,2021-09-26,LAZ,ROM,1,1,1,0,0,1,0,-1,1,0,0
2021,2021-09-26,NAP,CAG,1,0,-1,0,-1,1,-1,1,-1,-1,-1
2021,2021-09-26,SAS,SAL,1,1,0,1,1,0,1,-1,-1,1,0
2021,2021-09-26,UDI,FIO,-1,0,-1,-1,1,-1,1,1,1,1,1
2021,2021-09-27,VEN,TOR,0,0,0,1,1,1,0,0,-1,1,1
2021,2021-10-01,CAG,VEN,0,1,-1,0,0,-1,1,-1,1,1,1
2021,2021-10-02,SAL,GEN,1,-1,1,0,1,1,-1,0,1,-1,-1
2021,2021-10-02,SAS,INT,-1,1,1,0,-1,1,-1,-1,-1,-1,-1
2021,2021-10-02,TOR,JUV,-1,-1,-1,-1,1,0,-1,-1,1,0,-1
2021,2021-10-03,ATA,MIL,-1,-1,-1,0,1,1,1,1,-1,-1,1
2021,2021-10-03,BOLG,LAZ,1,1,0,1,1,-1,-1,1,0,1,0
2021,2021-10-03,FIO,NAP,-1,-1,0,-1,0,1,1,0,-1,1,0
2021,2021-10-03,ROM,EMP,1,1,-1,0,-1,1,1,0,-1,-1,1
2021,2021-10-03,SAM,UDI,0,0,1,-1,0,1,-1,-1,1,1,1
2021,2021-10-03,VER,SPE,1,1,1,1,1,-1,1,1,-1,1,1
2021,2021-10-16,LAZ,INT,1,-1,0,0,1,1,-1,0,0,-1,-1
2021,2021-10-16,MIL,VER,1,-1,1,-1,-1,1,1,-1,1,1,1
2021,2021-10-16,SPE,SAL,1,1,-1,-1,0,-1,0,0,1,-1,-1
2021,2021-10-17,CAG,SAM,1,1,-1,1,1,0,-1,1,1,-1,1
2021,2021-10-17,EMP,ATA,-1,-1,1,1,0,0,1,-1,0,-1,1
2021,2021-10-17,GEN,SAS,0,-1,1,1,1,-1,1,1,-1,1,-1
2021,2021-10-17,JUV,ROM,1,-1,1,1,-1,1,0,1,1,1,1
2021,2021-10-17,NAP,TOR,1,0,1,0,1,0,-1,1,-1,1,1
2021,2021-10-17,UDI,BOLG,0,1,-1,-1,-1,0,1,-1,0,-1,1
2021,2021-10-18,VEN,FIO,1,1,1,1,-1,0,0,-1,1,1,0
2021,2021-10-22,SAM,SPE,1,1,1,1,1,1,0,1,-1,1,0
2021,2021-10-22,TOR,GEN,1,0,1,1,0,1,0,-1,1,-1,1
2021,2021-10-23,BOLG,MIL,-1,1,-1,1,0,1,1,0,1,0,-1
2021,2021-10-23,SAL,EMP,-1,-1,1,0,1,1,1,1,1,-1,1
2021,2021-10-23,SAS,VEN,1,-1,-1,1,1,1,1,-1,-1,0,-1
