season,team,rank,simulation_seed
2005,CAD,14,9
2005,VIL,15,9
2005,BET,16,9
2005,VLC,17,9
2005,MALL,18,9
2005,LAC,19,9
2005,CEL,20,9
2007,ZAR,1,9
2007,RMA,2,9
2007,VIL,3,9
2007,ATHB,4,9
2007,SEV,5,9
2007,SAN,6,9
2007,REC,7,9
2007,LAC,8,9
2007,ESP,9,9
2007,ALM,10,9
2007,OSA,11,9
2007,MALL,12,9
2007,LEVA,13,9
2007,BET,14,9
2007,VLLD,15,9
2007,VLC,16,9
2007,MUR,17,9
2007,ATHM,18,9
2007,GET,19,9
2007,BARC,20,9
2008,OSA,1,9
2008,ALM,2,9
2008,NUM,3,9
2008,VLC,4,9
2008,VLLD,5,9
2008,BARC,6,9
2008,SPG,7,9
2008,MLG,8,9
2008,SEV,9,9
2008,VIL,10,9
2008,BET,11,9
2008,MALL,12,9
2008,GET,13,9
2008,ATHM,14,9
2008,SAN,15,9
2008,LAC,16,9
2008,RMA,17,9
2008,ATHB,18,9
2008,ESP,19,9
2008,REC,20,9
2009,SAN,1,9
2009,ALM,2,9
2009,SEV,3,9
2009,ATHM,4,9
2009,VLC,5,9
2009,VLLD,6,9
2009,XER,7,9
2009,ESP,8,9
2009,ZAR,9,9
2009,LAC,10,9
2009,VIL,11,9
2009,GET,12,9
2009,TEN,13,9
2009,OSA,14,9
2009,RMA,15,9
2009,MLG,16,9
2009,SPG,17,9
2009,ATHB,18,9
2009,BARC,19,9
2009,MALL,20,9
2010,MALL,1,9
2010,ESP,2,9
2010,SEV,3,9
2010,HERC,4,9
2010,VLC,5,9
2010,ZAR,6,9
2010,GET,7,9
2010,SAN,8,9
2010,BARC,9,9
2010,ALM,10,9
2010,LAC,11,9
2010,VIL,12,9
2010,RSO,13,9
2010,ATHM,14,9
2010,ATHB,15,9
2010,RMA,16,9
2010,LEVA,17,9
2010,MLG,18,9
2010,OSA,19,9
2010,SPG,20,9
2011,ZAR,1,9
2011,OSA,2,9
2011,GRA,3,9
2011,BARC,4,9
2011,ATHB,5,9
2011,MLG,6,9
2011,SPG,7,9
2011,GET,8,9
2011,LEVA,9,9
2011,SAN,10,9
2011,VLC,11,9
2011,VIL,12,9
2011,RMA,13,9
2011,MALL,14,9
2011,RAYO,15,9
2011,SEV,16,9
2011,ATHM,17,9
2011,RSO,18,9
2011,ESP,19,9
2011,BET,20,9
2012,SEV,1,9
2012,ESP,2,9
2012,MALL,3,9
2012,BET,4,9
2012,ATHM,5,9
2012,GRA,6,9
2012,MLG,7,9
2012,RSO,8,9
2012,CEL,9,9
2012,OSA,10,9
2012,LAC,11,9
2012,RMA,12,9
2012,VLLD,13,9
2012,ZAR,14,9
2012,RAYO,15,9
2012,VLC,16,9
2012,GET,17,9
2012,LEVA,18,9
2012,BARC,19,9
2012,ATHB,20,9
2013,MLG,1,9
2013,SEV,2,9
2013,ELC,3,9
2013,LEVA,4,9
2013,BET,5,9
2013,ATHM,6,9
2013,ESP,7,9
2013,GET,8,9
2013,VLLD,9,9
2013,BARC,10,9
2013,VIL,11,9
2013,RMA,12,9
2013,VLC,13,9
2013,GRA,14,9
2013,ALM,15,9
2013,ATHB,16,9
2013,RAYO,17,9
2013,OSA,18,9
2013,RSO,19,9
2013,CEL,20,9
2014,ELC,1,9
2014,SEV,2,9
2014,GRA,3,9
2014,EIB,4,9
2014,LEVA,5,9
2014,ATHM,6,9
2014,LAC,7,9
2014,VLC,8,9
2014,ATHB,9,9
2014,RMA,10,9
2014,RSO,11,9
2014,MLG,12,9
2014,RAYO,13,9
2014,VIL,14,9
2014,GET,15,9
2014,CEL,16,9
2014,ESP,17,9
2014,ALM,18,9
2014,COR,19,9
2014,BARC,20,9
2015,GET,1,9
2015,RMA,2,9
2015,LAC,3,9
2015,VIL,4,9
2015,ATHM,5,9
2015,LEVA,6,9
2015,RAYO,7,9
2015,LASP,8,9
2015,MLG,9,9
2015,SPG,10,9
2015,BET,11,9
2015,EIB,12,9
2015,SEV,13,9
2015,BARC,14,9
2015,GRA,15,9
2015,ESP,16,9
2015,CEL,17,9
2015,RSO,18,9
2015,VLC,19,9
2015,ATHB,20,9
2016,ALA,1,9
2016,LAC,2,9
2016,LASP,3,9
2016,BARC,4,9
2016,GRA,5,9
2016,VLC,6,9
2016,VIL,7,9
2016,RMA,8,9
2016,BET,9,9
2016,RSO,10,9
2016,SEV,11,9
2016,MLG,12,9
2016,SPG,13,9
2016,OSA,14,9
2016,ESP,15,9
2016,LEG,16,9
2016,ATHM,17,9
2016,ATHB,18,9
2016,EIB,19,9
2016,CEL,20,9
2017,ALA,1,9
2017,LAC,2,9
2017,MLG,3,9
2017,ATHB,4,9
2017,ESP,5,9
2017,CEL,6,9
2017,RMA,7,9
2017,BARC,8,9
2017,VIL,9,9
2017,BET,10,9
2017,ATHM,11,9
2017,SEV,12,9
2017,EIB,13,9
2017,LASP,14,9
2017,LEG,15,9
2017,RSO,16,9
2017,LEVA,17,9
2017,VLC,18,9
2017,GET,19,9
2017,GIR,20,9
2018,VLC,1,9
2018,VLLD,2,9
2018,LEVA,3,9
2018,EIB,4,9
2018,ATHM,5,9
2018,VIL,6,9
2018,BARC,7,9
2018,RSO,8,9
2018,BET,9,9
2018,GIR,10,9
2018,RAYO,11,9
2018,ESP,12,9
2018,ATHB,13,9
2018,LEG,14,9
2018,HUE,15,9
2018,ALA,16,9
2018,SEV,17,9
2018,CEL,18,9
2018,GET,19,9
2018,RMA,20,9
2019,BET,1,9
2019,VLLD,2,9
2019,SEV,3,9
2019,GET,4,9
2019,ESP,5,9
2019,ATHM,6,9
2019,CEL,7,9
2019,ATHB,8,9
2019,RSO,9,9
2019,EIB,10,9
2019,LEG,11,9
2019,VIL,12,9
2019,GRA,13,9
2019,BARC,14,9
2019,MALL,15,9
2019,OSA,16,9
2019,VLC,17,9
2019,LEVA,18,9
2019,ALA,19,9
2019,RMA,20,9
2020,VLLD,1,9
2020,ALA,2,9
2020,CAD,3,9
2020,EIB,4,9
2020,HUE,5,9
2020,ATHM,6,9
2020,VIL,7,9
2020,VLC,8,9
2020,ELC,9,9
2020,OSA,10,9
2020,GRA,11,9
2020,RSO,12,9
2020,LEVA,13,9
2020,BARC,14,9
2020,GET,15,9
2020,RMA,16,9
2020,ATHB,17,9
2020,BET,18,9
2020,SEV,19,9
2020,CEL,20,9
2021,ATHM,1,9
2021,CAD,2,9
2021,VIL,3,9
2021,BARC,4,9
2021,ALA,5,9
2021,BET,6,9
2021,RAYO,7,9
2021,GET,8,9
2021,RSO,9,9
2021,ATHB,10,9
2021,ESP,11,9
2021,OSA,12,9
2021,CEL,13,9
2021,RMA,14,9
2021,ELC,15,9
2021,SEV,16,9
2021,GRA,17,9
2021,LEVA,18,9
2021,VLC,19,9
2021,MALL,20,9
2022,VLLD,1,9
2022,VIL,2,9
2022,ELC,3,9
2022,ALM,4,9
2022,GIR,5,9
2022,RSO,6,9
2022,BET,7,9
2022,RAYO,8,9
2022,CEL,9,9
2022,CAD,10,9
2022,OSA,11,9
2022,RMA,12,9
2022,ESP,13,9
2022,ATHB,14,9
2022,MALL,15,9
2022,VLC,16,9
2022,BARC,17,9
2022,ATHM,18,9
2022,GET,19,9
2022,SEV,20,9
2023,VIL,1,9
2023,LASP,2,9
2023,RAYO,3,9
2023,ALA,4,9
2023,MALL,5,9
2023,BET,6,9
2023,SEV,7,9
2023,ALM,8,9
2023,GET,9,9
2023,RMA,10,9
2023,RSO,11,9
2023,CEL,12,9
2023,GRA,13,9
2023,VLC,14,9
2023,CAD,15,9
2023,BARC,16,9
2023,OSA,17,9
2023,ATHB,18,9
2023,ATHM,19,9
2023,GIR,20,9
2024,RMA,1,9
2024,CEL,2,9
2024,BET,3,9
2024,LEG,4,9
2024,OSA,5,9
2024,MALL,6,9
2024,VLLD,7,9
2024,RAYO,8,9
2024,BARC,9,9
2024,RSO,10,9
2024,ATHB,11,9
2024,VIL,12,9
2024,GET,13,9
2024,SEV,14,9
2024,VLC,15,9
2024,GIR,16,9
2024,LASP,17,9
2024,ATHM,18,9
2024,ALA,19,9
2024,ESP,20,9
2000,RMA,1,10
2000,ALA,2,10
2000,LASP,3,10
2000,OSA,4,10
2000,OVI,5,10
2000,ESP,6,10
2000,BARC,7,10
2000,NUM,8,10
2000,ATHB,9,10
2000,RAYO,10,10
2000,MLG,11,10
2000,VLC,12,10
2000,LAC,13,10
2000,CEL,14,10
2000,VIL,15,10
2000,VLLD,16,10
2000,SAN,17,10
2000,MALL,18,10
2000,RSO,19,10
2000,ZAR,20,10
2001,ESP,1,10
2001,MLG,2,10
2001,BET,3,10
2001,LASP,4,10
2001,VLLD,5,10
2001,MALL,6,10
2001,VIL,7,10
2001,TEN,8,10
2001,RMA,9,10
2001,CEL,10,10
2001,BARC,11,10
2001,ZAR,12,10
2001,ATHB,13,10
2001,RSO,14,10
2001,LAC,15,10
2001,ALA,16,10
2001,SEV,17,10
2001,RAYO,18,10
2001,VLC,19,10
2001,OSA,20,10
2002,VLC,1,10
2002,MALL,2,10
2002,REC,3,10
2002,SEV,4,10
2002,ATHM,5,10
2002,ALA,6,10
2002,BET,7,10
2002,BARC,8,10
2002,LAC,9,10
2002,MLG,10,10
2002,VLLD,11,10
2002,ATHB,12,10
2002,RAYO,13,10
2002,ESP,14,10
2002,OSA,15,10
2002,SAN,16,10
2002,RMA,17,10
2002,VIL,18,10
2002,CEL,19,10
2002,RSO,20,10
2003,VIL,1,10
2003,ALB,2,10
2003,LAC,3,10
2003,MLG,4,10
2003,BARC,5,10
2003,BET,6,10
2003,SAN,7,10
2003,RMA,8,10
2003,OSA,9,10
2003,MUR,10,10
2003,VLLD,11,10
2003,ESP,12,10
2003,MALL,13,10
2003,ATHM,14,10
2003,RSO,15,10
2003,ZAR,16,10
2003,ATHB,17,10
2003,VLC,18,10
2003,SEV,19,10
2003,CEL,20,10
2005,BET,1,10
2005,VLC,2,10
2005,ZAR,3,10
2005,BARC,4,10
2005,SAN,5,10
2005,ALA,6,10
2005,RSO,7,10
2005,MALL,8,10
2005,CAD,9,10
2005,VIL,10,10
2005,ATHM,11,10
2005,OSA,12,10
2005,MLG,13,10
2005,ATHB,14,10
2005,RMA,15,10
2005,GET,16,10
2005,CEL,17,10
2005,ESP,18,10
2005,LAC,19,10
2005,SEV,20,10
2007,MALL,1,10
2007,SAN,2,10
2007,LEVA,3,10
2007,BARC,4,10
2007,ZAR,5,10
2007,OSA,6,10
2007,VLC,7,10
2007,ATHM,8,10
2007,ATHB,9,10
2007,BET,10,10
2007,MUR,11,10
2007,REC,12,10
2007,VIL,13,10
2007,RMA,14,10
2007,ALM,15,10
2007,LAC,16,10
2007,GET,17,10
2007,SEV,18,10
2007,ESP,19,10
2007,VLLD,20,10
2008,VIL,1,10
2008,LAC,2,10
2008,ATHB,3,10
2008,SPG,4,10
2008,ESP,5,10
2008,VLC,6,10
2008,SEV,7,10
2008,REC,8,10
2008,ATHM,9,10
2008,SAN,10,10
2008,ALM,11,10
2008,OSA,12,10
2008,VLLD,13,10
2008,NUM,14,10
2008,BET,15,10
2008,MALL,16,10
2008,BARC,17,10
2008,GET,18,10
2008,MLG,19,10
2008,RMA,20,10
2009,LAC,1,10
2009,VLLD,2,10
2009,GET,3,10
2009,SPG,4,10
2009,ZAR,5,10
2009,RMA,6,10
2009,SAN,7,10
2009,MLG,8,10
2009,OSA,9,10
2009,ALM,10,10
2009,XER,11,10
2009,VIL,12,10
2009,SEV,13,10
2009,MALL,14,10
2009,VLC,15,10
2009,TEN,16,10
2009,ESP,17,10
2009,ATHB,18,10
2009,BARC,19,10
2009,ATHM,20,10
2010,LEVA,1,10
2010,SEV,2,10
2010,ESP,3,10
2010,SPG,4,10
2010,ATHB,5,10
2010,MLG,6,10
2010,ZAR,7,10
2010,MALL,8,10
2010,LAC,9,10
2010,HERC,10,10
2010,OSA,11,10
2010,ALM,12,10
2010,RSO,13,10
2010,ATHM,14,10
2010,VIL,15,10
2010,BARC,16,10
2010,VLC,17,10
2010,GET,18,10
2010,SAN,19,10
2010,RMA,20,10
2011,BET,1,10
2011,VIL,2,10
2011,RAYO,3,10
2011,ATHB,4,10
2011,SPG,5,10
2011,SEV,6,10
2011,OSA,7,10
2011,MLG,8,10
2011,RSO,9,10
2011,ESP,10,10
2011,RMA,11,10
2011,GRA,12,10
2011,SAN,13,10
2011,ZAR,14,10
2011,MALL,15,10
2011,LEVA,16,10
2011,BARC,17,10
2011,GET,18,10
2011,ATHM,19,10
2011,VLC,20,10
2012,ATHM,1,10
2012,GET,2,10
2012,MALL,3,10
2012,ZAR,4,10
2012,LAC,5,10
2012,SEV,6,10
2012,BET,7,10
2012,ESP,8,10
2012,RSO,9,10
2012,MLG,10,10
2012,ATHB,11,10
2012,VLLD,12,10
2012,VLC,13,10
2012,RMA,14,10
2012,GRA,15,10
2012,BARC,16,10
2012,OSA,17,10
2012,LEVA,18,10
2012,RAYO,19,10
2012,CEL,20,10
2013,VIL,1,10
2013,OSA,2,10
2013,RAYO,3,10
2013,LEVA,4,10
2013,ALM,5,10
2013,RSO,6,10
2013,CEL,7,10
2013,BARC,8,10
2013,ELC,9,10
2013,MLG,10,10
2013,GET,11,10
2013,VLLD,12,10
2013,ATHB,13,10
2013,ATHM,14,10
2013,GRA,15,10
2013,VLC,16,10
2013,RMA,17,10
2013,SEV,18,10
2013,BET,19,10
2013,ESP,20,10
2014,SEV,1,10
2014,RAYO,2,10
2014,LAC,3,10
2014,GRA,4,10
2014,MLG,5,10
2014,ATHM,6,10
2014,VIL,7,10
2014,ESP,8,10
2014,BARC,9,10
2014,RSO,10,10
2014,EIB,11,10
2014,GET,12,10
2014,ATHB,13,10
2014,CEL,14,10
2014,ELC,15,10
2014,VLC,16,10
2014,ALM,17,10
2014,COR,18,10
2014,RMA,19,10
2014,LEVA,20,10
2015,LASP,1,10
2015,RSO,2,10
2015,ATHB,3,10
2015,GRA,4,10
2015,RMA,5,10
2015,SPG,6,10
2015,BET,7,10
2015,EIB,8,10
2015,ESP,9,10
2015,LEVA,10,10
2015,VIL,11,10
2015,BARC,12,10
2015,CEL,13,10
2015,MLG,14,10
2015,LAC,15,10
2015,GET,16,10
2015,RAYO,17,10
2015,ATHM,18,10
2015,VLC,19,10
2015,SEV,20,10
2016,RMA,1,10
2016,CEL,2,10
2016,ATHM,3,10
2016,LAC,4,10
2016,SEV,5,10
2016,OSA,6,10
2016,BET,7,10
2016,VIL,8,10
2016,LEG,9,10
2016,VLC,10,10
2016,MLG,11,10
2016,SPG,12,10
2016,RSO,13,10
2016,EIB,14,10
2016,ESP,15,10
2016,GRA,16,10
2016,LASP,17,10
2016,ATHB,18,10
2016,BARC,19,10
2016,ALA,20,10
2017,ATHB,1,10
2017,ATHM,2,10
2017,ESP,3,10
2017,VIL,4,10
2017,RMA,5,10
2017,LAC,6,10
2017,LEG,7,10
2017,EIB,8,10
2017,RSO,9,10
2017,GET,10,10
2017,BET,11,10
2017,BARC,12,10
2017,MLG,13,10
2017,CEL,14,10
2017,LEVA,15,10
2017,SEV,16,10
2017,LASP,17,10
2017,ALA,18,10
2017,VLC,19,10
2017,GIR,20,10
2018,CEL,1,10
2018,ATHB,2,10
2018,ATHM,3,10
2018,VLC,4,10
2018,BARC,5,10
2018,ESP,6,10
2018,ALA,7,10
2018,RSO,8,10
2018,EIB,9,10
2018,SEV,10,10
2018,RMA,11,10
2018,GIR,12,10
2018,LEG,13,10
2018,RAYO,14,10
2018,GET,15,10
2018,HUE,16,10
2018,VLLD,17,10
2018,LEVA,18,10
2018,VIL,19,10
2018,BET,20,10
2019,EIB,1,10
2019,RMA,2,10
2019,ALA,3,10
2019,GRA,4,10
2019,ATHM,5,10
2019,VLLD,6,10
2019,SEV,7,10
2019,BARC,8,10
2019,BET,9,10
2019,GET,10,10
2019,VIL,11,10
2019,RSO,12,10
2019,LEG,13,10
2019,VLC,14,10
2019,ESP,15,10
2019,CEL,16,10
2019,ATHB,17,10
2019,OSA,18,10
2019,MALL,19,10
2019,LEVA,20,10
2020,RSO,1,10
2020,CAD,2,10
2020,OSA,3,10
2020,ELC,4,10
2020,CEL,5,10
2020,EIB,6,10
2020,LEVA,7,10
2020,ALA,8,10
2020,RMA,9,10
2020,ATHB,10,10
2020,VLLD,11,10
2020,GRA,12,10
2020,SEV,13,10
2020,VIL,14,10
2020,BET,15,10
2020,ATHM,16,10
2020,BARC,17,10
2020,GET,18,10
2020,VLC,19,10
2020,HUE,20,10
2021,RAYO,1,10
2021,ESP,2,10
2021,ALA,3,10
2021,GRA,4,10
2021,SEV,5,10
2021,ATHM,6,10
2021,BET,7,10
2021,MALL,8,10
2021,ELC,9,10
2021,OSA,10,10
2021,ATHB,11,10
2021,VLC,12,10
2021,VIL,13,10
2021,CEL,14,10
2021,GET,15,10
2021,CAD,16,10
2021,LEVA,17,10
2021,RMA,18,10
2021,RSO,19,10
2021,BARC,20,10
2022,ATHB,1,10
2022,VIL,2,10
2022,VLC,3,10
2022,RSO,4,10
2022,CEL,5,10
2022,VLLD,6,10
2022,ELC,7,10
2022,ESP,8,10
2022,GIR,9,10
2022,OSA,10,10
2022,ALM,11,10
2022,RMA,12,10
2022,SEV,13,10
2022,BARC,14,10
2022,ATHM,15,10
2022,GET,16,10
2022,RAYO,17,10
2022,MALL,18,10
2022,CAD,19,10
2022,BET,20,10
2023,GIR,1,10
2023,GRA,2,10
2023,VIL,3,10
2023,RSO,4,10
2023,GET,5,10
2023,SEV,6,10
2023,CAD,7,10
2023,RMA,8,10
2023,ALM,9,10
2023,BET,10,10
2023,ATHM,11,10
2023,CEL,12,10
2023,OSA,13,10
2023,BARC,14,10
2023,VLC,15,10
2023,LASP,16,10
2023,MALL,17,10
2023,ATHB,18,10
2023,ALA,19,10
2023,RAYO,20,10
2024,OSA,1,10
2024,SEV,2,10
2024,ATHM,3,10
2024,BET,4,10
2024,LASP,5,10
2024,ALA,6,10
2024,RAYO,7,10
2024,ESP,8,10
2024,BARC,9,10
2024,VIL,10,10
2024,MALL,11,10
2024,CEL,12,10
2024,VLLD,13,10
2024,GET,14,10
2024,GIR,15,10
2024,ATHB,16,10
2024,VLC,17,10
2024,LEG,18,10
2024,RMA,19,10
2024,RSO,20,10
