season,team,rank,simulation_seed
2011,JUV,14,9
2011,PAL,15,9
2011,GEN,16,9
2011,ROM,17,9
2011,INT,18,9
2011,CHI,19,9
2011,NOV,20,9
2012,SAM,1,9
2012,CAT,2,9
2012,PES,3,9
2012,CHI,4,9
2012,CAG,5,9
2012,UDI,6,9
2012,GEN,7,9
2012,LAZ,8,9
2012,PAR,9,9
2012,NAP,10,9
2012,TOR,11,9
2012,INT,12,9
2012,PAL,13,9
2012,JUV,14,9
2012,MIL,15,9
2012,ATA,16,9
2012,SIE,17,9
2012,FIO,18,9
2012,BOLG,19,9
2012,ROM,20,9
2013,TOR,1,9
2013,CAT,2,9
2013,CAG,3,9
2013,NAP,4,9
2013,ROM,5,9
2013,SAS,6,9
2013,FIO,7,9
2013,MIL,8,9
2013,CHI,9,9
2013,BOLG,10,9
2013,INT,11,9
2013,LIVO,12,9
2013,GEN,13,9
2013,VER,14,9
2013,JUV,15,9
2013,LAZ,16,9
2013,PAR,17,9
2013,ATA,18,9
2013,UDI,19,9
2013,SAM,20,9
2014,LAZ,1,9
2014,PAR,2,9
2014,SAS,3,9
2014,ROM,4,9
2014,CHI,5,9
2014,NAP,6,9
2014,VER,7,9
2014,JUV,8,9
2014,GEN,9,9
2014,TOR,10,9
2014,MIL,11,9
2014,ATA,12,9
2014,CAG,13,9
2014,PAL,14,9
2014,SAM,15,9
2014,FIO,16,9
2014,CES,17,9
2014,EMP,18,9
2014,UDI,19,9
2014,INT,20,9
2015,ROM,1,9
2015,CARP,2,9
2015,SAS,3,9
2015,GEN,4,9
2015,PAL,5,9
2015,FRO,6,9
2015,VER,7,9
2015,NAP,8,9
2015,CHI,9,9
2015,BOLG,10,9
2015,INT,11,9
2015,JUV,12,9
2015,SAM,13,9
2015,UDI,14,9
2015,TOR,15,9
2015,ATA,16,9
2015,EMP,17,9
2015,LAZ,18,9
2015,MIL,19,9
2015,FIO,20,9
2016,BOLG,1,9
2016,INT,2,9
2016,SAM,3,9
2016,GEN,4,9
2016,ROM,5,9
2016,UDI,6,9
2016,PAL,7,9
2016,CAG,8,9
2016,SAS,9,9
2016,EMP,10,9
2016,PES,11,9
2016,LAZ,12,9
2016,NAP,13,9
2016,TOR,14,9
2016,CHI,15,9
2016,MIL,16,9
2016,FIO,17,9
2016,ATA,18,9
2016,CRO,19,9
2016,JUV,20,9
2017,TOR,1,9
2017,CAG,2,9
2017,UDI,3,9
2017,BOLG,4,9
2017,CHI,5,9
2017,BEN,6,9
2017,LAZ,7,9
2017,VER,8,9
2017,MIL,9,9
2017,JUV,10,9
2017,INT,11,9
2017,SPA,12,9
2017,ATA,13,9
2017,ROM,14,9
2017,SAM,15,9
2017,SAS,16,9
2017,CRO,17,9
2017,GEN,18,9
2017,FIO,19,9
2017,NAP,20,9
2018,GEN,1,9
2018,UDI,2,9
2018,LAZ,3,9
2018,SPA,4,9
2018,PAR,5,9
2018,BOLG,6,9
2018,SAS,7,9
2018,CHI,8,9
2018,NAP,9,9
2018,SAM,10,9
2018,ROM,11,9
2018,EMP,12,9
2018,MIL,13,9
2018,FIO,14,9
2018,TOR,15,9
2018,FRO,16,9
2018,JUV,17,9
2018,ATA,18,9
2018,CAG,19,9
2018,INT,20,9
2019,ROM,1,9
2019,SAS,2,9
2019,INT,3,9
2019,JUV,4,9
2019,NAP,5,9
2019,UDI,6,9
2019,LEC,7,9
2019,SPA,8,9
2019,PAR,9,9
2019,ATA,10,9
2019,BOLG,11,9
2019,FIO,12,9
2019,TOR,13,9
2019,VER,14,9
2019,SAM,15,9
2019,MIL,16,9
2019,LAZ,17,9
2019,BRES,18,9
2019,CAG,19,9
2019,GEN,20,9
2020,VER,1,9
2020,ROM,2,9
2020,FIO,3,9
2020,PAR,4,9
2020,JUV,5,9
2020,NAP,6,9
2020,GEN,7,9
2020,ATA,8,9
2020,BOLG,9,9
2020,UDI,10,9
2020,SAS,11,9
2020,CAG,12,9
2020,TOR,13,9
2020,MIL,14,9
2020,INT,15,9
2020,BEN,16,9
2020,LAZ,17,9
2020,CRO,18,9
2020,SPE,19,9
2020,SAM,20,9
2021,TOR,1,9
2021,JUV,2,9
2021,ATA,3,9
2021,CAG,4,9
2021,INT,5,9
2021,FIO,6,9
2021,LAZ,7,9
2021,SAL,8,9
2021,SAM,9,9
2021,SAS,10,9
2021,EMP,11,9
2021,NAP,12,9
2021,GEN,13,9
2021,UDI,14,9
2021,SPE,15,9
2021,VER,16,9
2021,MIL,17,9
2021,BOLG,18,9
2021,VEN,19,9
2021,ROM,20,9
2022,SAS,1,9
2022,NAP,2,9
2022,UDI,3,9
2022,SPE,4,9
2022,ROM,5,9
2022,EMP,6,9
2022,LEC,7,9
2022,VER,8,9
2022,ATA,9,9
2022,CRE,10,9
2022,FIO,11,9
2022,LAZ,12,9
2022,MON,13,9
2022,TOR,14,9
2022,SAL,15,9
2022,INT,16,9
2022,SAM,17,9
2022,MIL,18,9
2022,JUV,19,9
2022,BOLG,20,9
2023,FRO,1,9
2023,FIO,2,9
2023,LEC,3,9
2023,ROM,4,9
2023,TOR,5,9
2023,ATA,6,9
2023,GEN,7,9
2023,NAP,8,9
2023,CAG,9,9
2023,MIL,10,9
2023,SAS,11,9
2023,VER,12,9
2023,MON,13,9
2023,EMP,14,9
2023,LAZ,15,9
2023,BOLG,16,9
2023,INT,17,9
2023,SAL,18,9
2023,UDI,19,9
2023,JUV,20,9
2024,LAZ,1,9
2024,PAR,2,9
2024,TOR,3,9
2024,GEN,4,9
2024,FIO,5,9
2024,MON,6,9
2024,VEN,7,9
2024,INT,8,9
2024,LEC,9,9
2024,EMP,10,9
2024,CAG,11,9
2024,ATA,12,9
2024,MIL,13,9
2024,ROM,14,9
2024,JUV,15,9
2024,UDI,16,9
2024,COM,17,9
2024,NAP,18,9
2024,BOLG,19,9
2024,VER,20,9
2000,FIO,1,10
2000,NAP,2,10
2000,LAZ,3,10
2000,ATA,4,10
2000,BOLG,5,10
2000,MIL,6,10
2000,UDI,7,10
2000,VER,8,10
2000,INT,9,10
2000,REG,10,10
2000,PER,11,10
2000,BRES,12,10
2000,LEC,13,10
2000,VIC,14,10
2000,BARI,15,10
2000,PAR,16,10
2000,ROM,17,10
2000,JUV,18,10
2001,ATA,1,10
2001,VEN,2,10
2001,LEC,3,10
2001,JUV,4,10
2001,MIL,5,10
2001,LAZ,6,10
2001,TOR,7,10
2001,PAR,8,10
2001,BOLG,9,10
2001,ROM,10,10
2001,INT,11,10
2001,PER,12,10
2001,FIO,13,10
2001,CHI,14,10
2001,VER,15,10
2001,UDI,16,10
2001,PIA,17,10
2001,BRES,18,10
2002,COM,1,10
2002,REG,2,10
2002,PAR,3,10
2002,LAZ,4,10
2002,PER,5,10
2002,ATA,6,10
2002,UDI,7,10
2002,INT,8,10
2002,ROM,9,10
2002,BOLG,10,10
2002,BRES,11,10
2002,TOR,12,10
2002,PIA,13,10
2002,CHI,14,10
2002,EMP,15,10
2002,MIL,16,10
2002,MOD,17,10
2002,JUV,18,10
2005,PAL,1,10
2005,LAZ,2,10
2005,LIVO,3,10
2005,ASC,4,10
2005,MES,5,10
2005,INT,6,10
2005,LEC,7,10
2005,MIL,8,10
2005,CAG,9,10
2005,ROM,10,10
2005,REG,11,10
2005,TRE,12,10
2005,FIO,13,10
2005,UDI,14,10
2005,EMP,15,10
2005,SIE,16,10
2005,JUV,17,10
2005,PAR,18,10
2005,CHI,19,10
2005,SAM,20,10
2006,LIVO,1,10
2006,PAL,2,10
2006,MIL,3,10
2006,SIE,4,10
2006,ATA,5,10
2006,PAR,6,10
2006,ROM,7,10
2006,INT,8,10
2006,REG,9,10
2006,SAM,10,10
2006,LAZ,11,10
2006,CAT,12,10
2006,EMP,13,10
2006,CAG,14,10
2006,MES,15,10
2006,ASC,16,10
2006,CHI,17,10
2006,FIO,18,10
2006,UDI,19,10
2006,TOR,20,10
2007,ROM,1,10
2007,TOR,2,10
2007,NAP,3,10
2007,CAG,4,10
2007,ATA,5,10
2007,LIVO,6,10
2007,LAZ,7,10
2007,INT,8,10
2007,MIL,9,10
2007,GEN,10,10
2007,EMP,11,10
2007,PAR,12,10
2007,PAL,13,10
2007,UDI,14,10
2007,SIE,15,10
2007,REG,16,10
2007,CAT,17,10
2007,JUV,18,10
2007,FIO,19,10
2007,SAM,20,10
2008,NAP,1,10
2008,CAG,2,10
2008,FIO,3,10
2008,PAL,4,10
2008,LEC,5,10
2008,GEN,6,10
2008,CHI,7,10
2008,JUV,8,10
2008,SIE,9,10
2008,SAM,10,10
2008,CAT,11,10
2008,MIL,12,10
2008,INT,13,10
2008,UDI,14,10
2008,LAZ,15,10
2008,TOR,16,10
2008,ATA,17,10
2008,ROM,18,10
2008,BOLG,19,10
2008,REG,20,10
2009,BOLG,1,10
2009,BARI,2,10
2009,INT,3,10
2009,GEN,4,10
2009,ROM,5,10
2009,CHI,6,10
2009,PAR,7,10
2009,UDI,8,10
2009,NAP,9,10
2009,LIVO,10,10
2009,CAG,11,10
2009,ATA,12,10
2009,SIE,13,10
2009,LAZ,14,10
2009,CAT,15,10
2009,SAM,16,10
2009,MIL,17,10
2009,JUV,18,10
2009,FIO,19,10
2009,PAL,20,10
2010,PAR,1,10
2010,BRES,2,10
2010,UDI,3,10
2010,FIO,4,10
2010,BOLG,5,10
2010,CAT,6,10
2010,NAP,7,10
2010,BARI,8,10
2010,LAZ,9,10
2010,CAG,10,10
2010,CES,11,10
2010,INT,12,10
2010,CHI,13,10
2010,SAM,14,10
2010,LEC,15,10
2010,ROM,16,10
2010,PAL,17,10
2010,MIL,18,10
2010,JUV,19,10
2010,GEN,20,10
2011,JUV,1,10
2011,CAG,2,10
2011,LAZ,3,10
2011,CES,4,10
2011,NAP,5,10
2011,FIO,6,10
2011,INT,7,10
2011,BOLG,8,10
2011,PAR,9,10
2011,MIL,10,10
2011,UDI,11,10
2011,SIE,12,10
2011,CAT,13,10
2011,LEC,14,10
2011,CHI,15,10
2011,PAL,16,10
2011,NOV,17,10
2011,GEN,18,10
2011,ATA,19,10
2011,ROM,20,10
2012,CAT,1,10
2012,TOR,2,10
2012,PAR,3,10
2012,LAZ,4,10
2012,CAG,5,10
2012,ROM,6,10
2012,GEN,7,10
2012,UDI,8,10
2012,NAP,9,10
2012,JUV,10,10
2012,PES,11,10
2012,ATA,12,10
2012,SAM,13,10
2012,BOLG,14,10
2012,MIL,15,10
2012,INT,16,10
2012,PAL,17,10
2012,CHI,18,10
2012,FIO,19,10
2012,SIE,20,10
2013,GEN,1,10
2013,SAS,2,10
2013,NAP,3,10
2013,CHI,4,10
2013,INT,5,10
2013,TOR,6,10
2013,CAT,7,10
2013,LAZ,8,10
2013,CAG,9,10
2013,FIO,10,10
2013,MIL,11,10
2013,ROM,12,10
2013,PAR,13,10
2013,JUV,14,10
2013,UDI,15,10
2013,ATA,16,10
2013,LIVO,17,10
2013,BOLG,18,10
2013,SAM,19,10
2013,VER,20,10
2014,MIL,1,10
2014,EMP,2,10
2014,GEN,3,10
2014,INT,4,10
2014,SAM,5,10
2014,CES,6,10
2014,VER,7,10
2014,JUV,8,10
2014,CHI,9,10
2014,TOR,10,10
2014,LAZ,11,10
2014,NAP,12,10
2014,PAR,13,10
2014,UDI,14,10
2014,PAL,15,10
2014,FIO,16,10
2014,SAS,17,10
2014,ROM,18,10
2014,CAG,19,10
2014,ATA,20,10
2015,CHI,1,10
2015,SAM,2,10
2015,SAS,3,10
2015,FRO,4,10
2015,VER,5,10
2015,JUV,6,10
2015,ROM,7,10
2015,EMP,8,10
2015,BOLG,9,10
2015,LAZ,10,10
2015,FIO,11,10
2015,GEN,12,10
2015,CARP,13,10
2015,ATA,14,10
2015,NAP,15,10
2015,INT,16,10
2015,PAL,17,10
2015,MIL,18,10
2015,TOR,19,10
2015,UDI,20,10
2016,PES,1,10
2016,ATA,2,10
2016,CHI,3,10
2016,NAP,4,10
2016,CAG,5,10
2016,JUV,6,10
2016,SAM,7,10
2016,INT,8,10
2016,FIO,9,10
2016,LAZ,10,10
2016,BOLG,11,10
2016,UDI,12,10
2016,TOR,13,10
2016,CRO,14,10
2016,GEN,15,10
2016,EMP,16,10
2016,ROM,17,10
2016,MIL,18,10
2016,SAS,19,10
2016,PAL,20,10
2017,ROM,1,10
2017,SPA,2,10
2017,CRO,3,10
2017,ATA,4,10
2017,CAG,5,10
2017,LAZ,6,10
2017,GEN,7,10
2017,CHI,8,10
2017,FIO,9,10
2017,BEN,10,10
2017,NAP,11,10
2017,JUV,12,10
2017,SAM,13,10
2017,BOLG,14,10
2017,INT,15,10
2017,SAS,16,10
2017,TOR,17,10
2017,MIL,18,10
2017,UDI,19,10
2017,VER,20,10
2018,EMP,1,10
2018,JUV,2,10
2018,PAR,3,10
2018,BOLG,4,10
2018,CAG,5,10
2018,FRO,6,10
2018,TOR,7,10
2018,GEN,8,10
2018,UDI,9,10
2018,LAZ,10,10
2018,MIL,11,10
2018,INT,12,10
2018,SPA,13,10
2018,FIO,14,10
2018,SAM,15,10
2018,ATA,16,10
2018,ROM,17,10
2018,SAS,18,10
2018,CHI,19,10
2018,NAP,20,10
2019,SAS,1,10
2019,CAG,2,10
2019,BOLG,3,10
2019,NAP,4,10
2019,LEC,5,10
2019,ROM,6,10
2019,UDI,7,10
2019,FIO,8,10
2019,VER,9,10
2019,TOR,10,10
2019,LAZ,11,10
2019,ATA,12,10
2019,MIL,13,10
2019,PAR,14,10
2019,GEN,15,10
2019,JUV,16,10
2019,SPA,17,10
2019,BRES,18,10
2019,INT,19,10
2019,SAM,20,10
2020,VER,1,10
2020,GEN,2,10
2020,BEN,3,10
2020,FIO,4,10
2020,ROM,5,10
2020,ATA,6,10
2020,MIL,7,10
2020,SAS,8,10
2020,INT,9,10
2020,LAZ,10,10
2020,NAP,11,10
2020,UDI,12,10
2020,BOLG,13,10
2020,JUV,14,10
2020,SAM,15,10
2020,CAG,16,10
2020,SPE,17,10
2020,CRO,18,10
2020,TOR,19,10
2020,PAR,20,10
2021,EMP,1,10
2021,ATA,2,10
2021,VER,3,10
2021,SAL,4,10
2021,JUV,5,10
2021,NAP,6,10
2021,SPE,7,10
2021,LAZ,8,10
2021,GEN,9,10
2021,MIL,10,10
2021,UDI,11,10
2021,INT,12,10
2021,ROM,13,10
2021,BOLG,14,10
2021,SAM,15,10
2021,FIO,16,10
2021,SAS,17,10
2021,VEN,18,10
2021,TOR,19,10
2021,CAG,20,10
2022,LEC,1,10
2022,TOR,2,10
2022,MIL,3,10
2022,SAS,4,10
2022,ATA,5,10
2022,SAM,6,10
2022,NAP,7,10
2022,FIO,8,10
2022,LAZ,9,10
2022,CRE,10,10
2022,MON,11,10
2022,UDI,12,10
2022,BOLG,13,10
2022,EMP,14,10
2022,JUV,15,10
2022,INT,16,10
2022,SPE,17,10
2022,VER,18,10
2022,SAL,19,10
2022,ROM,20,10
2023,CAG,1,10
2023,MIL,2,10
2023,TOR,3,10
2023,SAL,4,10
2023,GEN,5,10
2023,SAS,6,10
2023,UDI,7,10
2023,FIO,8,10
2023,LAZ,9,10
2023,INT,10,10
2023,ATA,11,10
2023,LEC,12,10
2023,EMP,13,10
2023,NAP,14,10
2023,BOLG,15,10
2023,JUV,16,10
2023,FRO,17,10
2023,VER,18,10
2023,MON,19,10
2023,ROM,20,10
2024,JUV,1,10
2024,BOLG,2,10
2024,VEN,3,10
2024,ROM,4,10
2024,EMP,5,10
2024,TOR,6,10
2024,ATA,7,10
2024,LEC,8,10
2024,VER,9,10
2024,FIO,10,10
2024,NAP,11,10
2024,MON,12,10
2024,INT,13,10
2024,CAG,14,10
2024,UDI,15,10
2024,MIL,16,10
2024,PAR,17,10
2024,COM,18,10
2024,GEN,19,10
2024,LAZ,20,10
